Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS Beeline,Parallel MCTS,One,Normal,21,128187,79,S14 S02 G S23 N30 G N31 S39 G N32 S37 G N28 N17 G N04 S05 G S17 N22 G,N14 N13 N12 N29 N28 S38 S37 S18 S17 S16 S15 S14,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,84180,77,S03 S34 G S12 S32 G N07 N01 G S14 S15 G N19 N23 G N34 N22+ G S01+ S07 G S15 S10 G S33+,N19 N20 N06 N21 N22 S32 S33 S15 S16 S04 S05 S19,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,24,146816,9,N03 N20 G N31 N34 G S10 S24 G S02 N18 G S06 N25 G S25 S26 G S11+ S27 G S27 S09+ G,N10 N02 N03 N04 N16 N17 N35 N36 S26 S25 S09 S10,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,33,108771,39,N39 S28 G N18 N37 G S34 N18+ G S17 S12 G S13 S29+ G S39 N36 G S36 N38 G S02 N12 G N11 S20+ G N27 S01 G S01 N31 G,N13 N12 N11 N10 N09 N25 N24 S34 S33 S15 S14 S13,
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,21,78363,47,S37 N02 G N31 S36 G N36 S21 G S07 N13 G N15 N29 G N12 N11 G N13 N11 G,,N07 N01 N02 N10 N11 N12 N29 N30 S40 S21 S06 S07
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,28,135536,45,N28 N07 G N14 S23 G S26 S21 G S34 S33 G S11 S40 G S10 N03 G N04 N05+ G N20+ N03 G N04 N33+ G N03,,N06 N07 N01 N02 N03 N13 N14 N31 N30 S40 S21 S06
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,19,74822,53,N36 S14 G S39 N21 G N24 N39 G S05 S30 G S29 N31 G N40 N14 G N40,N25 N24 N23 N22 N21 N40 S30 S29 S28 S27 S26 S25,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,33,107735,64,S19 S23 G N12 S11 G N36 S02 G S15 N32 G S40 S22+ G N33 S13 G S04+ S03+ G N28+ N32 G N22 N25 G N14+ N32 G N24 N26+ G,,N08 N09 N25 N24 S34 S33 S15 S14 S13 S03 S02 S10 S09 S08
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,24,157640,43,S33 S40 G N20 N11 G S06 N15 G N04 N31 G S23 S13 G S29 S14 G N13 N31 G N25 S36 G,N14 N13 N12 N11 N27 N26 S36 S35 S34 S33 S15 S14,
Parallel MCTS,Parallel MCTS,One,Normal,25,166444,29,S40 N30 G S03 S11 G S32 S09 G S36 S24 G S17 N35 G S26 N11 G S25 S26+ G N28+ S19 G S16,N22 S32 S33 S15 S16 S17 S18 S19 S20 S06 S21 S22,
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,30,106889,66,S18 S38 G S05 N36 G N27 N14 G S21 S06 G N03 N04 G S19 S13 G N16 S15 G N16 S20 G S20 S07 G N24 N08 G,,N16 N15 N14 N31 N30 S40 S21 S06 S07 S01 S05 S04 S16
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,107378,24,N26 N40 G S23 N01 G N18 N10 G N09 S11 G N13 S26 G N38 N12 G S25 N03 G N03 N15 G,N35 N17 N16 N15 N14 N13 N12 N11 N27 N26 S36 S35,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,25,77225,1,N01 S17 G S24 N33 G N22 N04 G N12 S13 G S02 S21 G S31 S32+ G S29 S30 G S31 S29+ G S30,N01 N07 N06 N21 N40 S30 S29 S12 S13 S03 S02 S01,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,28,95997,31,N31 N15 G S06 S18 G N04 N29 G N09 S30 G S40 N13 G S33 N27 G N11 N02 G N33 S24 G N24 S23 G S22,,N07 N01 N02 N03 N13 N14 N15 N33 N32 S22 S23 S08 S07
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,27,82608,45,N28 S38 G N34 S20 G N07 N30 G S21 S38 G S39 N02 G N09 N25 G N25+ S06 G N20 N39 G N39+ S10 G,N38 N39 N20 N06 N07 N08 N09 N25 N26 N27 N28 S38,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,18,68972,6,N11 N08 G N36 N19 G S30 N13 G S19 N02 G N38 S38 G S12 N38+ G,S28 N38 N39 N20 N19 N05 N01 N02 N10 N11 N27 N28,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,24,88484,32,N34 S29 G N04 S04 G N40 S15 G N24 N38 G S31 S30+ G N08 S22 G N38 S21 G N08+ S16 G,,N13 N03 N02 N01 N07 N08 N23 N24 S34 S33 S15 S14 S13
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,25,93146,32,N34 S23 G N29 S21 G S12 N32 G N09 N14 G N31 S14 G N31 S01 G N31 S03 G N31 N39 G N38,N39 N38 S28 S27 S11 S10 S02 S01 S07 S06 S20 S39,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,25,96072,50,S23 N32 G S20 S19 G N15 S01 G S31 S03 G S10 N35 G N08 N33 G N27 N11 G N34 N26 G N34,N04 N16 N15 N33 N34 S24 S25 S09 S10 S02 S03 S04,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,27,97840,25,S36 N25 G N29 N11 G N03 N27 G N34 S28 G N27 S19 G S16 S15 G N18 S31 G S13 N27 G N12+ S17 G,N11 N10 N02 N01 N05 N19 N18 N37 N38 S28 S27 S11,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,98077,52,S26 S21 G N35 N36 G S16 N24 G S18 S23 G N22 N23 G S03 S01 G N07 N19 G S22 S36 G N22 S17 G S23,,N23 N24 S34 S35 S17 S18 S19 S20 S06 S21 S22 S23
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,16,99232,27,N27 S14 G S10 S30 G N34 N25 G S34 S03 G N08 S12 G S33,,N09 N25 N24 S34 S33 S15 S14 S13 S12 S11 S10 S09
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,30,106868,52,S26 N04 G S24 N15 G S05 N37 G N28 N27 G N35 N29 G N11 N27+ G S38 S12 G S12+ S10 G S11 S37 G S28 N22 G,,N29 N12 N13 N03 N04 N05 N19 N20 N39 N38 S28 S29
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,118458,24,N26 S21 G N03 N14 G N20 N12 G N08 N28 G N22 N29 G N30 N31+ G N32 N30 G N29,,N07 N01 N02 N03 N13 N12 N29 N30 S40 S21 S06 S07
Parallel MCTS Beeline,Parallel MCTS,One,Normal,19,118512,63,S17 S21 G S29 S07 G S23 S09 G N08 N40 G N24 N20 G N39 S05 G S08,S24 S23 S08 S07 S01 S05 S19 S18 S17 S35 S34 N24,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,33,120267,36,N38 S10 G S31 N31 G N10 N08 G N18 N34 G N22 N36 G N27 N05 G N35+ N18 G N36 N25 G N23 S34 G N19 N13+ G S27 S25 G,N22 N23 N24 N25 N09 N10 N02 N03 N13 N14 N31 N32 S22,
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,22,123040,52,S26 N33 G N04 S04 G N17 S09 G S11 S31 G S28 S17 G S30 S25 G N08 N10 G S23,,N10 N02 N03 N13 N14 N31 N32 S22 S23 S08 S09 S10
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,34,123960,36,N38 S30 G N05 S14 G N38+ N36 G S11 N17 G N13 N14 G N36 N33 G N26 N11 G N20 N06 G N18 N19 G N15 S39 G N18 N17 G N16,,N08 N09 N10 N02 N03 N04 N16 N17 N35 N36 S26 S25 S09 S08
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,22,124753,32,N34 S06 G N27 S01 G S34 N08 G S08 N10 G N25 N03 G S11 S10 G S16 S11+ G S10,,N27 N28 S38 S39 S20 S06 S07 S08 S09 S10 S11 S27
Parallel MCTS,Parallel MCTS Beeline,One,Normal,21,126797,36,N38 S21 G S37 N23 G S26 S15 G N21 N05 G S17 N07 G S34 N02 G N02+ S10 G,N25 N09 N10 N02 N03 N04 N05 N19 N18 N37 N36 S26 S25,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,25,127442,55,S25 N04 G N21 N39 G S19 S01 G S30 S03 G N07 N06+ G S05 S21 G S02 N40+ G S32+ N20 G S38,N38 S28 S27 S26 S25 S24 S23 S22 S21 S40 S39 S38,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,131008,72,S10 S13 G S18 N23 G S29 S32 G N02 N21 G N40 S12+ G S11 S27 G S21 S26 G N27 N11 G S25+,N08 N07 N06 N21 N40 N39 N38 S28 S27 S26 S25 S09 S08,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,131985,36,N38 N26 G S37 S23 G S19 N20 G S21 S39 G N05 N17 G N14 N12 G N30 S40 G N18 S27+ G S38,N38 S28 S27 S26 S25 S09 S08 S07 S01 S05 S19 S20 S39 S38,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,24,136314,57,N40 S14 G S34 S03 G S29 N06 G S06 S21 G S19 S20 G S18 N19 G S19 S05 G S05 N04 G,N04 N05 N19 N20 N39 N38 S28 S29 S12 S13 S03 S04,
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,28,136842,55,S25 S01 G N13 S27 G N31 N30 G S29 S13 G S21 N33 G S39 S20 G S18 N19 G N39 N20 G S20 S37 G N20,,N30 N29 N12 N13 N03 N04 N05 N19 N20 N39 N40 S30
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,28,143697,52,S26 N33 G N35 N20 G N08 N38 G S30 N18 G N36 N37 G N37+ S37 G N36 S19 G N18 S13 G S39 S20 G N18+,,N14 N15 N16 N17 N18 N37 N38 S28 S29 S30 S31 S14
Parallel MCTS,Parallel MCTS,Two,Normal,27,145937,20,N22 N28 G N19 N03 G S04 N08 G S21 N25 G N10 S34 G N23 S36 G S17 S35 G S35+ S36 G S24 N17+ G,,N35 N17 N18 N19 N20 N06 N07 N08 N23 N24 S34 S35
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,30,145998,13,N04 N34 G N39 S24 G N36 N17 G N29 S28 G N19 N18 G N24 N31 G N22 S22 G N07 S21 G N08 S31 G S21 S13 G,,N21 N06 N20 N19 N18 N17 N16 N15 N33 N32 S22 S21
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,30,147647,25,S36 N29 G S29 S40 G N32 N16 G S20 S40+ G N18 S38 G N35 N03 G S39 S38 G N05 S18+ G S39+ S38 G S02 S19 G,S24 S23 S22 S21 S40 S39 S20 S19 S18 S17 S35 S34 N24,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,34,155561,79,S14 S17 G N21 S19 G N23 S03 G N09 S36 G S11 S12 G S35+ S11+ G N26 S29 G N12 N01 G N01+ S37 G N19 N28 G S13 N08 G N07,,N12 N11 N10 N09 N08 N07 N06 N21 N40 S30 S29 S12
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,18,55855,35,N35 N34 G S28 S25 G S04 S10 G N08 S08 G S01 S36 G S27+ S26+ G,N16 N17 N35 N36 S26 S25 S09 S08 S07 S01 S05 S04 S16,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,18,58071,59,S29 S36 G N05 N25 G N27 S23 G S32 N22 G N21 S22 G N16 N32 G,N11 N27 N26 N25 N24 N23 N22 N21 N40 S30 S29 S12 S11,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,21,62950,25,S36 S31 G N02 N07 G S07 S20 G N23 S05 G N09 N19 G N39 N25 G S19 S09 G,N07 N08 N09 N25 N26 S36 S37 S18 S19 S05 S01 S07,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,21,64854,62,S15 S28 G S23 S21 G N02 N22 G N13 N24 G N40 N32 G N11 S25 G N09 S10 G,,N11 N12 N13 N14 N31 N32 S22 S23 S08 S09 S10 S11
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,69062,35,N35 S40 G S02 N29 G S13 S29 G S26 N40 G S18 N30 G S37 N22 G S30 N38 G S38,,N38 S28 S27 S11 S10 S02 S01 S07 S06 S20 S39 S38
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,72453,60,S16 S11 G S18 S20 G N22 S05 G N35 S02 G N28 S10+ G S02 S36 G S04 S26+ G N18,,N18 N17 N35 N36 S26 S27 S11 S10 S02 S01 S05 S19 S18
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,24,75979,48,S22 N31 G N35 N15 G S13 N04 G N28 N29 G S10 S31 G N13 S15 G N32 N05+ G N10 S40 G,N15 N33 N32 S22 S23 S08 S09 S10 S02 S03 S13 S14 S15,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,24,77014,60,S16 N16 G S10 N05 G N25 S05 G N02 N03 G N07 S31 G N36 S38 G N39 N12 G S37 S26 G,N39 N20 N06 N07 N08 N09 N25 N26 N27 N28 S38 S39,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,77897,44,S38 N14 G S08 N03 G S14 N12 G N10 S24 G S22 S32 G S23+ S29 G S17 S28 G S12 S30 G S30+,S40 S39 S38 S37 S18 S17 S16 S15 S14 S31 S30 N40,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,25,78265,60,S16 N16 G N38 N12 G N40 S30 G N14 S14 G N30 S21 G S38 N26 G S22 S20 G S22 N32 G S10,N10 N11 N27 N26 S36 S35 S17 S16 S04 S03 S02 S10,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,25,78290,35,N35 S25 G N14 S23 G N20 N18 G S20 N16 G S02 N05 G N40 S05 G S07 S16 G S18 N04 G S08,N04 N16 N17 N35 N34 S24 S23 S08 S07 S01 S05 S04,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,25,78368,44,S38 N31 G N27 N26 G S22 S24 G S08 S02 G N33 N15 G N40 S33 G N22 S40 G S06 N09+ G S40,N22 S32 S33 S34 S35 S36 S37 S38 S39 S40 S21 S22,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,25,78741,30,N29 S28 G N25 S17 G N04 S38 G N21 N23 G S06 S22 G N08 S40 G N07 S22+ G S21 S24 G S39,N07 N01 N02 N03 N13 N14 N31 N30 S40 S39 S20 S06 S07,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,25,80140,62,S15 S18 G N33 S40 G S24 S26 G S02 S11 G S07 N08 G S09 S05 G S05 N20 G S16 S13+ G S04+,N29 N30 S40 S21 S06 S07 S01 S05 S04 S03 S13 S12 S29,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,25,80424,78,S12 S04 G N24 S08 G N21 S10 G N10 S35 G S26 S24 G S33 S13+ G S09 S15+ G N27 S34 G S25,N07 N06 N21 N40 S30 S29 S28 S27 S26 S25 S09 S08 S07,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,81910,43,S33 N15 G N26 N17 G S09 N07 G S16 S05 G S09+ N19 G S03 S18 G N18+ S26 G S26 N37+ G N34,N18 N17 N35 N34 S24 S23 S08 S07 S01 S05 S19 S18,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,81962,35,N35 N06 G N28 N10 G N23 N03 G S06 N12 G N14 N15 G S13 S30 G N14+ N15 G N32 N33+ G N15,N34 N33 N15 N14 N13 N12 N11 N10 N09 N25 N24 S34,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,86629,47,S37 N20 G S11 N05 G S09 N09 G N27 N12 G S28 N38 G N29 S30 G S28 N36 G N34 N07 G N07 S04 G,,N11 N10 N09 N08 N23 N22 N21 N40 N39 N38 N37 N36 S26 S27 S11
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,27,86668,3,N06 N01 G N24 S34 G N17 S32 G N15 S34+ G N23 N24 G S24 N09 G N26 N25 G S10 N09+ G N26+ N04+ G,N17 N18 N19 N20 N06 N07 N08 N09 N25 N26 S36 S35 S17,
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,28,87205,25,S36 S22 G N04 N01 G S04 N10 G N25 N13 G N23 N24 G N02 N34 G N15 N29 G S26 N03 G N30 N33 G N30,,N09 N10 N11 N12 N29 N30 S40 S21 S22 S23 S08 S09
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,30,88622,39,N39 N34 G S19 S25 G S22 S27 G N37 N04 G S12 S29 G S14 S31 G N14 N13 G S12 N31 G S13 S03 G N13 N03 G,,N18 N37 N38 S28 S29 S12 S13 S03 S04 S16 S17 S18
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,28,89333,51,S21 S06 G N22 S01 G S31 S23 G S38 N06 G S09 N40 G N39 S07 G N21 N31 G N21 N26 G N36 S35 G S34,,N38 N39 N40 N21 N22 N23 N24 S34 S35 S36 S37 S38
Parallel MCTS,Parallel MCTS,One,Normal,31,96335,58,S31 N28 G S13 S37 G S06 S35 G N34 S16 G N32 S14 G N15 N13 G S33+ S34+ G S15 S33 G N14 S04 G N01 S33+ G S15,N22 S32 S33 S15 S16 S17 S18 S19 S20 S06 S21 S22,
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,29,96326,35,N35 N28 G S07 S39 G S17 S21 G S15 S02 G N31 S11 G N21 S40 G S13 S38 G S20 S29 G N38 S12+ G S29 S39,N39 N38 N37 N18 N17 N16 N15 N14 N31 N30 S40 S39,
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,34,97548,32,N34 N02 G S31 N21 G N24 S38 G N20 N39 G N38 N37 G S26 N36 G N06 N37 G N37 N27 G S27 S26 G S26 N18 G S19 S26 G S19,,N19 N05 N04 N03 N13 N12 N29 N30 S40 S39 S20 S19
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,18,57812,56,S30 N18 G N08 N05 G N06 N03 G S02 N16 G N15 S15 G N32 N07 G,N14 N15 N16 N04 N05 N01 N07 N06 N21 N40 S30 S31 S14,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,19,59202,38,N37 N11 G S07 N02 G S12 S13 G N25 S02 G S09 N10 G S13 S25 G N05,N02 N01 N05 N19 N18 N37 N36 S26 S25 S09 S10 S02,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,19,62252,70,S06 N33 G S10 S24 G N36 N37 G S35 S30 G S28 S26 G N36 S26 G S27,S40 S21 S06 S07 S08 S23 S24 S25 S26 S27 S28 S29 S30 N40,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,21,63868,53,N36 N24 G S29 S11 G S04 S02 G S13 S07 G S26+ N10 G N22 N35+ G S05+ S01 G,,N02 N10 N09 N08 N23 N22 S32 S31 S14 S13 S03 S02
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,67672,70,S06 N21 G N10 S28 G S15 S40 G N31 N12 G N17 N03 G S13 N13 G S31 N02+ G N13,,S32 N22 N21 N06 N07 N01 N02 N03 N13 N14 N31 N32
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,68339,70,S06 N36 G S30 N14 G S04 S33 G S40 N24 G S24 N32 G S35 S36 G S36+ S34 G S35,,N35 N36 S26 S27 S28 S29 S30 S31 S32 S33 S34 S35
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,22,68553,70,S06 S27 G N33 N34 G N26 S37 G S23 N34+ G S15 S05 G S02 N39 G S36 S03 G S19,,N38 S28 S27 S11 S10 S02 S03 S04 S05 S19 S18 S37 S38
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,22,72117,53,N36 S13 G N23 S31 G S16 N40 G N27 S29 G S28 S39 G S12+ S32+ G S30 S29 G N22,,S40 S39 S38 N28 N27 N26 N25 N24 N23 N22 N21 N40
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,24,74214,53,N36 S27 G N15 S09 G N05 N18 G S05 N38 G S20 S06 G S06+ N20 G N08 S26 G N34 S26 G,N08 N07 N06 N20 N39 N38 N37 N36 S26 S25 S09 S08,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,25,77906,1,N01 N22 G S17 S39 G S01 S06 G N19 N20 G N38 N28 G S11 N31 G S20 N29 G S29 N13 G N30,N20 N06 N07 N01 N02 N03 N13 N14 N31 N30 S40 S39 S20,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,25,78158,10,N14 S28 G S01 S19 G N07 S39 G S21 S10 G S34 S03 G N04 S12 G S12 S13 G S31 S12+ G N19,N19 N20 N06 N07 N08 N23 N24 S34 S35 S17 S18 S19,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,25,81808,64,S19 N15 G S09 N13 G N22 S13 G S33 S11 G S02 N29 G S28 N26 G N30 S36 G N30 N09 G S36,N06 N21 N22 N23 N24 N25 N26 S36 S37 S18 S19 S20 S06,
Parallel MCTS,Parallel MCTS,One,Normal,25,81846,62,S15 S13 G N21 S29 G S22 S31 G N02 N07 G S38 N25 G N23 N08 G S17+ N24 G N10+ N23 G S34,N33 N32 S22 S21 S40 S39 S38 S37 S18 S17 S35 S34 S33,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,81917,41,N24 N27 G S19 S05 G S15 S23 G N36 S25 G S10 N33 G S02 N07 G S37 S05 G S05 N05 G N04,N04 N05 N01 N07 N08 N23 N22 S32 S33 S15 S16 S04,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,27,83218,33,S24 N33 G N39 N16 G S33 S13 G S05 S04 G S02 S03 G N08 N01 G S02 S10 G N10 S03 G S02+ N06+ G,N02 N03 N04 N16 N17 N35 N36 S26 S25 S09 S10 S02,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,84726,70,S06 N05 G S25 S13 G S30 S04 G S02 S10 G N09 S02+ G S10 N37 G N34 N35 G S23+ N17 G S35 N35+ G,,N01 N05 N04 N16 N17 N35 N34 S24 S25 S09 S10 S02 S01
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,27,85923,70,S06 S11 G S35 S13 G N18 N40 G S04 N26 G S25 S05 G S38 S37 G N01 N36 G N36+ S37+ G S24+ S38 G,N09 N25 N26 S36 S37 S38 S39 S20 S06 S07 S08 S09,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,27,86625,37,S28 S02 G N11 N12 G N17 N16 G S36 N26 G N03 N04 G S31 S14 G N33 N31 G S22 N22 G S08 S21 G,,N01 N05 N04 N16 N15 N14 N31 N32 S22 S21 S06 S07 S01
Parallel MCTS,Parallel MCTS Beeline,One,Normal,27,86695,55,S25 S33 G N04 N22 G N38 S08 G N40 N21 G S22 S23 G N40 N07 G S22 N20 G S40 N39+ G S32 N09 G,N22 N21 N06 N20 N39 N38 S28 S27 S26 S25 S24 S23 S22,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,28,88316,70,S06 S34 G S11 S12 G N18 S03 G S24 S26 G S09 S08 G S08+ S16 G S14 S04+ G S15+ S16 G S16 N13 G S16,,N08 N23 N22 S32 S33 S15 S16 S04 S03 S02 S10 S09 S08
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,30,94683,35,N35 S33 G S40 S10 G N03 N16 G S18 S17 G S36 S04 G N05 S19 G N20 N21 G S37 S19 G N07 S05+ G N04+ N08 G,,N06 N21 N22 S32 S33 S15 S16 S04 S05 S19 S20 S06
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,30,96141,33,S24 N33 G N37 S29 G N08 S11 G N40 S30 G N29 S39 G S32 S19 G N30 S21 G N21 S34 G S22 S03 G S22 S37 G,,N22 N21 N40 N39 N38 N37 N36 N35 N34 N33 N32 S22
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,31,96423,70,S06 N21 G S37 S28 G N19 N05 G S15 N07 G N20 N39 G N39+ S39 G N38 N36 G N39+ S09 G S30 S10 G S10 N37 G S10,N30 S40 S21 S22 S23 S08 S09 S10 S11 S12 S29 S30,
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,34,106925,70,S06 N14 G S08 S23 G N35 N34 G S08+ N32 G S33 N33 G S35 S02 G N32 S14 G S04 S16 G S15+ S04+ G N27 S16 G S16+ N33 G S26,,N26 N27 N11 N12 N13 N14 N15 N33 N34 S24 S25 S26
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,37,111278,70,S06 N12 G N36 N16 G S31 N05 G N32 N34 G N18 S23 G S38 N31 G N39 N40 G N21 N31 G S03 N40 G N31 N14 G N30 S40 G N38 N14+ G S40,N30 S40 S39 S20 S19 S05 S04 S16 S15 S14 S31 S30,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,19,59019,27,N27 S36 G S27 N36 G N23 S23 G N30 S31 G S29 N13 G S13 S29+ G N09,N12 N11 N10 N09 N08 N23 N22 S32 S31 S30 S29 S12,
