Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,19,67339,16,N19 S17 G S24 S10 G S22 N01 G S01 N15 G N21 N04 G N17 S08 G N17,N21 N06 N20 N19 N18 N17 N16 N15 N33 N32 S22 S21,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,21,86782,70,S06 S10 G S15 N34 G S17 S19 G N20 N39 G N38 N36 G N23 N18 G N35+ S13 G,S40 S21 S22 N32 N33 N34 N35 N17 N18 N37 N38 N39 N40,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,85437,16,N19 S10 G S35 S03 G S30 N39 G S05 S07 G N21 N28 G S02 N03 G S01 N07 G N20 N01+ G N07,N13 N03 N02 N01 N07 N06 N21 N22 S32 S31 S14 S13,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,182695,78,S12 N10 G N29 N12 G N14 S10 G N17 S26 G N34 N33 G S36 S18 G S34 S35 G N34 S07 G N24 S34 G S17,,N17 N16 N04 N05 N01 N07 N08 N09 N25 N26 S36 S35 S17
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,24,87526,37,S28 S33 G N05 S03 G N16 S18 G N06 S20 G N18 S16 G S12 N21 G N14 S19 G N19 N21 G,N13 N14 N15 N16 N17 N35 N36 S26 S27 S11 S12 S13,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,22,81242,1,N01 N12 G N24 S32 G S16 N21 G N32 S21 G N34 S23 G N20 N22 G S22 N17 G S22,,N23 N24 N25 N26 N27 N28 N29 N30 N31 N32 S22 S23
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,30,125491,24,N26 N12 G N03 N30 G S02 S05 G N35 N16 G N19 N40 G S38 N28 G S13 S34 G S22 N22 G S32 S07 G N24 S18 G,N17 N16 N15 N14 N31 N30 S40 S39 S38 S37 S18 S17,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,33,106225,5,N02 N10 G N21 N27 G S10 N13 G S27 N23 G S23 N17 G S34 S33 G N33 S34+ G S13 N15 G N25 N15 G S16 N15 G S40 S16+ G,,N16 N17 N18 N37 N38 S28 S29 S30 S31 S14 S15 S16
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,96182,77,S03 S16 G S06 S20 G N39 S05 G N14 S20+ G S07 N28 G S29 S27 G S36 S06 G S06 N07 G,N07 N06 N20 N39 N38 S28 S27 S11 S10 S02 S01 S07,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,36,119827,62,S15 S16 G N23 N24 G S29 N23+ G S34 S24 G N25 N32 G N34 N30 G S34 S35+ G S34 N24 G N17 N16 G S22 S07 G S06 S21 G S01+ N23 G,,N21 N06 N07 N01 N05 N04 N16 N15 N33 N32 S22 S21
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,28,92587,56,S30 S33 G N39 N22 G S03 S12 G N30 N31 G S08 S01 G S13 S36 G S10 S25 G N02 N11 G N12 N34 G S33,,N34 S24 S25 S26 S27 S11 S12 S13 S14 S15 S33 S34
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,33,159777,12,N16 N04 G S32 S04 G N35 S40 G S17 N13 G S37 S26 G N11 S24 G S10 S09 G S08 N28 G N12 N29+ G N29+ S29 G S25 N25 G,,N07 N01 N02 N10 N11 N27 N28 N29 N30 S40 S21 S06 S07
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,27,102117,71,S08 S02 G S18 N27 G S40 S25 G N37 S09+ G N08 N09 G S11 S27 G N24 S24 G N25 N23+ G N02 S10+ G,N07 N08 N23 N24 N25 N26 N27 N28 S38 S39 S20 S06 S07,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,19,75828,60,S16 N12 G S22 S26 G S12 N35 G S35 N24 G S17+ S36 G S34 N27 G S34,N25 N24 S34 S33 S15 S14 S13 S12 S11 S27 S26 S25,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,21,81591,56,S30 N34 G N02 N10 G S01 N08 G N04 S23 G N22 N25 G N24 S03 G S34 N24+ G,,N34 N33 N15 N16 N04 N05 N01 N07 N08 N23 N24 S34
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,83233,27,N27 N06 G N35 N22 G S07 N24 G N08 N18 G S11 S20 G N38 N40 G S21 N39+ G N39+,,N34 N35 N36 N37 N38 N39 N20 N06 N07 N08 N23 N24 S34
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,25,92278,62,S15 N25 G S39 S38 G N06 N01 G S18 S37 G N36 S30 G S18 S35 G N13 N38 G N15 N18 G N19,S36 S35 S34 S33 S32 N22 N21 N06 N20 N19 N18 N37 N36,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,25,92770,56,S30 N39 G N23 N06 G S08 N01 G S12 N19 G S34 S37 G S04 S27 G N17 N08+ G S18+ N35 G N34,N06 N20 N19 N18 N17 N35 N34 S24 S23 S08 S07 S06,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,24,92912,60,S16 S05 G S12 S02 G S25 N02 G N28 S38 G S14 N21 G S11+ N07 G S10 S34 G N26 S35+ G,S36 S35 S17 S16 S04 S03 S02 S10 S09 S25 S26 N36,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,27,102490,27,N27 S22 G S18 S06 G N22 S01 G N25 S08 G N08 S39 G N10 N30 G N25 S40 G S30 N38 G N31 S11 G,N31 N30 N29 N28 N27 N26 N25 N24 N23 N22 S32 S31,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,27,102506,60,S16 S01 G S30 S06 G N32 S18 G N09 S19 G S19+ S18+ G S19 S20+ G S05 S19 G N07 N35 G N17 N20 G,,N10 N02 N01 N07 N06 N21 N40 S30 S29 S12 S11 S10
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,21,117687,16,N19 S06 G S33 N32 G S26 S04 G N23 S01 G N10 S07+ G N01 S19 G N03 S05+ G,,N08 N23 N22 S32 S33 S15 S16 S04 S05 S01 S07 S08
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,19,117685,56,S30 S05 G N14 N31 G N24 S40 G N28 S26 G N12 N11 G S25 N22 G S25,N25 N24 N23 N22 S32 S31 S30 S29 S28 S27 S26 S25,
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,22,122326,56,S30 S04 G N23 N31 G S24 S07 G S26 S34 G N18 S33 G S32 S15 G N20 S33 G S15,,N07 N08 N23 N22 S32 S33 S15 S16 S04 S05 S01 S07
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,21,126082,68,S07 N14 G S14 N35 G N39 S09 G S23 S11 G S02 S10 G N10 S11+ G N09 N27 G,N20 N39 N38 N37 N36 S26 S27 S11 S10 S02 S01 S07 S06 S20,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,131932,66,S18 N36 G S05 S35 G S31 S38 G N32 S20 G S40 S19 G N40 N14 G S19 N30 G N30 S30+ G N21,N21 N22 S32 S33 S34 S35 S17 S18 S19 S20 S06 S21,
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,25,132012,63,S17 S07 G S28 N19 G N23 N06 G N04 N08 G N01 N02 G N07 S10 G S25 S09+ G S09+ N01 G N07,N17 N18 N19 N05 N01 N07 N08 N23 N24 S34 S35 S17,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,25,132015,7,N09 N02 G N28 S05 G S35 S07 G N20 N12 G S10 S09 G S27 S02 G N10 S09+ G S10 S11 G S10,N10 N09 N25 N26 S36 S35 S17 S16 S04 S03 S02 S10,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,133578,77,S03 N02 G S08 S37 G N29 S12 G N31 S14 G N13 N14 G S13 S30 G S22 S29+ G S22,,N07 N01 N02 N03 N13 N14 N31 N32 S22 S23 S08 S07
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,25,136758,56,S30 N26 G S37 N17 G S22 S02 G N39 S09 G S11 S10 G N10 S05 G S16 N06 G S11 S20 G S19,N19 N18 N17 N16 N15 N33 N32 S22 S21 S06 S20 S19,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,27,143660,27,N27 S05 G S40 S14 G N16 N03 G N14 N31 G N31+ N33 G S34 N23 G S23 S22 G N15 S23+ G S22 S28 G,N12 N11 N27 N26 N25 N24 N23 N22 S32 S31 S14 S13 S12,
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,27,145733,60,S16 N25 G S02 S40 G S36 S14 G N31 S09 G S32 S23 G N21 N10 G N02 S07 G S24+ S03 G N04 S03 G,,N13 N14 N31 N32 S22 S23 S08 S07 S01 S02 S03 S13
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,28,150754,9,N03 N35 G S40 S22 G S10 N31 G N20 N33 G S33 S08 G N15 S25 G S35 N16 G N14 S21 G N33 S14 G N31,,N20 N19 N18 N17 N16 N15 N14 N31 N30 S40 S39 S20
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,151207,77,S03 S20 G N03 S34 G S27 S15 G S16 S31 G N05 N15 G S33 S18 G N30 S04 G N22 N32 G S32 S22 G N32,,N16 N15 N33 N32 S22 S21 S06 S20 S19 S05 S04 S16
Parallel MCTS,Parallel MCTS,Two,Normal,28,151367,40,S34 S27 G S17 S03 G S23 S01 G S14 S38 G N37 N26 G N34 N36 G S35 N20 G N30 S20 G S37 S19+ G N40,,N19 N20 N39 N40 S30 S29 S12 S11 S10 S02 S01 S05 S19
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,31,151584,28,N30 S40 G N36 N35 G N38 N12 G N05 N20 G N27 N40 G S27 S29 G N28 S32 G N29 N23 G N30 S30 G N29 S15 G N07,S28 N38 N37 N18 N19 N20 N06 N07 N08 N23 N24 N25 N26 N27 N28,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,30,155218,60,S16 S05 G S03 S38 G N06 S36 G N36 S26 G N18 S28 G S37 N10 G S18 N31 G N22 N24 G S18 N32 G S14 N08+ G,,N14 N31 N32 N33 N34 N35 N36 N37 N38 S28 S29 S12 S13 S14
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,54,175037,68,S07 S02 G S18 S04 G N17 S05 G N06 S29 G S05 N15 G S24 N04 G N28 N38 G S05 S28+ G N24 N38 G S27 N09 G S02 S01 G S34 S11 G S26 N26 G S01 S02 G N13+ S08 G S24 S07 G N23 S01 G S08 N15 G,N07 N01 N02 N10 N11 N27 N28 S38 S39 S40 S21 S06 S07,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,19,60253,26,N25 S11 G S06 S39 G N40 N30 G S37 S22 G N28 N38 G S40 N22 G N28+,N39 N40 N21 N22 N23 N24 N25 N26 N27 N28 S38 S39,
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,21,67364,37,S28 N32 G S04 S07 G S37 S09 G N24 S02 G N02 N28 G N26 N30 G S10 N30 G,,N23 N24 N25 N26 N27 N28 N29 N30 N31 N32 S22 S23
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,21,67395,63,S17 N12 G S19 S01 G S26 S04 G S38 S13 G N04 S15 G S14 S39 G S39 S18 G,,N14 N13 N12 N29 N28 S38 S37 S18 S19 S05 S04 S16 S15 S14
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,22,68209,42,S35 N24 G S14 S02 G N11 S11 G S09 S32 G N04 S34 G S15+ S29 G S29+ S13+ G S12,,N08 N23 N24 S34 S33 S15 S14 S13 S12 S11 S10 S09 S08
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,22,69165,60,S16 S36 G S06 N25 G S25 N34 G S34 S32 G S22 S08 G S24 S39 G S18 N31 G S39,,N34 S24 S23 S08 S07 S06 S20 S39 S38 S37 S36 S35 S34
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,22,72065,56,S30 S05 G S25 N17 G S35 S38 G N26 S08 G S10 N02 G N11 N10 G N03 S36 G N11+,,N01 N02 N10 N11 N27 N26 S36 S37 S18 S19 S05 S01
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,72147,37,S28 N21 G S13 S03 G S37 S13+ G S02 S32 G S22 N22+ G S24 S32 G S33 S30 G N01,,N01 N07 N06 N21 N40 S30 S31 S14 S13 S03 S02 S01
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,25,76363,57,N40 N29 G S19 S24 G S11 N22 G S13 S06 G S04 S03 G N06 S29 G S37 N06+ G S39 S20 G N20,N20 N39 N38 S28 S27 S26 S25 S09 S08 S07 S06 S20,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,76987,54,S27 S09 G N15 S05 G N25 N20 G S14 N04 G N18 S02 G S03 S01+ G N10 S02 G S10 N19 G,S36 N26 N25 N09 N10 N02 N03 N04 N05 N19 N18 N37 N36,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,23,76987,56,S30 S23 G S37 N10 G N34 S32 G N12 N21 G S11 S02 G S26 N07 G S35 S21+ G S07+ S10,N10 N02 N01 N07 N06 N21 N40 S30 S29 S12 S11 S10,
Parallel MCTS,Parallel MCTS,Two,Normal,24,77039,17,N05 S32 G N26 N28 G S30 N12 G S14 N14 G S03 N30 G N31 N29 G S12 N39 G N29 S04+ G,,N31 N30 N29 N12 N11 N10 N09 N25 N24 S34 S33 S32 S31
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,77564,26,N25 S17 G N27 N26 G S27 N21 G N17 S32 G S23 S30 G S14 S39 G S21 S38 G S15+ S21+ G S38,N38 S28 S27 S26 S25 S24 S23 S22 S21 S40 S39 S38,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,25,77637,25,S36 S37 G N10 S36+ G N14 S14 G S25 N03 G N27 N29 G N22 S32 G N11 N02 G N12 N11+ G N12,N33 N15 N14 N13 N12 N11 N27 N26 S36 S35 S34 S33,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,78090,46,S39 S33 G N07 N01 G S01 N11 G S12 N09 G N26 S36 G N38 N13 G N36 N14 G S37 S36 G N27,N01 N02 N10 N09 N25 N26 N27 N28 S38 S39 S20 S19 S05 S01,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,25,78443,41,N24 S36 G S16 N03 G N31 N09 G S10 N25+ G N07 N08 G N27 N26 G N07 S07 G N06 N22+ G N08,N22 N23 N08 N07 N01 N02 N03 N13 N14 N31 N32 S22,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,27,82962,69,S01 S06 G S25 S26 G N25 S11 G S32 S18 G N10 S36 G S29 S26 G S10 S23 G S10 S30 G S30 N28 G,,S28 S29 S12 S11 S10 S09 S08 S07 S06 S20 S39 S38 N28
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,27,83933,38,N37 S23 G S35 N32 G S07 S28 G S21 S40 G S11 S20 G S09 S40+ G S21 S04 G N06 N01 G S06 S26 G,N01 N05 N19 N18 N17 N16 N15 N33 N32 S22 S21 S06 S07 S01,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,27,84969,24,N26 N04 G S40 N31 G S04 N29 G S02 N13 G S11 N34 G S13 S15 G N12 N35 G S17 S19 G S27+ S08 G,N14 N13 N12 N11 N27 N26 S36 S35 S34 S33 S15 S14,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,27,86577,54,S27 N10 G S35 N25 G N21 N23 G N16 N07 G N09 S09 G S38 N26+ G S30 N08 G N08 N35 G S10 S23 G,,N16 N04 N03 N13 N12 N29 N28 S38 S37 S18 S17 S16
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,27,86639,55,S25 S32 G N04 N21 G S17 N24 G N07 S14 G N15 S16 G S16 S04 G S15 N31 G N38 S04+ G S20 N28 G,N15 N33 N34 S24 S25 S26 S27 S11 S12 S13 S14 S15,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,28,86977,57,N40 S40 G N01 N27 G N08 S29 G N25 N36 G N14 N29 G S25 S11 G N34 S24 G S33 S31 G S26 N26 G S36,,N25 N26 S36 S37 S38 S39 S40 S21 S22 S23 S24 S25
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,28,87517,53,N36 S30 G S02 N39 G N30 N34 G S33 S34 G S08 S09 G S25 S15 G S33 N23 G N25 N15 G N15 N17 G S33,,N33 N34 S24 S25 S09 S10 S02 S03 S13 S14 S15 S33
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,29,96201,51,S21 S04 G N08 N02 G S09 N11 G N30 N22 G S35 S33 G N24 N14 G S12 S18 G S31 S34 G S30 N13 G S34 S11+,N22 N21 N40 S30 S29 S12 S11 S10 S09 S08 S23 S22,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,31,96834,50,S23 S22 G N08 S23+ G N04 N16 G N17 N39 G N14 S06 G N19 N33 G S02 N15+ G N32 N33 G N35 N34 G N32 N35+ G N32,N03 N13 N14 N31 N32 N33 N34 S24 S25 S09 S10 S02 S03,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,34,105972,27,N27 S08 G S13 S14 G S18 S16 G S34 S02 G S05 S11 G N02 N23 G S15 S03 G S17 N13 G S35 N06 G S32 N40 G N35 S14 G N39,,N06 N20 N39 N38 S28 S27 S26 S25 S24 S23 S22 S21 S06
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,18,56583,26,N25 N32 G N20 N04 G N34 N02 G S10 N13 G N27 N36 G S09 N16+ G,N34 N35 N17 N16 N04 N03 N13 N12 N11 N27 N26 N25 N24 S34,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,18,56740,24,N26 N22 G N02 S02 G S33 S11 G N33 N13 G S09 S25 G N29 S14 G,N14 N13 N12 N11 N27 N26 S36 S35 S34 S33 S15 S14,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,19,60201,1,N01 N12 G N17 N36 G S16 N38 G S07 S32 G N22 N04 G S33 S05 G S33,N05 N01 N07 N08 N23 N22 S32 S33 S15 S16 S04 S05,
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,21,65317,72,S10 N09 G N31 N33 G N13 N16 G N11 S15 G S14 S24 G S06 S22 G N34+ S06+ G,,N07 N08 N09 N10 N11 N12 N29 N30 S40 S21 S06 S07
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,21,66128,28,N30 S32 G S27 N36 G N23 S36 G N28 S17 G S01 S34 G S03 N29+ G N11 N27 G,,N27 N26 S36 S35 S34 S33 S32 S31 S30 S29 S28 S27
Parallel MCTS Beeline,Parallel MCTS,One,Normal,21,67342,5,N02 S17 G S31 N39 G N27 S28 G N37 S37 G S39 S18+ G S29+ N38 G S38 S30+ G,N20 N19 N05 N01 N02 N10 N11 N27 N28 S38 S39 S20,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,21,67393,69,S01 S21 G N27 N26 G S25 S37 G N05 N35 G S16 S09 G S34 N33 G S09 S38+ G,N17 N35 N34 S24 S25 S09 S10 S02 S03 S04 S16 S17,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,21,67406,8,N13 S18 G S26 S25 G N06 N02 G S03 S11 G N32 S05 G S02 S10 G N28 N26 G,N11 N12 N13 N14 N31 N32 S22 S23 S08 S09 S10 S11,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,22,68657,0,N07 N02 G N37 N26 G S39 N28 G N19 S29 G S37 S09 G S38 N05 G S20+ S06 G N16,,N10 N02 N03 N04 N16 N17 N35 N36 S26 S25 S09 S10
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,24,75708,44,S38 N27 G S18 S37 G N10 N08 G N30 N29 G N18 S13 G S07 N04 G N12+ N11 G N03 N02+ G,N37 N18 N19 N05 N04 N03 N13 N12 N29 N28 S38 S37,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,24,77041,44,S38 N27 G N33 N14 G N19 N03 G N30 N25 G S11 S35 G N26+ N10 G N31 N16 G N12+ S05 G,,N34 N33 N15 N16 N04 N03 N13 N12 N11 N27 N26 S36 S35 S34
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,25,78057,0,N07 S27 G S33 S34 G S19 S18 G S36 S14 G N32 N14 G N34 S30 G S03 N22 G S31 S40 G S31,S40 S39 S20 S19 S05 S04 S03 S13 S14 S31 S30 N40,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,85248,21,S32 N23 G N06 N37 G S20 S28 G N32 S08 G N34 S24 G S10 S26 G S25 S27+ G S23 S25 G S09 N38 G,,N10 N02 N01 N07 N06 N20 N39 N38 S28 S27 S11 S10
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,27,86572,40,S34 S36 G N23 N24 G N12 N09 G S02 S18 G S39 N37 G N20 N07 G S35 S18 G N04 S19+ G S23 S30 G,N14 N13 N12 N29 N30 S40 S39 S20 S19 S18 S17 S16 S15 S14,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,27,86633,47,S37 S06 G N28 S08 G N08 N07 G N02 N12 G S05 S01 G N14 N30 G S03 N32 G S11 S22 G S04+ S30 G,N09 N25 N24 S34 S35 S17 S16 S04 S03 S02 S10 S09,
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,27,86681,44,S38 N32 G N27 N14 G S14 S18 G S20 S36 G N17 N16 G N04 S06 G S06 S08 G S01 N29 G S39 S35 G,,N05 N04 N16 N15 N33 N34 S24 S23 S08 S07 S01 S05
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,86678,26,N25 S28 G N16 S39 G S14 N12 G S37 N03 G N14 N13 G N13+ N14 G N03 N31 G S12+ N03 G S01 S04 G,,N11 N12 N13 N14 N15 N16 N17 N35 N36 S26 S27 S11
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,87326,44,S38 N29 G N25 N11 G S25 N02 G S18 S34 G S20 S10 G S21 S06 G N40 S08 G S22 S36 G N22 N39 G S23,,N08 N07 N01 N02 N03 N13 N14 N31 N32 S22 S23 S08
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,28,87362,44,S38 N31 G N27 S24 G N25 S18 G S36 N12 G N39 N28 G N16 S16 G N29 S33 G N29 S16+ G N35+ S38 G N17,,N17 N16 N15 N14 N31 N30 N29 N28 S38 S37 S18 S17
Parallel MCTS,Parallel MCTS,One,Normal,31,96271,19,N18 S24 G N13 N14 G N29 N16 G N10 N33 G N35 S40 G N40 S30 G N36+ S28 G N40+ N38+ G S30 S31 G S31+ N30 G S28,S28 N38 N37 N36 N35 N34 N33 N32 N31 N30 N29 N28,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,31,96712,24,N26 N07 G S40 N02 G S05 N11 G N09 N29 G N13 N36 G S18 S16 G S26 S10 G N27 S27 G S24 S23 G S30 N12+ G N27,N13 N12 N29 N28 N27 N26 S36 S35 S17 S16 S04 S03 S13,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,33,105782,0,N07 N38 G S07 S27 G N35 S25 G N18 N40 G N36 S12 G N04 S03 G S13 S32 G N11 N13 G S14 S02 G N03 N32 G N03 S31 G,N13 N03 N02 N01 N07 N06 N21 N40 S30 S31 S14 S13,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,34,106183,38,N37 N22 G S28 N40 G S22 N20 G S20 S19 G N07 N27 G S06 S01 G S14 S09 G S21 N21 G S07 S30 G S08 S07+ G S08 S16 G S31,,N11 N10 N09 N25 N24 S34 S33 S32 S31 S30 S29 S12 S11
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,34,108165,48,S22 S24 G N14 N15 G N16 S06 G N18 S08 G S01 S04 G N01 N02 G N10 N01+ G N03 N29 G S14 N24 G S12 N23 G N04 S03 G N23,,N25 N24 N23 N08 N07 N01 N05 N19 N18 N37 N36 S26 S25
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,45,144181,44,S38 S36 G N29 N28 G N25 N29+ G S24 N27 G S08 N26+ G N25 N27 G S26 N25+ G N10 S10 G N09 S25+ G S27 S29 G N09 N40 G S40 N36 G S11 S40+ G S39 N38 G N18 N22 G,,N14 N13 N03 N02 N01 N07 N06 N21 N22 S32 S31 S14
