Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,115920,5,N02 S36 G N27 N32 G N40 N07 G S07 N09 G S23 N14 G N35 N16 G S14 S09 G N15 N13 G N15,N08 N09 N10 N02 N03 N04 N16 N15 N33 N32 S22 S23 S08,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,25,90913,4,N10 S09 G S15 S26 G N19 N35 G S05 N38 G S24 N05 G N23 N01 G N24 N05 G N06 N08+ G N07+,N25 N09 N08 N07 N06 N20 N19 N18 N37 N36 S26 S25,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,25,93414,75,S11 N26 G N31 S39 G N11 N28 G N22 N39 G N29 N27+ G N30+ N23 G N23 N19 G S35+ S05 G S01,N20 N39 N38 S28 S27 S11 S10 S02 S01 S05 S19 S20,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,33,109644,13,N04 N07 G N37 S24 G N11 N26 G S09 N23 G S26 N08+ G N36+ S27 G N39 S25 G S31 N19 G N39 S16 G S16+ S01 G S06 S02+ G,,N09 N25 N26 S36 S35 S17 S16 S04 S03 S02 S10 S09
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,34,104613,45,N28 N05 G S24 S05 G S10 S39 G S18 S22 G N23 N25 G N30 N14 G S23 S08 G S15 N10 G N11+ N26 G N09 S08 G N08 S29 G N10,,N07 N01 N02 N10 N09 N25 N26 S36 S37 S38 S39 S20 S06 S07
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,18,62525,70,S06 N35 G S12 S14 G N13 S16 G S03 S05 G N05 S04 G S27 S36 G,,N16 N17 N35 N36 S26 S27 S11 S12 S13 S03 S04 S16
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,18,62540,66,S18 S09 G N15 S31 G N04 N12 G N32 N31 G N13 N32+ G N14+ S23 G,,N11 N12 N13 N14 N15 N33 N34 S24 S25 S09 S10 S11
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,19,62583,76,S13 S04 G S09 S01 G S21 N03 G N26 N16 G S03 S30 G N14 S32 G N32,S32 S31 S14 S13 S03 S02 S01 S07 S06 S21 S22 N32,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,19,63832,26,N25 N04 G S39 S04 G N01 S15 G S36 S17 G S34 S02 G S16 N05 G S16,N05 N01 N07 N08 N23 N24 S34 S35 S17 S16 S04 S05,
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,21,72282,70,S06 S10 G S35 S03 G S30 S14 G S12 S33 G S16 S15 G S15+ S31 G N04 N27 G,,N27 N26 S36 S35 S34 S33 S15 S14 S13 S12 S11 S27
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,22,72208,52,S26 N23 G N12 N30 G N03 S12 G S30 S02 G N10 N27 G N35 N10+ G N26 S20 G N26,,N12 N11 N27 N26 N25 N24 N23 N22 S32 S31 S30 S29 S12
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,22,86671,52,S26 N35 G N39 N36 G S16 S22 G N27 N33 G N25 N34+ G S03 N37 G N24 S14 G N32+,,N21 N06 N20 N19 N18 N17 N35 N34 N33 N32 S22 S21
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,25,83516,51,S21 N07 G N36 N09 G S03 S07 G N11 S25 G S37 S36 G S34 S17 G S29 S30 G S36 S37 G N30+,N29 N30 S40 S39 S38 S37 S18 S17 S16 S04 S03 S13 S12 S29,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,24,91390,25,S36 N35 G S13 S16 G N07 S05 G S39 S20 G N15 S39+ G N04 N03 G N03+ S32 G S15 N33 G,N33 N15 N14 N13 N03 N02 N01 N07 N08 N09 N25 N26 S36 S35 S34 S33,
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,25,92763,57,N40 S13 G N36 S30 G S11 S12 G N05 S27 G S36 N23 G S23 S33 G N34 S17 G N24+ S38 G S39,N39 N40 S30 S31 S32 S33 S34 S35 S36 S37 S38 S39,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,25,96130,18,N20 N19 G N07 S25 G S33 S38 G N11 N02 G S03 N34 G N24 S22 G N01 S08 G N34 N20+ G S23+,N22 S32 S31 S14 S13 S03 S02 S10 S09 S08 S23 S22,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,28,97331,43,S33 S37 G N08 N26 G N13 N11 G N38 N28 G N29 S38+ G N27 S27 G N28 S25 G S26 N36 G N26 S26 G S26+,,N09 N08 N07 N06 N20 N39 N38 N37 N36 S26 S25 S09
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,28,101824,44,S38 N24 G S04 N28 G N08 N10 G S18 S02 G S24 S27 G N05 N09 G N09 S12 G N36 S13 G N11 N35 G S13,,N35 N36 S26 S27 S28 S29 S12 S13 S14 S15 S16 S17 S35
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,101875,68,S07 N01 G S28 S15 G N22 S04 G S36 S02 G S13 S03 G S03+ S17 G S19 S16 G S16+ S17+ G S35,N21 N22 S32 S33 S34 S35 S17 S18 S19 S20 S06 S21,
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,27,110612,66,S18 S36 G N17 S34 G N37 S16 G S28 N04 G N14 S35 G S03 S26 G S12 S09 G S10 S02 G S05 S11 G,,N11 N27 N26 S36 S35 S17 S16 S04 S03 S02 S10 S11
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,27,110797,62,S15 N40 G S02 S12 G S26 S27 G S02+ N38 G N29 N39+ G S27 S29+ G N38 S29 G S30 N07 G S12 S30+ G,,N06 N21 N40 S30 S29 S12 S11 S10 S02 S01 S07 S06
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,28,106847,51,S21 N11 G N16 N17 G S16 N34 G S26 N32 G N14 S14 G S33 N16 G S12 S29 G N15 N33 G N33+ S28 G N24,,N09 N25 N24 S34 S33 S32 S31 S30 S29 S28 S27 S26 S25 S09
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,28,112335,76,S13 N18 G N12 N13 G S23 S02 G N23 N07 G S27 N02 G N32 N33 G S24+ S25 G S25 N01 G S10 N32 G N01,,N25 N09 N10 N02 N01 N05 N19 N18 N37 N36 S26 S25
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,34,117720,46,S39 N20 G N28 S33 G N02 N32 G N24 N23 G N14 N07 G N09 N37 G N10+ S30 G N08 S29 G N30 N38 G N31 S28 G N12 S08 G S38,,N38 N39 N20 N06 N07 N08 N09 N25 N26 N27 N28 S38
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,37,119014,66,S18 S19 G N27 N28 G S14 S35 G S28 N36 G S16 S30 G S12 N13 G S10 S17 G S17 N22 G N04 N25+ G S08 S18 G S18 S37 G S09 N06 G S09,N03 N13 N14 N15 N33 N34 S24 S25 S09 S10 S02 S03,
Parallel MCTS,Parallel MCTS,One,Normal,30,120254,59,S29 N10 G S17 N01 G N25 N40 G N36 S15 G S22 S34 G S32 N38 G S38 N20 G S20 N22 G N22 S30 G N14 S10+ G,N31 N32 S22 S23 S08 S09 S10 S02 S03 S13 S14 S31,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,30,120314,79,S14 S10 G N29 S27 G S23 N36 G N32 S38 G N26 S29 G S20 S11 G S26 S03 G S12 S21 G S39 S40+ G S21 S13 G,,N03 N13 N14 N31 N30 S40 S21 S06 S07 S01 S02 S03
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,30,120282,53,N36 S40 G N03 N13 G S03 S27 G S24 S29 G S37 S38 G N39 N28 G S28 N27 G S14 N28 G N26 N38 G N28 S27 G,,N07 N01 N02 N10 N11 N27 N28 S38 S39 S20 S06 S07
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,34,129956,34,N33 N12 G S32 N03 G S07 S22 G S24 S40 G N25 S29 G S26 S27 G N31 N30 G S11 S10 G S27 S35 G S37 S36 G N30 S40 G S18,,N12 N29 N28 S38 S37 S18 S17 S16 S15 S14 S13 S12
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,34,130034,42,S35 S28 G N01 N39 G S09 N37 G S03 N17 G N06 N19 G S20 N06+ G N18 S38 G S01 S40 G S21 N13 G N19 N37 G N39 S39 G S19,,N38 S28 S29 S12 S13 S03 S04 S05 S19 S20 S39 S38
Parallel MCTS Beeline,Parallel MCTS,One,Normal,18,57791,48,S22 S21 G S10 S07 G S19 N33 G S36 N35 G S24 N18 G S16 S17 G,N17 N35 N34 S24 S23 S08 S07 S01 S05 S19 S18 S17,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,19,58938,50,S23 N40 G N32 S18 G S01 N35 G S25 N24 G S35 N23 G N37 S31 G S24,S24 S23 S08 S07 S01 S05 S19 S18 S17 S35 S34 N24,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,21,67388,13,N04 N17 G S22 S19 G N29 N13 G N39 N21 G N31 S39 G S40 S38 G S35 S39+ G,,N39 N38 N37 N36 N35 N34 S24 S23 S22 S21 S40 S39
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,21,67529,50,S23 S35 G N05 N10 G N14 N08 G N12 N13 G N07 N12+ G N07 N32 G N03 S01 G,,N16 N04 N05 N01 N07 N08 N23 N24 S34 S35 S17 S16
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,21,67549,13,N04 N36 G N06 N38 G S18 N19 G N24 N17 G S03 N37 G S38 N39+ G N39 N05 G,,N25 N24 N23 N08 N07 N01 N05 N19 N18 N37 N36 S26 S25
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,22,68343,13,N04 N38 G S24 N24 G S31 S16 G S02 S03 G S39 N31 G N30 N33 G S22 S09 G S22,,N29 N30 N31 N32 S22 S23 S24 S25 S26 S27 S28 S29
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,22,68988,13,N04 S38 G N08 S22 G S02 S08 G S06 S25 G S20 N21 G N26 N25 G N11 S35 G N25,,S40 S39 S38 N28 N27 N26 N25 N24 N23 N22 N21 N40
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,22,69579,34,N33 S24 G N37 N06 G S19 N01 G N19 N04 G N10 S15 G S01 N23 G S35 N05 G S01+,,N01 N05 N19 N18 N37 N36 S26 S25 S09 S08 S07 S01
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,24,75699,3,N06 S03 G S39 S27 G N13 N40 G N19 S31 G N34 S12 G N15 S11+ G N31 S12 G S30 N14+ G,N11 N12 N13 N14 N31 N32 N33 N34 S24 S25 S26 S27 S11,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,24,76972,7,N09 N10 G S06 N03 G S10 S13 G N05 S29 G N21 S25 G N29 N02 G N33 S12 G N01+ S09 G,N09 N08 N23 N22 N21 N40 S30 S29 S28 S27 S11 S10 S09,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,77781,39,N39 S22 G S28 N28 G N08 N06 G N03 N31 G S32 S39 G N15 N22 G N31 N25 G N10 S10 G N10,N31 N30 N29 N12 N11 N10 N09 N08 N23 N22 S32 S31,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,77939,27,N27 N19 G N32 S01 G S19 S38 G S36 S34 G S40 S32 G N29 S17 G N26 S35 G N35 N12+ G S35,N10 N11 N27 N26 N25 N24 S34 S35 S17 S16 S04 S03 S02 S10,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,25,78886,27,N27 N38 G S10 S29 G S34 S33 G S01 S27 G N22 S32 G N21 N22+ G N21 N34 G N22 S24 G N21+,N11 N10 N09 N08 N23 N22 N21 N40 S30 S29 S12 S11,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,25,79305,16,N19 N17 G N30 S27 G S01 N38 G S29 N36 G N18 N37 G S36 N36+ G S31 N37 G S34 N34 G N37,N01 N05 N19 N18 N37 N36 S26 S27 S11 S10 S02 S01,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,27,84414,6,N11 N17 G N21 N34 G S16 S35 G N15 S32 G N23 S14 G S40 N31 G N31+ N32 G N32 S21 G S15 S21 G,,N21 N06 N20 N19 N05 N04 N16 N15 N33 N32 S22 S21
Parallel MCTS,Parallel MCTS,One,Normal,27,86538,26,N25 S17 G S25 S39 G S01 N28 G S30 S15 G N14 S16+ G N32 S14 G S33 N31 G N31 N33 G S03 N19 G,N07 N08 N23 N22 S32 S33 S15 S14 S13 S03 S02 S01 S07,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,87113,29,S40 S09 G N03 N02 G S02 N11 G S13 S15 G N14 S17 G S04 S36 G S34 S35 G N36 S37 G S35 S34 G N17,,N11 N12 N13 N03 N04 N16 N17 N35 N36 S26 S27 S11
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,28,87242,41,N24 N33 G S29 S28 G S13 S02 G S16 S09 G S21 S39 G S12 S05 G N21 S18 G N20 S40 G N29 N30 G S40,,N16 N15 N14 N31 N30 S40 S39 S38 S37 S18 S17 S16
Parallel MCTS,Parallel MCTS Beeline,One,Normal,30,96172,53,N36 S01 G S31 N22 G N20 N18 G N38 S29 G N31 S34 G N25 N09 G S24 S28 G N11 N04 G N01 N02 G S29 S40 G,N09 N08 N07 N01 N05 N04 N16 N15 N33 N34 S24 S25 S09,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,30,96293,27,N27 N29 G S18 N31 G S20 S28 G S15 N37 G S38 N35 G N05 N08 G S09 N28 G N28 N13 G N36 S36 G N03 S19 G,N07 N08 N09 N10 N11 N12 N13 N14 N31 N30 S40 S21 S06 S07,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,31,96648,27,N27 S36 G N08 N24 G S23 N25 G S02 S10 G N25 S33 G N30 S21 G S39 S28 G S38 S30 G N22 S12 G S38 N13+ G N30,N11 N12 N29 N30 S40 S21 S22 S23 S08 S09 S10 S11,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,33,99818,27,N27 N03 G S40 N31 G S24 N29 G S14 S04 G S06 S17 G N40 N20 G S37 S38 G N06 N18 G N06 S37 G S20 S37 G S06+ S20+ G,,N30 S40 S39 S20 S19 S18 S17 S16 S15 S14 S31 S30
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,33,105809,22,N21 N36 G S05 S27 G S25 S29 G N29 N38 G S23 N37+ G N38 S13 G N13 S12+ G S13 S12 G N15 N02 G N12 N13 G S30 N09 G,,N02 N10 N11 N27 N28 S38 S39 S20 S19 S05 S01 S02
Monte Carlo Tree Search,Parallel MCTS,One,Normal,37,115053,13,N04 N39 G N34 N35 G S28 S11 G N27 S13 G S40 S29 G N30 S29 G S27 S12 G S30+ N30 G S30 S29 G S19 S07 G S11 N31 G S29 N29 G N31,N01 N02 N03 N13 N14 N31 N30 S40 S21 S06 S07 S01,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,37,116083,13,N04 N03 G N34 N14 G S20 N30 G N32 S25 G N09 S36 G S08 N27 G S37 N36 G S28 S24 G S12 N33 G N39 N20+ G N34 N28 G N28 S37+ G S36,N04 N05 N19 N20 N06 N07 N08 N09 N25 N26 S36 S37 S18 S19 S05 S04,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,18,57782,55,S25 S13 G S21 N01 G S04 S03 G N08 S01 G N18 N35 G N38 N18+ G,N01 N05 N19 N18 N37 N36 S26 S25 S09 S08 S07 S01,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,18,57985,26,N25 N08 G N35 S22 G S09 S34 G N19 N22 G S38 S40 G N23+ S11 G,,N34 N35 N17 N18 N19 N05 N01 N07 N08 N23 N24 S34
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,19,60099,55,S25 N39 G N04 N19 G N07 N28 G N37 S33 G N17 S16 G S18 N18+ G N05,N08 N07 N01 N05 N19 N18 N17 N35 N34 S24 S23 S08,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,19,62313,10,N14 N19 G N09 N37 G N28 N35 G S13 S34 G S36 N29 G S15 N29 G S37,N33 N32 N31 N30 N29 N28 S38 S37 S36 S35 S34 S33,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,21,64789,30,N29 N21 G S17 S34 G S04 S16 G S33 S19 G N18 N04 G N01 S32 G S31 S32 G,,N16 N04 N05 N01 N07 N06 N21 N22 S32 S33 S15 S16
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,21,67435,26,N25 N40 G S03 S39 G S07 S08 G N01 N06 G N08 N21+ G S23+ S07 G S08 N32 G,N08 N09 N25 N26 S36 S37 S38 S39 S20 S06 S07 S08,
Parallel MCTS,Parallel MCTS,Two,Normal,22,70209,21,S32 N23 G S17 N07 G S01 N21 G S39 S36 G N39 N27 G S13 N30 G N13 S21 G N26,,N21 N22 N23 N24 N25 N26 N27 N28 S38 S39 S40 S21
Parallel MCTS,Monte Carlo Tree Search,One,Normal,24,76985,25,S36 S04 G S38 S19 G S07 S17 G N36 N16 G S37 N09 G S22 N34 G S24 N05 G N25 N17+ G,N18 N17 N16 N15 N33 N34 S24 S23 S08 S07 S01 S05 S19 S18,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,25,77818,17,N05 N25 G S12 S11 G S38 S07 G S09 S10 G S01 S18 G S20 N38 G S19 N36 G S28 N12 G S28,N01 N05 N19 N20 N39 N38 S28 S27 S11 S10 S02 S01,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,25,78006,55,S25 S26 G S03 S25+ G N04 N01 G N22 S01 G N10 N02 G N11 S18 G S31 S32+ G S19 S20 G S19,N17 N35 N34 S24 S23 S08 S07 S06 S20 S19 S18 S17,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,78631,55,S25 S19 G N33 S15 G N16 N17 G N24 S22 G N31 S11 G N07 S28 G N29 N32 G S27 N32 G S27,N29 N30 N31 N32 S22 S23 S24 S25 S26 S27 S28 S29,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,25,78842,10,N14 N10 G N20 N27 G S34 S32 G N35 N34 G S24 N11 G S13 S38 G S07 N29 G S11 S12 G N30+,N25 N26 S36 S37 S38 N28 N29 N30 N31 N32 S22 S23 S24 S25,
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,28,85342,10,N14 S26 G N40 S06 G N05 N30 G S22 S24 G N24 N08 G S09 N09 G S13 S25 G S23 S24 G S08 N09 G N07,,N09 N08 N07 N06 N21 N40 S30 S29 S12 S11 S10 S09
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,85382,47,S37 N34 G N02 S02 G S25 S19 G S07 N15 G S16 S17 G S34 N24 G S24 S22 G S35 S17 G N33 N22 G S17,,N33 N32 S22 S21 S06 S20 S19 S18 S17 S35 S34 S33
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,27,86541,39,N39 S28 G N16 N35 G S33 S24 G N24 N33 G S38 S31 G N22 S32+ G S32+ N17 G S17 S35 G S35+ S40 G,N39 N40 N21 N22 S32 S33 S34 S35 S36 S37 S38 S39,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,28,87128,0,N07 S11 G S38 N28 G N37 N38 G S05 S18 G S20 N19 G N20 S01 G S20+ S34 G N05 S03 G S01 N04 G S03,,N04 N05 N19 N20 N39 N38 S28 S29 S12 S13 S03 S04
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,28,88566,46,S39 S38 G N04 S04 G N27 S38+ G N28+ N26 G N13 S33 G N31 N14 G S35 N11 G S25 S27 G S08 N11+ G S19,,N19 N05 N01 N02 N10 N11 N12 N29 N28 S38 S37 S18 S19
Monte Carlo Tree Search,Parallel MCTS,One,Normal,30,92334,47,S37 N29 G S19 S20 G S25 S08 G S19+ S22 G S14 N38 G S06 S21 G S29 S28 G S38 S11 G N19 S27 G N17 S09 G,N34 S24 S25 S09 S10 S11 S12 S13 S14 S15 S33 S34,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,29,96166,71,S08 N35 G S12 S16 G N33 S05 G N03 S03 G S01 S02 G S02+ N05 G S27 N08 G N06 S02 G S01 S10+ G S05 S02,N15 N33 N34 S24 S23 S08 S07 S01 S02 S03 S04 S16 S15,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,30,96182,31,N31 S25 G N03 N36 G S10 N29 G N38 N20 G S38 S39 G S22 S32 G S21 N18 G S27 N19+ G N18 N21 G S40 N22+ G,S32 N22 N21 N06 N20 N19 N18 N17 N16 N15 N33 N32,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,31,96314,10,N14 N12 G S21 N28 G N30 N16 G S36 S17 G N35 S37 G N37 S38+ G S14 S40 G S12 S39+ G S28 S15 G N36 S35 G S15,N14 N31 N30 N29 N28 S38 S37 S18 S17 S16 S15 S14,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,31,96724,47,S37 S16 G S06 S05 G S03 N28 G N36 N24 G S09 S10 G N01 N02 G N10 N09 G N33 N32 G N09 N26 G N26 S01 G S34,N03 N02 N10 N09 N25 N24 S34 S35 S17 S18 S19 S05 S04 S03,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,31,96740,10,N14 N20 G N25 N23 G N10 N32 G S25 S07 G S21 S32 G S05 S30 G N30 S40 G S40 S02 G N21 N22 G S40 S38 G S39,N02 N10 N11 N12 N29 N28 S38 S39 S20 S06 S07 S01 S02,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,31,97024,49,N32 S40 G S23 N29 G S25 N34 G N23 S02 G S36 S33 G S04 S16 G S18 S05 G N16 N19 G S16 S15 G N05 S03 G S04,N10 N11 N27 N26 S36 S35 S17 S16 S04 S03 S02 S10,
