Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,22,72182,62,S15 S17 G N33 S39 G N25 N26 G S13 N13 G S04 N29 G N31 S04+ G S34 N26 G N28,,N35 N34 N33 N32 N31 N30 N29 N28 N27 N26 S36 S35
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,24,73311,72,S10 N20 G S33 S18 G N26 S36 G N16 N15 G S38 S16 G S01 S05 G N22 S01 G S01 S03+ G,N11 N27 N28 S38 S39 S20 S19 S05 S04 S03 S13 S12 S11,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,24,76943,64,S19 N29 G S23 S22 G N13 S06 G N25 S40 G S39 S16 G S03 N05 G S32 S29 G N15 S34 G,N19 N05 N04 N03 N13 N14 N31 N32 S22 S21 S40 S39 S20 S19,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,24,76962,72,S10 N16 G S20 S15 G N33 S25 G N10 S08 G S23 S24 G S22 N23 G N25 N08 G S22+ N34 G,,N05 N04 N16 N17 N35 N36 S26 S25 S24 S23 S22 S21 S06 S20 S19 S05
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,24,77020,20,N22 N24 G S15 S12 G N09 N08 G S05 N01 G N09+ N08 G S07 S08 G N23 N20 G S22 N06+ G,N10 N02 N01 N07 N06 N21 N40 S30 S29 S12 S11 S10,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,77044,47,S37 S32 G N02 N23 G N21 N26 G S34 N11 G N09 S11 G S25 S13 G N35 N27 G N30 N29 G,N39 N20 N06 N07 N08 N09 N10 N11 N12 N29 N28 S38 S39,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,25,77777,20,N22 N27 G N01 S38 G S17 N40 G S40 N06 G N19 S07 G N12 N30 G N29 N31 G N39+ N20 G S20,N20 N06 N21 N22 S32 S33 S34 S35 S17 S18 S19 S20,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,25,79231,76,S13 S04 G N33 S22 G S25 N29 G S31 S33 G N31 S08 G N24 N40 G S23+ N03 G S08 S24 G S29+,N21 N40 S30 S29 S28 S27 S26 S25 S24 S23 S22 S21,
Parallel MCTS,Parallel MCTS,One,Normal,25,81908,5,N02 S30 G N34 N35 G S12 S26 G N37 N38 G S28 N18 G N20 N17+ G N37 N18 G S04 N38+ G N36,N10 N02 N03 N04 N16 N17 N35 N36 N37 N38 S28 S27 S11 S10,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,27,82534,62,S15 S05 G S28 S11 G S23 S13 G N29 S02 G N04 S01+ G S06 S12 G S14 N02 G N13 N03+ G S12 N02+ G,,N01 N02 N10 N11 N27 N28 S38 S39 S20 S19 S05 S01
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,27,86783,36,N38 N19 G S25 N08 G N27 N40 G S15 N06 G S20 S06 G N20+ S31 G S01 S07 G S08+ S20 G S20+ N32 G,,N21 N40 N39 N20 N19 N18 N17 N35 N34 S24 S23 S22 S21
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,28,87176,20,N22 N34 G S37 S19 G S35 S06 G N06 N18 G N28 S39 G N38 N37 G S40 N01 G S28 N38 G N16 N28 G S27,,S28 S27 S26 S25 S09 S08 S07 S06 S20 S39 S38 N28
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,28,87311,22,N21 N05 G S34 N22 G S10 S12 G S33 S14 G S04 S03 G N38 S28 G N11 N09 G N25 N10 G S29 N28 G N10,,N17 N16 N04 N03 N02 N10 N09 N25 N26 S36 S35 S17
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,87321,20,N22 N07 G S35 N02 G S07 S02 G N09 S18 G S22 S20 G S16 S04 G N39 S38 G N06 S37 G N28 S16 G N28,,N20 N06 N07 N08 N09 N10 N11 N27 N28 S38 S39 S20
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,30,91638,20,N22 N12 G N35 N16 G N30 N05 G S33 N27 G N27+ S11 G N25 N02 G N26+ N09 G N25 N08+ G N10+ S01 G S05 S02 G,S32 N22 N23 N08 N09 N10 N11 N27 N28 N29 N30 N31 N32,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,30,91693,33,S24 S21 G N01 N02 G S01 N35 G N33 N34+ G N15 S34 G N34 N33 G S37 S30 G N34 N32 G N32+ S23 G S23 S04+ G,,N17 N18 N19 N20 N06 N21 N40 S30 S31 S32 S33 S34 S35 S17
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,30,93067,72,S10 S01 G N21 S15 G S22 S13 G S31 N07 G S02 N09 G N29 S04 G S04 S03+ G S03 S39 G S38 S18 G N39+ N26 G,,N29 N12 N11 N10 N09 N08 N23 N22 N21 N40 S30 S29
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,30,93521,20,N22 S33 G N08 N02 G S08 N05 G S10 N25 G N27 N23 G S04 S01 G N01 S09 G N36 N34 G S18 N04 G S20 S37 G,,N04 N05 N19 N18 N37 N36 S26 S27 S11 S12 S13 S03 S04
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,31,96476,1,N01 N07 G N11 N09 G S33 N07+ G S09 S08 G N02 S16 G S14 N15 G N04 N10 G N10 S18 G S19 S17+ G N32 S24 G N34,N01 N05 N04 N16 N15 N33 N34 S24 S23 S08 S07 S01,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,34,107075,27,N27 S15 G S21 S19 G S02 S37 G S21+ S20 G S38 S39 G S38 S39 G S39 S38 G N38 N40 G S29 S30 G S39 S38 G N36 N18 G N40,,N18 N37 N38 N39 N40 S30 S31 S32 S33 S34 S35 S17 S18
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,18,57800,76,S13 N37 G N28 S22 G S09 S31 G S34 N14 G N40 S07 G S29 S33 G,N13 N14 N31 N32 S22 S23 S08 S09 S10 S02 S03 S13,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,19,58773,46,S39 S24 G S03 N33 G N24 S35 G N36 N26 G N34 N35 G S27 N22 G N21,N21 N22 N23 N24 N25 N26 N27 N28 S38 S39 S40 S21,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,19,58907,29,S40 S07 G N17 S34 G S37 S32 G S24 S15 G N31 N14 G N14+ N31+ G N33,N33 N32 N31 N30 S40 S39 S38 S37 S36 S35 S34 S33,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,21,67407,29,S40 S39 G N11 N02 G S01 N31 G N34 N26 G S27 N37 G N30 S19 G S17 S19 G,,N38 N37 N36 N35 N34 N33 N32 N31 N30 N29 N28 S38
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,67976,68,S07 S29 G S05 S38 G N10 S20 G S40 S18 G N04 S19+ G S14 S18 G N17 N27 G S19,,N30 S40 S39 S20 S19 S05 S04 S03 S13 S12 S29 S30
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,22,68561,25,S36 N21 G N02 N07 G N19 S25 G N09 S32 G N14 N17 G N04 N01 G N35 N34 G N35,,N09 N10 N02 N03 N04 N16 N17 N35 N34 S24 S25 S09
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,22,70139,76,S13 N29 G S24 S26 G S35 S11 G S29 S09 G S02 N25 G S25 N08 G N24 S21 G S25,,N25 N26 N27 N28 N29 N30 S40 S21 S22 S23 S24 S25
Parallel MCTS,Parallel MCTS,Two,Normal,22,71166,69,S01 S31 G N11 N24 G S15 S08 G N07 N02 G N09 N08 G N08+ S26 G S11 N10 G N09,,N29 N12 N11 N10 N09 N08 N23 N22 S32 S31 S30 S29
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,22,72134,12,N16 N23 G N39 S23 G S28 N38 G S25 N25 G S35 N34 G S34 N36 G S27 N28 G N36,,S24 S25 S26 N36 N37 N38 N39 N40 N21 N22 N23 N24
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,76957,76,S13 S22 G S17 S06 G N30 S01 G S31 S08 G S09 S27 G S10 N10 G N27 N07 G S11 N19 G,N09 N10 N11 N12 N29 N30 S40 S21 S06 S07 S08 S09,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,24,76978,68,S07 S08 G N30 S22 G N14 N31 G N15 N14+ G N24 N03 G S35 S14 G S04 S40 G S32 S03 G,N14 N31 N32 S22 S21 S06 S07 S01 S02 S03 S13 S14,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,24,77008,61,S04 S12 G S34 S32 G S21 N32 G N21 N40 G N14 S14 G S33 S31+ G S14 N40 G N29 S15+ G,N30 S40 S39 S20 S19 S05 S04 S16 S15 S14 S31 S30,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,81851,65,S05 S04 G S18 S38 G S13 N01 G S02 N24 G S09 N26 G N11 S01+ G S36 S11 G S27 S03 G S02,N29 N28 S38 S39 S20 S19 S05 S01 S02 S03 S13 S12 S29,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,27,83074,29,S40 N29 G N33 N14 G N04 N31 G N39 N21 G N31 N30 G S32 N31+ G N30 N15 G N13 S13 G N15 S30 G,N07 N01 N05 N04 N16 N15 N14 N31 N30 S40 S21 S06 S07,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,27,85328,29,S40 N38 G N03 N11 G S02 N29 G S29 N16 G N05 S33 G S36 S31 G N33 N32 G S07 N22 G N15+ S32 G,N04 N16 N15 N33 N32 S22 S21 S06 S07 S01 S05 S04,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,27,85674,65,S05 N05 G N28 N40 G S21 S20 G S07 N02 G N10 N13 G N13+ N12 G S36 N26 G N23 S17 G S26 S25 G,,N37 N18 N17 N16 N15 N14 N13 N12 N29 N28 S38 S37
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,27,86629,29,S40 N23 G S05 S16 G S11 N29 G S29 S30 G S18 S14 G N32 S15+ G S31+ N31 G S30 S38+ G N40+ S38 G,S40 S39 S20 S19 S18 S17 S16 S15 S14 S31 S30 N40,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,86689,76,S13 S15 G S38 S17 G N25 S04 G N07 S32 G N11 S33+ G N22 S01 G N05 S19 G S19 N33 G S05 S17 G,,N06 N21 N22 S32 S33 S15 S16 S17 S18 S19 S20 S06
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,28,87037,13,N04 S25 G N39 N38 G N29 N39+ G N17 N21 G S19 S20 G S20+ S07 G S40 S06+ G S06+ S19 G S19+ S07 G S20,,N20 N19 N18 N37 N36 S26 S25 S09 S08 S07 S06 S20
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,28,87133,48,S22 S10 G S39 N28 G S19 N33 G N02 S25 G S26 S24 G N24 N07 G N09 N25 G S08 S24 G N09 S24 G N09,,N34 N33 N15 N16 N04 N03 N02 N10 N09 N25 N24 S34
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,28,87348,76,S13 N29 G S23 S25 G N25 S36 G S33 N32 G N15 N34 G S30 S32 G N17 S34+ G S22 S21 G S31 S39+ G S21,,N34 S24 S23 S22 S21 S40 S39 S38 S37 S36 S35 S34
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,30,91819,76,S13 S22 G N10 N28 G N03 S29 G N12 N31 G S27 S37 G N17 N40 G S20 N19 G N01 N06 G S19 S30 G S06 N30 G,,N07 N01 N05 N19 N18 N17 N35 N34 S24 S23 S08 S07
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,30,92693,76,S13 N18 G N25 S37 G N35 N28 G S25 N36 G S28 N37+ G S38 N36 G S40 S26+ G N39 N07 G N02 N03 G N10+ S26 G,,N38 N39 N20 N19 N05 N04 N03 N13 N12 N29 N28 S38
Parallel MCTS,Monte Carlo Tree Search,One,Normal,31,94108,1,N01 S23 G N06 N39 G N27 N19 G S17 N17 G S34 S33 G N04 N03 G S34+ N04+ G N15 N04 G S15 S14 G S15 N04+ G N16,S36 N26 N25 N09 N10 N02 N03 N04 N16 N17 N18 N37 N36,
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,39,125074,28,N30 N08 G S27 N01 G N40 S15 G N12 S33 G N03 N20 G N13 S13 G N07 S04 G N14 S35 G S31 S14 G N15 S33 G S01 S17 G S34 S29 G N33 S34 G,,N17 N35 N34 S24 S25 S09 S10 S02 S03 S04 S16 S17
Parallel MCTS Beeline,Parallel MCTS,One,Normal,18,57810,28,N30 S26 G S19 S09 G N26 N32 G S02 S23 G S21 N09 G N24 S25 G,N25 N26 N27 N28 N29 N30 S40 S21 S22 S23 S24 S25,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,19,58988,77,S03 S36 G N22 S38 G S18 N29 G S29 S27 G N36 N37 G N27 N28 G S28,S28 S27 S11 S10 S02 S01 S05 S19 S18 S37 S38 N28,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,21,65814,42,S35 N24 G S14 S32 G S28 S33 G S02 S15 G N31 S33 G S31 S04 G N22 S09 G,,N09 N25 N24 S34 S33 S15 S14 S13 S03 S02 S10 S09
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,21,67386,42,S35 N33 G N22 S28 G S03 S04 G S33 N01 G S03+ N19 G N06 S04 G N18 N09 G,N26 S36 S35 S17 S16 S04 S03 S13 S12 S11 S27 S26,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,22,68809,62,S15 S28 G N01 S02 G S22 S04 G S13 S03 G N27 N12 G S03 N20 G N18 N21 G N40,,N12 N13 N03 N02 N01 N07 N06 N21 N40 S30 S29 S12
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,22,69043,29,S40 N29 G N33 S27 G S08 N38 G S36 S30 G N31 S29 G N32+ S35 G S29 S12 G S35,,N35 N34 N33 N15 N14 N13 N12 N11 N27 N26 S36 S35
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,22,69523,42,S35 S04 G N21 N01 G S06 S20 G S12 N39 G N04 N28 G N30 S06 G S20 N09 G S39+,,N29 N30 S40 S39 S20 S19 S05 S04 S03 S13 S12 S29
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,22,70134,36,N38 N11 G N32 S33 G N02 N24 G N34 N26 G S23 S35 G N27+ N26 G N10 S37 G N28+,,N34 N33 N32 N31 N30 N29 N28 S38 S37 S36 S35 S34
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,70638,77,S03 S31 G N35 N38 G N16 S27 G S12 S24 G S34 N33 G N25 S25 G N23 S26+ G S26,,S32 S31 S30 S29 S12 S11 S27 S26 N36 N35 N34 N33 N32
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,22,72214,62,S15 S02 G S39 S38 G N39 S29 G S39+ S11 G N28 N13 G N14 N30 G N30 N32 G S22,,N03 N13 N14 N31 N32 S22 S21 S06 S07 S01 S02 S03
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,22,72269,67,S20 S05 G N26 S16 G N03 S40 G S23 N28 G N40 S37 G S19 N06 G S30 S09 G S07,,N09 N25 N26 S36 S37 S18 S19 S05 S01 S07 S08 S09
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,24,73800,27,N27 S19 G S33 S06 G N07 S38 G S28 S29 G S30 N21 G N31 N39 G N20 N30 G N40 S20 G,,N14 N31 N30 S40 S39 S38 S37 S18 S17 S16 S15 S14
Parallel MCTS,Parallel MCTS,One,Normal,24,77157,32,N34 N15 G S20 N31 G N27 N29 G S31 N13 G S02 N14 G S17 S15 G N14 N24 G N12 N03+ G,S36 N26 N27 N11 N10 N02 N03 N13 N14 N31 N32 N33 N34 N35 N36,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,25,77180,77,S03 S19 G N25 N07 G S30 N21 G S08 S06 G N39 N20 G S20+ N18 G N39+ N19 G S21 N23 G N19,N02 N01 N05 N19 N18 N37 N38 S28 S29 S12 S13 S03 S02,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,25,77504,62,S15 S06 G N24 S37 G N28 S17 G N35 S19 G S05 S03 G N20 S16 G S30 S29 G S40+ S31+ G S29,N29 N28 S38 S37 S18 S19 S05 S04 S16 S15 S14 S31 S30 S29,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,25,77916,25,S36 N19 G N12 N30 G S15 S38 G S29 N03 G S20 S19 G N02 S01 G N02 N10 G S03 N02+ G S05,N14 N31 N30 S40 S21 S06 S07 S01 S05 S04 S16 S15 S14,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,78590,42,S35 N13 G N20 N39 G S30 S39 G N37 S06 G S26 S19 G S28 N30 G N28 S11 G S09 S29+ G S28,N26 S36 S35 S34 S33 S32 S31 S30 S29 S28 S27 S26,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,27,78929,42,S35 N24 G S13 S32 G N06 S15 G S21 S02 G S34 N21 G S26 N21 G S23 S33 G S22+ S33 G N15 S19 G,N01 N07 N06 N21 N22 S32 S33 S34 S35 S17 S18 S19 S05 S01,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,25,79603,64,S19 N20 G N27 N38 G S25 S37 G N16 S35 G N40 N32 G N22 N14 G N33 S16 G S39 S17+ G S07,N34 S24 S23 S08 S07 S01 S05 S19 S18 S17 S35 S34,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,86993,59,S29 S15 G N40 S30 G S04 N38 G N22 S17 G N34 N16 G S13 S08 G N40 N35 G N35 S40 G N40 N19 G S15,,N15 N16 N17 N18 N19 N20 N06 N21 N22 S32 S33 S15
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,87074,42,S35 N13 G N23 N02 G S13 N26 G S40 N09 G N25 N05 G N25 N06 G N24 S20 G N25 S05 G S22 S25 G N05,,N19 N05 N04 N16 N15 N14 N31 N30 S40 S39 S20 S19
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,34,103357,20,N22 S34 G S05 N34 G N27 N28 G N03 N04 G N14 N12 G N13 S39 G N28 N18 G N38 N07 G S38 N04 G S12 S29 G S38 S40 G S38,,N10 N11 N27 N28 S38 S37 S18 S19 S05 S01 S02 S10
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,37,115495,77,S03 N17 G N07 N19 G N02 N01 G N26 N04 G N39 N38 G S30 N40 G S15 S33 G S30 N22 G S31 N20 G N20 S30 G S21 S06 G S06 S39 G N39,N39 N40 S30 S31 S14 S13 S03 S04 S05 S19 S20 S39,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,37,115606,40,S34 N23 G N27 N09 G S01 N02 G N40 N21 G S08 S16 G N22+ S14 G N06 S24 G N25 N32 G N19 S22 G S21 N36 G S23 S22 G N24 S27 G N37,N18 N37 N36 S26 S27 S11 S10 S02 S01 S05 S19 S18,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,37,115819,62,S15 N25 G S21 S38 G N01 S18 G S04 S36 G S28 N12 G S35 N10 G S17 N10 G S36 N31 G N15 N16 G N29 S40 G N30 S34 G S16 N15 G S34,N38 S28 S29 S30 S31 S32 S33 S34 S35 S36 S37 S38,
