Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS,Parallel MCTS,One,Normal,21,120144,3,N06 N15 G S27 S14 G N13 N03 G S03 S18 G N35 S35 G S24 S16 G S36 S08 G,N19 N20 N39 N40 S30 S31 S14 S15 S16 S17 S18 S19,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,37,120900,10,N14 N20 G N10 S10 G N27 N33 G S21 N18 G N01 N07 G N16 N04 G S17 S04 G S33 S05 G S19 S20 G S05 N04 G S05 S19 G N05 S23 G S19,N11 N27 N26 S36 S37 S18 S19 S05 S01 S02 S10 S11,
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,120911,26,N25 S26 G N32 S28 G S04 S03 G S12 S10 G S01 S27 G N14 N13 G S11 S29 G S11,,N14 N15 N33 N34 S24 S25 S26 S27 S11 S12 S13 S14
Parallel MCTS,Parallel MCTS Beeline,One,Normal,21,124998,36,N38 N35 G S10 N16 G S03 N05 G S20 N18 G S12 N17 G S18 S05 G N17 S17 G,N14 N15 N16 N17 N18 N37 N38 S28 S29 S12 S13 S14,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,25,128287,10,N14 S32 G N21 N39 G N07 N28 G S21 S39 G N30 N19 G N02 N17 G S19 S18 G S04 S07 G N18,N39 N38 N37 N18 N17 N16 N15 N14 N31 N30 S40 S39,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,28,130175,41,N24 S38 G S04 S01 G S08 S34 G N22 S17 G S19 S36 G S34 S33 G N35 S34+ G N17 S33 G N22 N30 G S33,,N31 N30 S40 S39 S38 S37 S36 S35 S34 S33 S32 S31
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,28,135874,46,S39 S18 G N28 S05 G N12 N14 G S30 S31 G N32 S30+ G S32 S12 G S34 N29 G S35+ N38 G N05 S29 G S34,,S28 S29 S30 S31 S32 S33 S34 S35 S36 N26 N27 N28
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,28,142266,58,S31 N09 G N19 N18 G N14 N38 G S37 N01 G N06 N21 G S08 N40 G S06 N21+ G N02 N22 G N07 N05 G N22,,N19 N20 N06 N21 N22 N23 N24 S34 S35 S17 S18 S19
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,30,148962,58,S31 N17 G N24 N01 G N28 N11 G N03 N02 G S35 N06 G S16 S14+ G N13 S07 G S35 S05 G S15 N13 G N12 S28+ G,,N34 N33 N15 N14 N13 N12 N11 N10 N09 N25 N24 S34
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,30,148978,23,N23 N09 G N03 S16 G S07 S05 G S35 N26 G S18 S21 G S25 N28 G S11 N25 G N38 N20 G S13 S12 G S20 N33 G,N27 N28 S38 S37 S18 S17 S16 S15 S14 S13 S12 S11 S27,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,37,164074,41,N24 N10 G S35 S03 G N27 N26 G S05 N27+ G S06 S08 G N26 S01 G N25 N26 G S07 N25+ G N08 N27 G N11 N12 G N26 S10 G N11 N36 G S10,N10 N09 N08 N23 N22 S32 S31 S30 S29 S12 S11 S10,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,19,59254,78,S12 N05 G S37 S22 G S25 N31 G N21 S33 G N34 S31 G S15 S16 G S15,N34 S24 S25 S26 S27 S11 S12 S13 S14 S15 S33 S34,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,21,64534,32,N34 S10 G N19 N38 G N29 N36 G S36 S25 G N09 S27 G S09+ S25 G N25 S26+ G,,N01 N05 N19 N18 N37 N36 S26 S27 S11 S10 S02 S01
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,21,67544,44,S38 N15 G N27 N34 G S32 S15 G S35 N04 G N12 S11 G S13 S22 G S36 N24 G,,N27 N26 N25 N24 S34 S35 S17 S16 S15 S14 S13 S12 S11 S27
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,68250,12,N16 N25 G N39 N06 G S21 S06 G N22 S38 G S19 S26 G N22+ N21 G S31 S21 G N21,,N26 N25 N24 N23 N22 N21 N40 N39 N38 S28 S27 S26
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,22,69116,35,N35 S03 G S21 N21 G S12 S34 G S24 S15 G S17 N12 G N10 S38 G N30 N24+ G N30,,N10 N11 N12 N29 N30 S40 S21 S06 S07 S01 S02 S10
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,22,69177,71,S08 S13 G S18 S29 G S40 S25 G S11 N36 G N34 N29 G N37 N28 G N37 N38 G N28,,N12 N29 N28 S38 S37 S18 S19 S05 S04 S03 S13 S12
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,22,72187,32,N34 N10 G S40 N03 G S01 S23 G S25 N27 G S27 N12 G N11+ N29 G N29 N28 G N27,,N08 N09 N10 N11 N27 N28 S38 S39 S40 S21 S22 S23 S08
Monte Carlo Tree Search,Parallel MCTS,One,Normal,24,75088,23,N23 N13 G N38 N18 G S02 N07 G S34 N21 G S24 N20 G S09 N19+ G N20 N37 G S14 N06+ G,N23 N22 N21 N06 N20 N19 N18 N17 N35 N34 S24 S23,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,24,77047,27,N27 N33 G S19 S06 G N19 S27 G S13 S25 G N36 S40 G S39 S38 G S36+ N02 G S40 N24 G,N06 N20 N19 N18 N37 N36 S26 S25 S09 S08 S07 S06,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,25,77621,13,N04 S31 G N10 N29 G N38 N13 G S09 N15 G S12 N31 G S04 S02 G N30+ N31 G S13 S22 G S21,N29 N30 S40 S21 S22 N32 N33 N15 N16 N17 N18 N37 N38 S28 S29,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,77697,32,N34 S30 G N02 S12 G S14 S27 G S10 N07 G N20 N23 G S22 S08 G N18 S07 G N21+ S23+ G N06,N07 N06 N20 N19 N18 N17 N35 N34 S24 S23 S08 S07,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,25,81069,69,S01 S26 G S06 S23 G N33 N03 G S08 N16 G S08 S15 G S16 S18 G N04 S07 G S04 S07 G N18,N18 N17 N16 N15 N33 N34 S24 S23 S08 S07 S01 S05 S19 S18,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,81847,51,S21 S22 G N12 S24 G S37 S26 G N23 N10 G N28 N03 G S11 N07 G N18 N17 G S08 N18+ G N09+,N07 N08 N09 N25 N26 S36 S37 S38 S39 S20 S06 S07,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,27,86554,34,N33 N17 G S24 S08 G N04 S22 G S16 S40 G N06 S06 G S20 S39 G N40 S19 G N31 S06 G N12 S03 G,N30 N29 N12 N13 N03 N02 N01 N07 N06 N21 N40 S30,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,86598,22,N21 S04 G N23 N22 G S35 N23+ G S40 S15 G S30 N13 G S32 S31 G S20 S32+ G N02 S07 G S22 S19+ G,,N10 N02 N03 N13 N14 N31 N30 S40 S39 S20 S19 S05 S01 S02 S10
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,86630,51,S21 S27 G N15 N13 G N05 N30 G S38 N32 G S15 N31 G N31+ S17 G N35 N17 G N10 S30 G N29 N40 G,,S40 N30 N31 N14 N15 N16 N17 N35 N36 N37 N38 N39 N40
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,27,86642,34,N33 S09 G S30 N40 G N24 N23 G N22 S12 G S03 S26 G S28 S30 G N28 S19 G N37 S30 G N18 S37 G,,N37 N36 S26 S25 S09 S08 S07 S01 S05 S19 S18 S37
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,28,87108,32,N34 S38 G N08 N07 G S07 S31 G S23 N24 G S21 S22 G S16 S17 G N23 N08 G N22 N07+ G S10 S28 G N08,,N30 N29 N12 N11 N10 N09 N08 N23 N22 S32 S31 S30
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,28,88274,32,N34 S33 G N04 S16 G S11 S03 G N30 N13 G S01 S05 G N14 N21 G S38 N14 G S20 S21 G S21+ S40+ G S39,,N19 N05 N04 N16 N15 N14 N31 N30 S40 S39 S20 S19
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,30,91988,23,N23 S23 G S38 N12 G N36 N25 G N21 S21 G S20 N30 G N30+ N32 G S22 S05 G N33 S11 G S25 N04 G S25 N16 G,,N25 N26 N27 N28 N29 N30 N31 N32 N33 N34 S24 S25
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,30,93137,32,N34 S29 G N04 N40 G N18 N36 G S18 S37 G N17 N20 G S22 N30 G N26 S34 G N39 N37 G N08 N13+ G N14 N31+ G,S36 N26 N27 N28 N29 N30 N31 N32 N33 N34 N35 N36,
Parallel MCTS,Parallel MCTS,One,Normal,30,96160,47,S37 S10 G N33 S12 G S01 N11 G S03 S24 G N23 S08 G S22 N13 G S23 N40 G N07 S31 G N28 S11 G S30 S13 G,N38 S28 S29 S12 S13 S14 S31 S32 N22 N23 N24 S34 S35 S36 S37 S38,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,31,96608,13,N04 S14 G S24 S26 G S03 S11 G S09 S33 G S10 S35 G N12 N26 G N23 N31 G S13 N35 G S10 S34 G S36 S33 G S26,N26 N25 N24 N23 N08 N07 N01 N05 N19 N18 N37 N36 S26,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,33,97104,34,N33 S26 G N02 N11 G N09 N31 G S02 N04 G S35 N13 G N21 S21 G S20 N32 G S23 S30 G N19 N32+ G S33 S22 G S22 N40 G,,N07 N06 N21 N40 N39 N38 S28 S27 S26 S25 S09 S08 S07
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,40,125263,4,N10 N17 G S22 N15 G S24 N34 G S05 S06 G N20 N19 G S08 S07 G S39 N28 G N21 N20 G N39 N30 G N28 S38 G S28 S27 G S26 S11 G N28 N27 G N28,,N27 N28 N29 N30 N31 N32 N33 N34 N35 N36 S26 S27
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,18,57832,2,N08 N14 G N19 S30 G S11 N25 G S07 N10 G N06 S10 G N11 S10 G,N10 N02 N01 N07 N06 N21 N40 S30 S29 S12 S11 S10,
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,19,59026,41,N24 S09 G N37 S40 G N12 N01 G S32 S15 G N19 N05 G N14 N10 G S13,N13 N12 N11 N10 N09 N25 N24 S34 S33 S15 S14 S13,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,19,59142,32,N34 S25 G S06 S40 G N39 N17 G S38 N36 G N37 N31 G N26 S22 G S21,S40 S21 S22 N32 N33 N34 N35 N36 N37 N38 N39 N40,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,19,59350,54,S27 N13 G S37 N04 G N02 N17 G N06 N20 G N39 S10 G N16 N38 G S10,N10 N02 N01 N05 N19 N20 N39 N38 S28 S27 S11 S10,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,19,60182,4,N10 N03 G N21 N30 G S07 S23 G S11 S09 G S21 N02 G S12 S13 G N12,N08 N09 N10 N11 N12 N29 N30 S40 S21 S06 S07 S08,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,21,67379,30,N29 N01 G S25 N17 G N06 N07 G N31 N14 G S37 N13 G S14 N30+ G S06 N38 G,N18 N17 N16 N15 N14 N31 N30 N29 N28 S38 S37 S18,
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,67818,17,N05 S13 G S35 S11 G N30 N12 G N28 N14 G S12 N39 G N40 S28 G S39 N37 G N38,,N38 N39 N40 S30 S31 S14 S15 S16 S17 S18 S37 S38
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,68752,78,S12 S29 G S34 N40 G S06 S10 G S04 N25 G S25 S26 G S11 N35 G S18 S27+ G S01,,S36 S35 S17 S16 S04 S05 S01 S02 S10 S11 S27 S26 N36
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,24,76994,8,N13 S19 G S26 N35 G N26 N11 G N30 S11 G S09 S31 G S03 N09 G S30 N31 G N22 S09 G,,N31 N30 S40 S39 S20 S19 S05 S04 S03 S13 S14 S31
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,77087,17,N05 S27 G N15 N34 G N09 S23 G N17 S21 G S37 S04 G N26 N29 G N12 S07 G N11 N21 G,N21 N06 N07 N01 N02 N10 N11 N12 N29 N30 S40 S21,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,25,77738,66,S18 S05 G S22 N31 G S14 S38 G S27 N38 G S20 S30 G N20 S12 G S28 N18 G S39 N26 G S37,N37 N38 S28 S29 S12 S13 S14 S15 S16 S17 S18 S37,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,79793,29,S40 S21 G N20 S05 G N15 S38 G N01 S40 G S39+ N31 G N31 N14+ G N12 S20 G S20 N26 G S20,N16 N15 N14 N13 N12 N29 N30 S40 S39 S20 S19 S05 S04 S16,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,25,80781,37,S28 N37 G N40 N39 G N01 N03 G N27 S09 G N32 N39 G N16 N12 G S26 N10 G S36 S23 G N30,N29 N30 N31 N32 S22 S23 S08 S09 S10 S11 S12 S29,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,27,82368,11,N12 S36 G S26 N25 G N32 N10 G S02 N11+ G S22 S08 G N26 N09 G S05 N23 G S16 N23 G N10 S23 G,,S36 S35 S17 S16 S04 S03 S13 S12 S11 S27 S26 N36
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,27,83363,16,N19 S17 G N17 N30 G N04 S21 G N39 S20 G N20+ N13 G N39 S02 G S30 N11 G S13 S03 G N15 N14 G,,N14 N13 N12 N11 N27 N26 S36 S35 S34 S33 S15 S14
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,27,83471,32,N34 S19 G S12 S29 G S29+ S27 G N37 S10 G N01 N03 G S12 S03 G S14 S01+ G N19 S02+ G S25 N39 G,N14 N31 N32 S22 S23 S08 S09 S10 S02 S03 S13 S14,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,83510,67,S20 S10 G N15 S15 G N06 S18 G S16 S03 G N03 S02+ G N01 S04 G N11 N05 G N29 N04 G S19 N04 G,,N01 N05 N04 N16 N15 N33 N34 S24 S23 S08 S07 S01
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,27,86563,17,N05 N04 G N38 N17 G S09 N34 G N08 N21 G S33 S32 G N36 S30 G N10 N30 G S39 N20 G S29 N28 G,,S28 N38 N37 N36 N35 N34 N33 N32 N31 N30 N29 N28
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,28,86696,34,N33 S26 G S05 S19 G N05 N16 G S15 N35 G S34 N36+ G S07 N35 G N02 N23 G N22 N07 G S31 N22+ G S33,,N08 N23 N22 S32 S33 S15 S16 S04 S03 S02 S10 S09 S08
Parallel MCTS,Parallel MCTS,Two,Normal,28,86760,55,S25 N26 G N39 S37 G N11 N12 G N02 S30 G N11+ S28 G N12 S29 G N14 N27 G S29 S11 G N28+ S28+ G S12,,N12 N11 N10 N02 N01 N07 N06 N20 N39 N38 S28 S29 S12
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,87030,17,N05 S26 G N20 S07 G N33 S05 G S22 S24 G N07 N35 G S03 S20 G S17 S18 G S24 S32 G N34 S25 G S18,,N18 N37 N38 S28 S29 S12 S13 S03 S04 S05 S19 S18
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,28,87046,68,S07 N17 G S29 S28 G S35 S18 G N39 S31 G S38 N21 G N14 N31 G S29 N29 G S22 N28+ G S29 N31 G N30,,N30 N31 N14 N13 N03 N04 N05 N19 N20 N39 N40 S30
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,30,96360,69,S01 S27 G S22 N30 G S29 S30 G S06 S24 G S32 N23 G S17 S18 G S37 S13 G N13 N02 G N11 N38 G N26 N27 G,N01 N02 N10 N11 N27 N28 S38 S37 S18 S19 S05 S01,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,31,96448,32,N34 N19 G S25 S24 G N01 N15 G S30 N04 G N16 S07 G N08 S20 G S09 S25 G S18 S10 G S08 N17 G N15 S24 G N17,N10 N02 N03 N04 N16 N17 N35 N34 S24 S23 S08 S09 S10,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,31,97841,16,N19 N12 G N23 N32 G S31 N17 G N04 N36 G S17 S29 G N40 S30+ G S30+ S40 G N40 S27 G N30 S12 G N40 N21 G S21,N21 N06 N20 N19 N18 N37 N36 S26 S25 S24 S23 S22 S21,
