Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,28,140155,61,S04 S19 G S09 N04 G N20 N37 G S13 S26 G S32 N26 G N34 S06 G N21 S33 G S33 S06 G S15+ S05 G S01,,N35 N34 S24 S23 S08 S07 S01 S05 S19 S18 S37 S36 S35
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,28,150184,65,S05 S17 G S40 N13 G S11 N15 G N01 S38 G N04 S06 G S18+ S19 G N19 N38 G S39 N36 G N35 S39+ G S38,,N15 N33 N32 S22 S21 S40 S39 S38 S37 S36 S35 S34 S33 S15
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,67908,4,N10 N18 G N32 S39 G S07 N08 G S37 S38 G N06 N07 G N27 N06+ G N09 N01 G N07,,N23 N08 N07 N01 N05 N19 N18 N17 N16 N15 N33 N32 S22 S23
Parallel MCTS Beeline,Parallel MCTS,One,Normal,31,163523,24,N26 S36 G N22 N03 G S03 S30 G S40 S33 G N33 S25 G N24 S27 G S34 N36 G S23 N37 G S26 N18 G S26 N37 G N24,N01 N02 N10 N09 N25 N24 S34 S33 S15 S14 S13 S03 S02 S01,
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,28,114981,63,S17 S15 G S21 S24 G S02 N02 G S05 S04 G N07 S09 G N09 S25+ G S10+ S04 G S04 S05 G S11+ N23 G S13,,N13 N03 N02 N10 N09 N08 N23 N22 S32 S31 S14 S13
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,27,82933,40,S34 N23 G N27 N28 G N21 S37 G S08 S19 G N05 S31 G S39 N22 G S38 N14 G S32 N12 G S32 S04 G,N19 N20 N06 N21 N22 S32 S33 S34 S35 S17 S18 S19,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,27,83108,36,N38 S10 G S31 N31 G S33 N23 G N18 N22 G N37+ N35 G N16 N22 G S24 S36 G S26 N04 G N04 S16 G,,N16 N17 N35 N36 S26 S27 S11 S10 S02 S03 S04 S16
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,28,87916,9,N03 S03 G N14 N13 G N36 N11 G N24 S12 G S11 N14 G N12 S33 G S23 S31 G S32 S21 G S32 N32 G S32,,N14 N13 N12 N11 N27 N26 N25 N24 N23 N22 S32 S31 S14
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,34,120678,14,N17 N08 G N29 N13 G N27 N36 G S29 S35 G N11 N26 G N26 N40 G S31 N20 G S37 N19+ G N20 S21 G N20 S38 G S38 S23 G N29,,N29 N30 S40 S21 S22 S23 S24 S25 S26 S27 S28 S29
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,24,110801,2,N08 N32 G N19 S19 G S30 S01 G N28 N12 G S06 N21 G S21 S36 G S32 S12 G S07 N29 G,N29 N12 N11 N10 N09 N08 N23 N22 S32 S31 S30 S29,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,25,114545,30,N29 S22 G N02 S02 G N23 S05 G S32 S17 G S13 S39 G N26 N14 G N16 S37 G N35 S16+ G N09,N09 N08 N23 N24 S34 S35 S17 S16 S04 S03 S02 S10 S09,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,119758,57,N40 S11 G S33 S13 G S05 S04 G S07 S05+ G S31 S04 G N28 N03 G N04 N19 G S40 N01 G N07,N13 N03 N02 N01 N07 N06 N21 N40 S30 S31 S14 S13,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,121263,57,N40 N04 G N24 S34 G N17 S32 G N32 N15 G S13 N16+ G S16 S15 G S12 S16+ G S01 N14 G S15 N16 G,,N22 N23 N08 N09 N10 N02 N03 N04 N16 N15 N33 N32 S22
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,27,124247,29,S40 S22 G N13 N10 G S09 S26 G S30 N39 G N11+ S01 G N28 S12 G N12 S28 G N06 S25 G N34 N17 G,,N14 N15 N16 N17 N35 N36 S26 S27 S28 S29 S30 S31 S14
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,124274,57,N40 S11 G S33 S13 G N04 S04 G S02 N27 G N36 N02 G S31 N32 G N24 S24 G N33 N24 G N34 N33 G N34,,N34 S24 S25 S09 S10 S02 S03 S04 S16 S15 S33 S34
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,31,135502,76,S13 N28 G N05 N19 G S39 S04 G S35 S17 G N34 S35+ G N36 S17 G S17+ S16+ G S15 S16 G N17+ S22 G N16 S08 G S06+,N17 N35 N34 S24 S23 S08 S07 S06 S20 S19 S18 S17,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,31,135951,61,S04 N22 G S11 N08 G S36 N25 G N27 N32 G N23 S21 G S34 S23 G S15+ S07 G N22 S08 G S08+ S07 G S07 N13 G N03,N08 N07 N01 N02 N03 N13 N14 N31 N32 S22 S23 S08,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,31,137701,2,N08 N14 G N37 S28 G N30 S30 G N28 N39 G S37 S26 G N11 N26 G S27+ S10 G S20 S39 G S36+ S38 G S19 S04 G S38,N21 N22 N23 N24 S34 S35 S36 S37 S38 S39 S40 S21,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,21,159104,26,N25 S29 G N16 N40 G S38 S39 G N20 S13 G N13 N31 G N30 N14 G N33 N30+ G,,N20 N19 N05 N04 N16 N15 N14 N31 N30 S40 S39 S20
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,22,163261,38,N37 N31 G S36 N04 G N29 N12 G S03 S15 G S30 S31 G N34 N22 G S32 S21 G N13,,N34 N33 N32 N31 N14 N13 N12 N11 N27 N26 S36 S35 S34
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,22,163506,16,N19 N08 G N13 S30 G N33 N32 G S13 N22 G N33+ S15 G N32 S22 G S23 S34 G S14,,N13 N03 N02 N10 N09 N25 N24 S34 S33 S15 S14 S13
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,22,165259,71,S08 S14 G S19 N24 G S39 S38 G S38+ S04 G S17 S35 G S18+ S29 G N16 N30 G S16,,N30 N29 N28 S38 S37 S18 S17 S16 S15 S14 S31 S30
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,167930,76,S13 S23 G N18 S20 G N20 S05 G N05 S07 G N09 S08+ G S07 S02 G S18 N07 G S07,,N07 N01 N05 N19 N18 N17 N35 N34 S24 S23 S08 S07
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,27,181823,18,N20 S33 G N11 N39 G N24 N37 G S12 S17 G N35 S06 G N08 N23+ G S01 N16 G S19 N18 G S37 S39 G,N18 N19 N05 N01 N07 N08 N23 N24 S34 S35 S17 S18,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,25,182651,67,S20 S03 G N39 S16 G S23 N16 G S35 S30 G S28 S14 G N22 N18 G S26 S25 G S15 S09 G S25,N30 S40 S21 S22 S23 S24 S25 S26 S27 S28 S29 S30,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,27,186175,28,N30 S20 G S25 S07 G S18 N03 G S16 N24 G S11 S12 G S38 N27 G S11+ S22 G N40 S21+ G N14 S10 G,N22 N23 N24 N25 N26 N27 N28 N29 N30 S40 S21 S22,
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,27,186654,61,S04 S23 G S29 N30 G S31 S39 G S35 S21 G S06 S20 G S07 N08 G S06 S21 G S06 S37 G N07+ S21+ G,,N26 S36 S37 S38 S39 S20 S06 S07 S08 S09 S25 S26
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,28,188649,57,N40 S23 G S37 N02 G N28 N06 G N05 N34 G S06 N24 G S28 N08 G S05 N22 G S03 S02 G N23 S33 G N23,,N18 N19 N20 N06 N21 N22 N23 N24 S34 S35 S17 S18
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,27,191428,68,S07 N13 G S35 S12 G N40 S30 G N38 S39 G N27 N28 G N38+ S29 G N40 S28+ G S38 N28 G S30 S18+ G,,N16 N04 N03 N13 N12 N29 N28 S38 S37 S18 S17 S16
Parallel MCTS,Parallel MCTS Beeline,One,Normal,27,191484,57,N40 N36 G S29 N04 G N31 S31 G S34 S33 G S15 S32 G N23 N30+ G S19 N19 G N22 S32 G N40 N19 G,S40 N30 N29 N12 N13 N03 N04 N05 N19 N20 N39 N40,
Parallel MCTS,Parallel MCTS,Two,Normal,28,193743,32,N34 S02 G N38 S28 G S31 S26 G S36 S05 G N20 S16 G S09 S35 G S04 S40 G N21 S06 G S06+ S04 G S17+,,N26 S36 S35 S17 S16 S04 S03 S02 S10 S09 S25 S26
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,31,196514,30,N29 S15 G S28 N37 G S23 N25 G S10 S34 G S38 N34 G N23 N22 G N05 N03 G S33 N02 G N13+ N03 G N10 S20+ G N10,N19 N05 N01 N02 N10 N11 N27 N28 S38 S39 S20 S19,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,37,210768,48,S22 S40 G N33 N39 G S17 S35 G S36 N14 G N28 S30 G S27 S32 G N31 N03 G S05 S19 G N16 S20+ G N04+ S18 G S18+ S17 G N16 N17 G S17,N17 N18 N19 N20 N06 N21 N22 S32 S33 S15 S16 S17,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,37,215523,2,N08 S21 G N01 S11 G N21 S30 G S15 S14 G S32 S31 G N39 N31 G S32 S14 G S31 N28 G S14 S31 G N30 N15 G N33 N35 G S14 N12 G N13,N33 N15 N14 N13 N12 N11 N27 N26 N25 N24 S34 S33,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,22,68663,46,S39 N28 G S15 N26 G S18 S23 G S05 N32 G N34 N23 G S07 N25+ G S32 S07+ G S32,,N08 N23 N22 S32 S33 S15 S16 S04 S05 S01 S07 S08
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,77997,15,N15 S08 G S31 S39 G N22 N04 G N17 S35 G N16+ N30 G N24 N33+ G S40+ N36 G N30 N31+ G,N35 N34 N33 N32 S22 S21 S40 S39 S38 S37 S36 S35,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,21,71968,38,N37 S36 G N04 N32 G S18 N35 G N11 S34 G N15 S16 G S35+ S04 G S04+ N16+ G,,N17 N16 N04 N03 N13 N12 N11 N27 N26 S36 S35 S17
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,19,81720,15,N15 S35 G S32 N40 G N01 S29 G S38 S21 G N29 S31+ G N19 S30 G S07,N07 N01 N05 N04 N16 N15 N33 N32 S22 S21 S06 S07,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,27,86602,5,N02 N06 G S36 N33 G N23 N09 G S01 S10 G N25 S25 G S13 N08 G N07 N01 G S09 N37 G S08 S31 G,,N38 N39 N40 S30 S31 S14 S13 S03 S04 S05 S19 S18 S37 S38
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,22,90149,36,N38 N37 G N07 S30 G S36 N26 G N28 N02 G S20 S39 G S18 S36 G S25 N09 G N20,,N26 N25 N09 N08 N07 N06 N20 N19 N18 N37 N36 S26
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,90501,59,S29 N06 G N36 N19 G N24 S13 G N04 S08 G S10 N22 G S22 S33 G N15 N16+ G S32+ N31 G S31 N34+ G,,N22 N21 N06 N07 N01 N05 N04 N16 N17 N35 N34 N33 N32 S22
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,27,91361,46,S39 S11 G N25 N10 G S09 N30 G S26 S34 G N27 S36 G N28 S35 G N34 S22 G S01 N05 G N28 S10 G,N05 N01 N02 N10 N11 N27 N28 S38 S39 S20 S19 S05,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,22,91436,46,S39 N39 G N24 S24 G S28 S26 G N37 S35 G N35 N22 G S37 N21 G N21 N07 G N36,,N26 N25 N09 N08 N07 N06 N20 N19 N18 N37 N36 S26
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,28,94084,46,S39 S29 G N01 N07 G N10 N28 G S35 N26 G S37 S18 G S38 N39 G N37 S18+ G N36 S37 G S37 N36+ G N36,,N35 N36 S26 S27 S28 S29 S30 S31 S32 S33 S34 S35
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,24,94509,46,S39 S37 G N25 N02 G S03 N30 G S30 N28 G N11 S38 G N37 N07 G S38 N06 G S07 S19 G,N01 N02 N10 N11 N27 N28 S38 S39 S20 S19 S05 S01,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,24,95152,31,N31 S38 G S09 N26 G N38 N37 G N10 S07 G N13 S04 G N03 N22 G N27 N11+ G S18+ N37 G,,N17 N35 N36 S26 S25 S09 S10 S02 S03 S04 S16 S17
Parallel MCTS,Monte Carlo Tree Search,One,Normal,24,95202,53,N36 N08 G N30 S22 G S20 S06 G S13 S20+ G S21+ S24 G N33 S31 G S23+ S24 G S15 S08+ G,N18 N37 N36 S26 S25 S09 S08 S07 S06 S20 S19 S18,
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,22,95806,41,N24 S01 G N32 N14 G N39 S31 G N02 S33 G N28 S32 G S13 N15+ G N31 N12 G S32,,S32 S31 S14 S13 S03 S02 S01 S07 S06 S21 S22 N32
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,97277,41,N24 N28 G N01 S39 G S36 N40 G S21 N02 G N04 N10 G N27+ N02 G S08 S25 G N02,,N30 N29 N12 N11 N10 N02 N01 N07 N06 N21 N40 S30
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,31,98683,5,N02 N22 G N36 N40 G S33 N20 G N24 N06 G N21 N07 G S19 S07 G N07 N06 G S02 N06 G N27 N08+ G N07 S01+ G N07,N13 N03 N02 N01 N07 N06 N21 N40 S30 S31 S14 S13,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,99203,53,N36 S30 G S02 S09 G N21 N40 G S39 S20 G N20 S07 G N07 S21 G S20 S23 G S22 S23 G S22,N19 N18 N17 N35 N34 S24 S23 S22 S21 S06 S20 S19,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,30,99937,15,N15 N04 G N36 S10 G S04 S33 G S12 S14 G N26 S24 G N09 S35 G N12 N11 G S11 N10 G S20 N19+ G N08+ S21 G,,N10 N02 N03 N04 N16 N17 N35 N36 S26 S27 S11 S10
Monte Carlo Tree Search,Parallel MCTS,One,Normal,25,99972,15,N15 S34 G S35 N23 G N26 N34 G N21 S06 G S39 S01 G S08 N05 G S19 S05 G N19 S19+ G S05,N05 N01 N07 N08 N09 N25 N26 N27 N28 S38 S39 S20 S19 S05,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,27,104822,6,N11 N17 G N40 N07 G S06 N29 G S39 N31 G S31 S32 G N13 N22 G S12 S05 G S35 N21 G N03 S13 G,,N38 N37 N18 N17 N16 N15 N14 N13 N12 N29 N28 S38
Parallel MCTS,Parallel MCTS,One,Normal,25,104977,31,N31 N19 G S24 N37 G N35 S28 G S37 N39 G N40 S21 G N20+ S39 G N38 N34 G S40 N25 G S40,S40 N30 N31 N14 N15 N16 N17 N18 N37 N38 N39 N40,
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,28,109997,5,N02 S07 G N27 N26 G S40 N09 G S38 S20 G N40 N14 G S33 N23 G N21 S06 G S39 S13 G S29 N07 G S20,,N10 N11 N27 N28 S38 S39 S20 S06 S07 S01 S02 S10
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,114615,71,S08 S12 G S18 S14 G S05 S22 G S33 S38 G N38 S20 G S24 S19 G N23 N36 G S19 S06 G N22 S13 G S06,,S36 S35 S17 S18 S19 S20 S06 S21 S22 N32 N33 N34 N35 N36
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,33,123976,7,N09 N24 G S40 S39 G N37 N02 G S01 S39+ G S08 S07 G S21 S08+ G S07 S25 G S11 N34 G N08 S06 G S06 N06 G N20 S25 G,N07 N06 N20 N19 N18 N17 N35 N34 S24 S23 S08 S07,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,33,119659,63,S17 N03 G S24 N14 G S39 S15 G N35 N17 G S32 N30 G N21 N31+ G S28 N17 G N30 N18+ G S30 S33 G N40+ S33 G N38+ N30 G,S32 S33 S34 S35 S36 S37 S38 S39 S40 S21 S22 N32,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,19,59648,54,S27 N03 G S21 N14 G N28 N35 G N24 N34 G N34+ N32 G N35 N31+ G N34,N27 N28 N29 N30 N31 N14 N15 N33 N34 S24 S25 S26 S27,
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,21,64326,33,S24 S15 G N01 N21 G N38 N23 G S21 S04 G N09 N08 G N16 S35 G N22 N13 G,,N13 N03 N02 N01 N07 N08 N23 N24 S34 S33 S15 S14 S13
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,21,66705,54,S27 N15 G N20 N19 G S19 S18 G S01 N29 G S03 S17 G S40 S16 G S05 N22 G,N05 N19 N18 N37 N36 S26 S27 S11 S12 S13 S03 S04 S05,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,22,72255,20,N22 N02 G S37 N11 G S12 N24 G N09 S19 G N18 S06 G S16 S17 G S08 S10 G S20,,N07 N08 N09 N25 N26 S36 S37 S38 S39 S20 S06 S07
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,22,72330,32,N34 N37 G S05 S28 G S32 S25 G S11 S18 G N05 N16 G S38 N27 G N36 N12 G N36,,N16 N17 N18 N37 N36 S26 S27 S11 S10 S02 S03 S04 S16
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,24,77067,22,N21 S33 G N07 N24 G N28 N07+ G N32 N23 G S12 N37 G N30 N04 G N03 N26 G N18+ S27 G,N11 N27 N26 N25 N24 N23 N22 N21 N40 S30 S29 S12 S11,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,77128,18,N20 S24 G N05 N02 G S11 S01 G N16 S08 G S06 S10 G S10 N03+ G S09 N01 G N27 N08 G,N13 N03 N02 N10 N09 N08 N07 N06 N20 N39 N38 S28 S29 S12 S13,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,25,77194,62,S15 N19 G S24 S22 G S19 S06 G N28 S08 G S01 S23 G N09 N07 G S23 S07 G N02 S09 G S10,S32 S31 S14 S13 S03 S02 S10 S09 S08 S23 S22 N32,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,77905,57,N40 N35 G S04 S10 G S06 S30 G S28 S36 G S12 S29 G S40 S39 G N25 S13 G S38 N31 G S38,N25 N26 S36 S37 S38 S39 S20 S06 S07 S08 S09 S25,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,25,78035,62,S15 S05 G N34 S18 G S29 N39 G N28 S39 G N37 N38 G N04 S07 G N30 S38 G S38 N23 G S19,N30 S40 S39 S20 S19 S18 S17 S16 S15 S14 S31 S30,
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,25,78062,62,S15 S18 G N08 N07 G S07 S02 G S26 S04 G N21 S17+ G S01 N35 G N04 N07 G S05 N26 G N19,N04 N05 N19 N20 N06 N21 N22 S32 S33 S15 S16 S04,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,25,78136,62,S15 N38 G S22 S38 G N12 N13 G S18 N25 G S12 S35 G S03 S04 G N21 S25 G S26 S40 G S34,N11 N10 N09 N25 N24 S34 S33 S15 S14 S13 S12 S11,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,25,81774,62,S15 S05 G N34 S20 G S25 S36 G S10 S17 G S38 S07 G S30 N31 G S13+ S19 G S37 N01 G S37,N14 N31 N30 S40 S39 S38 S37 S18 S17 S16 S15 S14,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,27,85087,54,S27 S25 G N15 N34 G S19 N40 G S02 S03 G N20 N37 G S35 S31 G S38 N27 G S03 N38 G N38+ N11 G,N19 N20 N39 N38 S28 S29 S12 S13 S03 S04 S05 S19,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,86604,62,S15 N27 G N07 S38 G S40 S18 G S03 S36 G S27 N26+ G S35 S34 G S36 S35+ G S35 S24 G N24 S17+ G,,N01 N07 N08 N09 N25 N26 S36 S35 S17 S18 S19 S05 S01
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,27,86649,62,S15 N22 G S04 N40 G S37 S35 G N03 N16 G S16 S19 G N14 N18 G N33 S31 G S31 N30 G S22 S32 G,,N31 N14 N13 N03 N02 N10 N09 N08 N23 N22 S32 S31
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,27,86703,62,S15 S01 G S36 S10 G N25 N24 G S25 S08 G N25+ N08 G S22 N36 G N24 N23 G S34 N24+ G N16 S34 G,,N34 S24 S23 S22 S21 S06 S20 S19 S18 S17 S35 S34
Parallel MCTS,Parallel MCTS,Two,Normal,28,86828,12,N16 N22 G N27 S29 G S39 N14 G S31 N12 G S38 N02 G N03 S23 G N13 S03 G N34 S02 G S02+ S03+ G N03,,N03 N02 N10 N09 N25 N24 S34 S33 S15 S14 S13 S03
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,87106,75,S11 N15 G N20 N19 G N07 S07 G N37 N18 G S17 S16 G S04 S23 G S22 N30 G S40 S21 G S39 N35 G S39,,N16 N15 N14 N31 N30 S40 S39 S20 S19 S05 S04 S16
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,28,91454,62,S15 N36 G S06 S39 G N06 N28 G S05 N33 G S09 N22 G S30 N30 G S37 S11 G S38 N19 G N05 N16 G N19,,N19 N18 N37 N38 S28 S27 S11 S10 S02 S01 S05 S19
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,34,106849,39,N39 S19 G S08 S23 G N36 N37 G S30 N30 G S28 S27 G N27 S36 G N12 N07 G N37 S28 G S26 S25 G N36 N05 G N19 S25+ G S26,,N18 N37 N36 S26 S27 S11 S10 S02 S01 S05 S19 S18
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,34,110120,17,N05 N19 G S36 N22 G S13 S31 G N33 S33 G S16 N08 G S14 N31 G S23 S22 G N07 N08 G S40 S21 G N09+ N06 G S23 S22+ G N06,,N06 N20 N39 N38 N37 N36 N35 N34 N33 N32 S22 S21 S06
Parallel MCTS Beeline,Parallel MCTS,One,Normal,35,115438,6,N11 N12 G N39 N16 G S28 N05 G S14 N02 G S05 S18 G N04 S16 G S36 S35 G S19 S33 G N03 S15 G N16 N24 G S15 S03 G N14 N04,N04 N03 N02 N10 N09 N25 N24 S34 S33 S15 S16 S04,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,39,117390,62,S15 S27 G S06 S08 G S02 S04 G S13 S19 G N35 S24 G N24 N39 G N12 S30 G S24 S32+ G N32 S30 G S22 S23 G N32+ N28 G S22 N05 G S30 N23 G,N07 N06 N21 N22 S32 S33 S15 S16 S17 S18 S19 S05 S01 S07,
