Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,27,151516,43,S33 S14 G S30 N18 G N31 S07 G N20 N39 G S39 S40 G N20+ S02 G S04 S26 G N11 S09 G N28 S24 G,,N07 N06 N21 N40 S30 S29 S28 S27 S26 S25 S24 S23 S08 S07
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,33,151891,72,S10 S18 G S08 S25 G S07 S31 G S27 S04 G S34 N16 G N35 N40 G N28 N29 G S40 N33 G N37 S07 G N01 N05 G N05 N03+ G,,N14 N31 N30 S40 S39 S38 S37 S18 S17 S16 S15 S14
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,31,141838,62,S15 N19 G N15 S40 G S19 N26 G S31 S29 G N40 S11 G S03 N36 G S31 S14 G S32 S24 G S23 N37 G S37 N08 G N24,S24 S23 S22 S21 S06 S20 S19 S18 S17 S35 S34 N24,
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,28,97864,41,N24 S38 G S04 S32 G N29 N28 G S27 S11 G S12 S09 G N10 N09 G N02 N12 G N10 S10 G S35+ N01 G S13,,N13 N12 N29 N30 S40 S39 S20 S19 S05 S04 S03 S13
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,42,142601,28,N30 S21 G N14 N03 G S16 N12 G N24 N32 G S19 S14 G N36 S11 G S32 S33 G S10 N27 G S15 S36 G S38 S15 G S31 N14 G S33+ N06 G S10 N21 G N40 S27 G,,N08 N09 N10 N11 N12 N13 N14 N15 N16 N17 N35 N34 S24 S23 S08
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,96938,74,S09 N40 G N15 N19 G S19 S26 G N26 N24 G N37 S24 G N08 S28 G N13 S27+ G S06 S28 G N12 S11 G,,N14 N15 N33 N34 S24 S25 S26 S27 S11 S12 S29 S30 S31 S14
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,25,78043,29,S40 N29 G N39 S36 G N23 S22 G S18 N13 G N01 S33 G N12+ S16 G N04 S38 G S17 N35 G S17,N04 N05 N01 N07 N08 N23 N24 S34 S35 S17 S16 S04,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,30,90753,36,N38 S09 G S31 S13 G N15 N14 G S29 S28+ G N22 S11 G S21 S12+ G S05 S04 G S04 N26 G N15+ S14 G N10 N35+ G,N26 N25 N24 N23 N22 N21 N40 N39 N38 S28 S27 S26,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,31,130136,60,S16 S21 G N03 S09 G N32 S03 G S02 N29 G S12 N14 G S31 N31+ G N21 N30 G N30 N31 G N31+ S13 G N30 N40+ G N40+,N22 N21 N40 S30 S29 S12 S11 S10 S09 S08 S23 S22,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,19,64438,60,S16 N10 G S20 S09 G N32 S11 G S01 S02 G S03 S38 G S10 S23 G S10,N33 N32 S22 S23 S08 S09 S10 S02 S03 S13 S14 S15 S33,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,19,72164,21,S32 S36 G N07 N09 G N27 N30 G N23 N24 G S12 S11 G N13 S29 G N12,N12 N11 N10 N09 N25 N24 S34 S33 S32 S31 S30 S29 S12,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,22,75131,17,N05 N19 G N23 N39 G N05+ S01 G S15 S08 G S12 S03 G N10 S10 G S06 N10+ G S10,,N10 N09 N25 N24 S34 S33 S15 S16 S04 S03 S02 S10
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,24,86466,60,S16 S05 G S12 S02 G N36 S35 G S23 S07 G N22 N01 G N11 N26 G N06 S36+ G N26 N25 G,,N05 N01 N02 N10 N11 N27 N26 S36 S37 S18 S19 S05
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,25,88913,21,S32 N21 G N25 N08 G S10 N23 G N33 N32 G N23 S01 G S23 S08 G N22 S13 G S29 S15+ G S13,N08 N23 N22 S32 S31 S14 S13 S12 S11 S10 S09 S08,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,18,89289,2,N08 S30 G S04 N39 G N28 N06 G S39 S40 G S21 S23 G N19 N11 G,N22 N23 N08 N09 N10 N11 N27 N28 N29 N30 S40 S21 S22,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,27,93289,16,N19 S31 G S09 N24 G S13 S35 G N38 S33 G S26 S32+ G S25+ S15 G S34 S33 G S33+ S15+ G S33 N02 G,N03 N04 N05 N01 N07 N08 N23 N24 S34 S33 S15 S14 S13 S03,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,28,98533,36,N38 S29 G N20 N05 G S07 N18 G S35 N40 G N33 N15 G N08 N24 G S27 S39 G N30 N33 G S16 S34 G S33,,N30 S40 S39 S38 S37 S36 S35 S34 S33 S32 S31 S30
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,28,99054,17,N05 N40 G N26 S26 G S12 N35 G N03 N18 G N24 S03 G N36 S33 G N08 N25+ G N24 N29 G N08+ N10 G N24+,,N14 N13 N12 N11 N27 N26 N25 N24 N23 N22 N21 N40 S30 S31 S14
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,22,105205,17,N05 S34 G S06 S40 G N23 S22 G S18 S19 G N11 S18+ G S19 S39+ G N39 N12 G S05,,S32 S33 S34 S35 S17 S18 S19 S05 S01 S07 S06 S21 S22 N32
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,21,105832,72,S10 N28 G N04 N17 G S19 S17 G S04 N13 G N19 N02 G S18 N11 G S14 N11 G,,N04 N03 N02 N10 N11 N27 N28 S38 S37 S18 S17 S16 S04
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,21,106127,61,S04 S08 G S13 S31 G N39 S19 G N16 S17 G N19 S14 G N37 S33 G S36 N33 G,N18 N19 N20 N06 N21 N22 S32 S33 S34 S35 S17 S18,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,111630,36,N38 S10 G N23 S16 G S12 S14 G S03 S32 G N32 N33 G S15 S33 G S24 N34 G S15 S34 G S31,N18 N37 N38 S28 S29 S30 S31 S32 S33 S34 S35 S17 S18,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,25,113056,17,N05 S10 G N25 S40 G S05 S04 G S35 S17 G S33 N15 G N13 S32 G S16 S15 G N34 S17 G S17+,N22 S32 S33 S15 S16 S17 S18 S19 S20 S06 S21 S22,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,115508,5,N02 S05 G N04 S30 G S09 N11 G S11 S27 G S22 S23 G N26 S22+ G S37 S10 G S23 N07+ G,N08 N07 N06 N21 N40 S30 S29 S28 S27 S26 S25 S09 S08,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,119097,13,N04 N06 G N11 N10 G S23 N34 G N25 N22 G S03 S33 G S31 N23 G N31 N37 G N08 S39 G N38 N24 G,,N29 N28 N27 N26 N25 N24 S34 S33 S32 S31 S30 S29
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,27,120219,21,S32 S10 G N09 N18 G S38 N31 G N21 N13 G N39 N40 G N29 N39+ G N28+ S29 G S23 N29 G S30+ S13 G,N13 N03 N04 N05 N19 N20 N39 N40 S30 S31 S14 S13,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,28,120771,73,S02 S26 G N12 S24 G N16 N05 G N33 N15 G N18 N35 G N33 N38 G N31 N30 G N32 N34 G S32 N03+ G N34,,N27 N28 N29 N30 N31 N32 N33 N34 N35 N36 S26 S27
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,28,121097,5,N02 N05 G S03 S23 G N14 N11 G S29 N07 G S01 N13 G N01 S17 G N04 N03 G S34 S35 G N01 S05 G S19,,N19 N18 N37 N38 S28 S29 S12 S13 S03 S04 S05 S19
Parallel MCTS,Parallel MCTS,Two,Normal,28,126133,69,S01 N11 G N32 N26 G N09 S37 G S16 S17 G N28 S16+ G S39 S17 G N18 N37 G N36 S38 G N18+ S38 G N36+,,N37 N36 N35 N34 N33 N32 N31 N30 S40 S39 S38 S37
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,30,129962,13,N04 N16 G N39 S27 G N33 S24 G S01 N35 G S14 S12 G N31 S11+ G N17 S34 G S12 S09 G S17 N16 G N16 S29+ G,N17 N35 N36 S26 S27 S11 S12 S13 S14 S15 S16 S17,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,31,130385,60,S16 S25 G S19 S06 G N33 S05 G S36 S01 G S02 S01 G N07 N20 G N05 N40 G S20 S07 G N09 S02 G N06 N01 G S06,N01 N05 N04 N16 N15 N14 N31 N30 S40 S21 S06 S07 S01,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,39,133950,2,N08 N05 G S30 N20 G N18 N36 G S34 S33 G S27 S26 G S34+ S36 G S27 N27 G S18 N26 G S36 S28+ G S17+ N15 G S38 N02+ G S05 S27 G N33 S06 G,,N01 N02 N03 N13 N12 N29 N28 S38 S37 S18 S19 S05 S01
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,34,135988,21,S32 N33 G N33+ S05 G N20 N21 G N38 N39 G N39+ N38+ G S29 S30 G S15+ S29+ G S30 S26 G N22 N36+ G N21 S26 G S26 N07 G S10,,N12 N13 N14 N15 N33 N34 S24 S25 S09 S10 S11 S12
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,34,139476,40,S34 S39 G N25 N26 G N13 N09 G N11 N28 G N29 S28 G N26 S26 G N06 N27 G S37 N40 G S38 S03 G N19 S36 G S37 N18 G N37,,N19 N18 N37 N38 S28 S29 S12 S13 S03 S02 S01 S05 S19
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,19,58638,46,S39 N11 G S34 N16 G S12 N14 G N33 S04 G N25 N26 G N27+ S36 G S30,N30 S40 S39 S20 S19 S05 S04 S03 S13 S12 S29 S30,
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,67628,69,S01 N01 G S30 N10 G S35 S17 G N13 S14 G S35+ S12 G N21 N03 G S18 S37 G N03,,N13 N03 N04 N05 N01 N07 N06 N21 N40 S30 S29 S12 S13
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,21,67641,16,N19 N13 G S24 S12 G N09 N26 G S28 S26 G N33 N35 G N16 S35 G S34 N04 G,,S36 N26 N27 N11 N12 N13 N03 N04 N16 N17 N35 N36
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,22,69641,46,S39 S28 G N07 N10 G S09 N03 G N27 N26 G N12 S02 G S07 S21 G S13 S15 G S10,,N07 N06 N20 N39 N38 S28 S27 S11 S10 S02 S01 S07
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,69816,72,S10 S16 G S06 S33 G N14 S31 G S14 N40 G S22 N32 G N30 S22+ G S29 S40 G S30,,N30 S40 S39 S20 S19 S05 S04 S16 S15 S14 S31 S30
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,70856,4,N10 N34 G N39 N40 G S40 N08 G N01 N19 G N24 N04 G S23 N02+ G S07 N01 G N05,,N08 N07 N01 N05 N04 N16 N17 N35 N34 S24 S23 S08
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,72228,45,N28 S22 G S12 N31 G N22 S37 G S33 S35 G N17 N33 G S10 N24 G S14 S15+ G S15+,,N33 N34 S24 S23 S08 S09 S10 S02 S03 S13 S14 S15 S33
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,22,72279,68,S07 N28 G S05 S01 G S30 S05+ G S10 S03 G N13 S01 G S36 S27 G S02 N02 G S02,,N11 N27 N26 S36 S37 S18 S19 S05 S01 S02 S10 S11
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,22,72386,16,N19 S13 G S06 S34 G S29 S32 G N25 S22 G N23 N30 G N07 N21 G N31 N22+ G S30,,N30 S40 S39 S20 S06 S07 S01 S02 S03 S13 S14 S31 S30
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,24,77082,59,S29 N19 G N24 N17 G S19 N28 G N37 N26 G S39 N36 G S03 S15 G S24 S40 G N35 N27 G,N27 N26 S36 S37 S18 S17 S16 S15 S14 S31 S30 S29 S28 S27,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,24,77138,5,N02 N10 G N31 N27 G N08 N18 G S12 S20 G N38 S38 G S16 N28+ G S38 S08 G S14 N02+ G,N06 N07 N08 N23 N24 N25 N26 N27 N28 S38 S39 S20 S06,
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,25,77887,73,S02 S39 G N01 N17 G N12 N15 G S15 S16 G S25 S35 G N16 S17 G N04 S35+ G S36+ S17 G N17,N17 N35 N36 S26 S25 S09 S10 S02 S03 S04 S16 S17,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,27,80459,61,S04 N16 G N07 N24 G S21 S24 G N22 N33 G S08 S23 G N32 S15 G S08 N32 G S12 N12 G S31 S30 G,,N22 N21 N06 N07 N01 N02 N03 N13 N14 N31 N32 S22
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,25,81783,66,S18 N30 G S25 N12 G S23 N03 G N37 S10 G N15 N28 G S21 N25 G S01 N26 G N09 N27 G S36+,N11 N27 N26 S36 S37 S18 S19 S05 S01 S02 S10 S11,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,27,86767,16,N19 S20 G S34 N23 G N34 N07 G N39 N10 G S24 N21 G S31 S30 G S32 N25 G N22 S32 G N09+ S09 G,N23 N08 N09 N10 N02 N03 N04 N16 N17 N35 N34 S24 S23,
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,28,87167,42,S35 N27 G N23 N08 G S40 N32 G N36 N14 G N34 S20 G S01 S27 G N23 N02 G S39 N10 G S21 S06 G N10,,N02 N10 N11 N27 N28 S38 S39 S20 S06 S07 S01 S02
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,28,87388,40,S34 N22 G N01 N08 G N06 N21 G N32 N39 G S07 N06 G S08 S10 G N07 N05+ G S04 N07 G N20 N28 G N20,,N21 N06 N20 N19 N05 N04 N16 N15 N33 N32 S22 S21
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,28,87628,1,N01 S09 G S32 N24 G S17 S35 G S39 S21 G S12 S13 G N08 S14 G S27 N11 G S14 N34 G N40 N22 G S22,,N22 S32 S31 S14 S13 S03 S02 S10 S09 S08 S23 S22
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,91537,64,S19 S07 G S30 S02 G S26 N36 G N27 N28 G S34 S11 G N15 N16 G N13 N12 G S24 N07 G S24 S10 G N32,,S32 S31 S30 N40 N39 N38 N37 N36 N35 N34 N33 N32
Parallel MCTS,Monte Carlo Tree Search,One,Normal,31,97761,56,S30 S15 G S09 N09 G S04 S12 G N24 S13 G S13+ S14+ G N28 S31 G S40 S13 G N31 N12 G S13 N29+ G N29+ N30 G S14+,N03 N02 N01 N07 N06 N21 N40 S30 S31 S14 S13 S03,
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,34,106055,58,S31 S13 G N40 S30 G S37 S28 G N17 N16 G N19 S17 G S34 N16+ G S15 N06 G N40 S07 G N08 S20 G S19 N20 G S35 N10 G S06,,N06 N21 N40 S30 S29 S12 S13 S03 S04 S05 S19 S20 S06
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,34,106116,16,N19 S19 G S24 N33 G N22 N17 G N04 N36 G N34 N35 G N24 S35 G N35 N36 G S36 N11 G S36 N29 G N36 N37 G S36 N36+ G N37,,N37 N36 S26 S25 S09 S10 S02 S01 S05 S19 S18 S37
Parallel MCTS,Parallel MCTS,Two,Normal,34,106725,1,N01 N28 G N34 N32 G N15 N04 G S21 S25 G N38 S27 G S13 N13 G S23 N03 G N03 S26 G N37+ N36+ G N12+ N36 G N36+ N37 G N18,,N18 N17 N16 N04 N03 N13 N12 N29 N28 S38 S37 S18
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,37,111440,68,S07 S12 G S16 S27 G N27 S20 G S21 S18 G S05 S04+ G N05 N20 G S05 S19 G N06 N16 G N07 N06 G S05 N14 G S19 N13 G N13 N20 G N13,N08 N09 N10 N11 N12 N13 N14 N15 N16 N17 N35 N34 S24 S23 S08,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,37,115620,4,N10 N09 G S38 N26 G S16 N03 G S36 N05 G S20 N29 G N18 N17 G N24 S10 G N02 N36 G S23 S24 G N32 S08 G N24 N02 G N21 N01 G S24,S24 S23 S08 S07 S01 S05 S19 S18 S17 S35 S34 N24,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,19,62558,28,N30 N04 G S34 S24 G S27 S22 G N08 N15 G N33 N32 G N16+ N31+ G N34+,S28 S27 S26 S25 S24 N34 N33 N32 N31 N30 N29 N28,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,21,64105,33,S24 S12 G S18 N18 G S38 N07 G N21 S03 G S20 S05 G S21 S06 G S07 N09 G,N38 N37 N36 S26 S25 S09 S08 S07 S06 S20 S39 S38,
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,22,66318,1,N01 N12 G N08 S32 G N36 N21 G S25 S30 G S06 S22 G N30 N32 G S28 N34 G S21,,N09 N10 N11 N12 N29 N30 S40 S21 S22 S23 S24 S25 S09
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,21,67443,60,S16 N19 G N11 S26 G S30 S28 G S10 N39 G S20 N20+ G N39 N40+ G S40 N39+ G,,S28 N38 N37 N18 N19 N05 N01 N02 N10 N11 N27 N28
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,21,67495,43,S33 S07 G N28 S27 G N01 N09 G N36 S09 G S24 S08+ G S09 S10 G S39 S40 G,,N08 N09 N10 N11 N12 N29 N30 S40 S21 S06 S07 S08
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,22,71733,15,N15 S09 G S30 N06 G S39 N32 G N31 S23 G S32 N34 G S34 N33 G S33 S17 G N33,,N30 N31 N32 N33 N34 S24 S25 S09 S10 S11 S12 S29 S30
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,24,76974,44,S38 N28 G S40 S39 G N30 S40+ G S26 S23 G S02 N34 G N32 N40 G N25 N10 G N28+ N22 G,,N26 N27 N28 N29 N30 N31 N32 N33 N34 N35 N36 S26
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,77068,0,N07 N11 G N16 N17 G N26 N20 G S05 N05 G N29 N19 G S22 N05+ G N19 S37 G S24 S12 G,S36 N26 N25 N09 N08 N07 N01 N05 N19 N18 N37 N36,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,24,77304,18,N20 S32 G S39 N32 G N28 S38 G N05 S21 G N17 N40 G S06 S35 G S06 N30 G N19 N21 G,N21 N06 N20 N39 N38 N37 N18 N17 N16 N15 N33 N32 S22 S21,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,25,78155,26,N25 N05 G S21 N39 G N22 S28 G S06 N32 G N37 N30 G N38 S38 G N13 S24 G N38 S32+ G S39,N39 N40 N21 N22 N23 N24 N25 N26 S36 S37 S38 S39,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,27,84269,1,N01 N23 G N27 S30 G N32 N39 G N40 N21 G N21+ N20 G S01 S10 G N07 N08 G S08 N07+ G N14+ S34+ G,N21 N06 N07 N01 N02 N03 N13 N14 N31 N32 S22 S21,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,27,86601,1,N01 N23 G S01 S19 G N27 S14 G N10 S03 G N12 N13 G S11 N02+ G S09 N10 G N25+ N10 G N13 N10 G,N03 N13 N12 N29 N28 S38 S39 S20 S19 S05 S04 S03,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,86655,60,S16 S35 G N21 N22 G N02 N08 G S19 S06 G S01 S22 G N30 S38 G N19 N37 G N34 S20 G N38 N20+ G,,S36 N26 N25 N09 N08 N07 N06 N20 N39 N38 N37 N36
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,27,86663,1,N01 S36 G S12 S34 G S16 N23 G N06 N25 G S25 N26+ G N09 N10 G N25 N09+ G N09 N25 G S07 N09+ G,,N10 N09 N08 N07 N06 N21 N40 S30 S29 S12 S11 S10
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,86732,12,N16 N19 G N12 N01 G N22 N33 G N08 S24 G S07 S01 G N06 S06 G N07 N17 G N07 S38 G S34 S30 G,,N30 N29 N12 N11 N10 N09 N08 N07 N06 N20 N39 N40 S30
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,27,86767,28,N30 S37 G S21 S40 G N02 N12 G S13 S16 G S05 S31 G N33 N14 G S33 N25 G S39 S21 G N23 N32 G,N01 N02 N03 N13 N14 N31 N30 S40 S21 S06 S20 S19 S05 S01,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,87032,12,N16 S14 G S40 N29 G N38 N13 G N10 S33 G N31 N14 G N30 S07 G S19 N22 G S23 N08 G S09 S25 G N08,,N02 N10 N09 N08 N23 N22 S32 S31 S14 S13 S03 S02
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,28,87121,49,N32 S03 G N39 S12 G S09 S23 G S26 S25 G S32 S30 G S14 S29+ G S30 S24 G S26 N25 G N34+ S31 G S30,,N19 N20 N39 N40 S30 S31 S14 S13 S03 S04 S05 S19
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,28,87572,56,S30 N39 G S12 S29 G N08 S25 G N22 N36 G N16 N38+ G S27 S23 G S07 S33 G S36 S35 G S19 N24 G S24,,S24 S25 S26 S27 S28 N38 N39 N40 N21 N22 S32 S33 S34 N24
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,28,91414,16,N19 N21 G N10 N12 G S28 N04 G N14 N08 G S22 S21 G S10 N30 G S15 S24 G S13 N34 G N34+ S24+ G N34,,N10 N02 N03 N13 N14 N15 N33 N34 S24 S25 S09 S10
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,28,91609,1,N01 N40 G N08 S09 G N38 N19 G N28 N26 G S19 N12 G N10 N11 G N11+ S37 G S17 N15 G S18+ N11 G N10,,N30 N29 N12 N11 N10 N09 N08 N07 N06 N21 N40 S30
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,31,96850,30,N29 N28 G S22 S39 G S02 S19 G N03 N16 G S25 N18 G S13 N10 G S06 N11 G N31 N14 G N11 S01 G S08 N08 G S08,N08 N09 N10 N11 N12 N29 N30 S40 S21 S06 S07 S08,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,31,97199,32,N34 S34 G N04 S04 G S32 N32 G S10 N09 G N19 S09 G N06 S21 G S21+ N40 G S22 S02 G S28 N21 G S30 N23+ G N22,N10 N09 N08 N23 N22 S32 S31 S14 S13 S03 S02 S10,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,37,108964,60,S16 S05 G S12 S02 G N05 S09 G N30 S07 G N22 N07 G S22 S23 G N34 N21 G S08 N40 G S23 N06+ G S08 S06 G N21 S21 G N20 N08 G S08,N08 N23 N22 S32 S33 S15 S16 S04 S05 S01 S07 S08,
