Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,22,82716,20,N22 S33 G N08 S05 G S31 S12 G N34 S14 G N19 S15+ G N30 N32 G N15 S13+ G S10,,N10 N09 N25 N24 S34 S33 S15 S14 S13 S12 S11 S10
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,27,132108,40,S34 S22 G N35 N01 G S04 N34 G N08 N37 G N10 N09 G N21 N27 G S02 N10 G N12 N11 G S27 N25 G,N01 N02 N10 N11 N27 N26 S36 S37 S18 S19 S05 S01,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,19,60009,76,S13 S37 G N01 N26 G S33 N24 G N33 S35 G S27 S36 G S06 N35 G S36,N27 N26 S36 S35 S34 S33 S15 S14 S13 S12 S11 S27,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,164163,8,N13 S37 G N18 N36 G N19 S12 G S07 N39 G N25 N26 G S28 N28 G S30 S27 G S31 S27 G S27 S16 G N28,,S28 S29 S12 S13 S03 S04 S16 S17 S18 S37 S38 N28
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,88883,71,S08 S26 G S01 S07 G N35 S01+ G N18 S11 G S31 S27+ G S12 N38 G N36 S28+ G S38 N27 G N38 S38+ G,,S28 S29 S12 S13 S03 S04 S05 S19 S18 S37 S38 N28
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,114226,56,S30 N07 G N37 N05 G N20 N39 G N23 N22 G S38 N13 G S13 S16 G N32 S18 G N15 S33 G N06,N16 N04 N05 N19 N20 N06 N21 N22 S32 S33 S15 S16,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,28,153267,79,S14 S12 G S19 N18 G S35 S20 G N20 N39 G N40 N20+ G N39 N38 G S01 N39+ G S09 N28 G N38 N39 G N38,,N07 N06 N20 N39 N38 S28 S27 S26 S25 S09 S08 S07
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,24,80861,72,S10 N25 G S21 S38 G N14 S18 G S08 S20 G S05 N29 G N12 N38 G S40 S19 G N40 S19 G,N38 S28 S27 S11 S10 S02 S01 S05 S19 S20 S39 S38,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,36,158023,57,N40 S13 G N24 S36 G S34 N22 G N02 N08 G N09 N06 G N23+ N01 G N01 S06 G S39 S01 G N09 N19 G S20+ N30 G S01 N17 G N12 N31 G,,N06 N21 N22 S32 S31 S14 S13 S03 S04 S05 S19 S20 S06
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,31,146698,54,S27 N34 G S24 N17 G S15 S14 G S02 S03 G S13 N37 G N11 N28 G N09 N03 G N13 S03 G N14 N27 G N30 S17+ G S38+,S28 S29 S12 S13 S03 S04 S16 S17 S18 S37 S38 N28,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,30,115503,3,N06 N04 G S38 N17 G S04 N22 G N19 N18 G S31 N19+ G S15 S19 G N39 N40 G S15+ S29 G N12 N40+ G N25 S09 G,,N21 N22 S32 S33 S34 S35 S36 S37 S38 S39 S40 S21
Parallel MCTS,Parallel MCTS Beeline,One,Normal,31,125153,36,N38 S23 G S36 S07 G N32 S29 G S21 S40 G N35 S20 G N34 S40+ G S14 N15 G S31 N13 G S10 N40 G S06 S27 G S06,N03 N13 N14 N31 N30 S40 S21 S06 S07 S01 S02 S03,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,30,95461,15,N15 N16 G S25 N05 G S16 N02 G S18 S19 G N04 N20 G N23 N21 G S22 S07 G S19 N07 G S22+ S19 G S11 S40 G,N21 N06 N07 N01 N05 N04 N16 N15 N33 N32 S22 S21,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,22,74372,3,N06 N01 G N24 S15 G S38 S32 G N33 N17 G S04 S31 G S12 N14 G S14 N13 G S12+,,N13 N03 N02 N10 N09 N08 N23 N22 S32 S31 S30 S29 S12 S13
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,22,78127,48,S22 S38 G N10 N02 G S01 N31 G S32 N33 G N15 N04 G S04 S14 G S34 S17 G N23,,N31 N30 N29 N12 N11 N10 N09 N08 N23 N22 S32 S31
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,22,79143,2,N08 N06 G N03 N40 G N12 N22 G N33 S33 G N16 S31 G N14 N31 G S22 S14 G N14+,,S32 N22 N21 N06 N20 N19 N05 N01 N02 N03 N13 N14 N15 N33 N32
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,27,90381,61,S04 S15 G S37 S35 G N23 N05 G S19 N33 G N28 S16 G N40 N39 G S17 N14 G N30 N06 G N39 S17 G,,N30 S40 S39 S38 S37 S18 S17 S16 S15 S14 S31 S30
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,27,96742,0,N07 N20 G N02 N01 G S31 S02 G N04 S11 G N11 N22 G S34 S17 G S36 N32 G S20 N33 G N26 N31 G,N11 N27 N26 S36 S35 S17 S16 S15 S14 S13 S12 S11,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,31,102880,34,N33 N18 G S09 N05 G N20 N03 G N16 S26 G S29 S28 G N27 N12 G N10 N08 G S40 S27 G N07+ S11+ G N28+ S12 G N12,N12 N11 N10 N02 N01 N07 N06 N21 N40 S30 S29 S12,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,18,117319,6,N11 N10 G S05 S34 G N15 N28 G N25 N26 G N27+ N28+ G S26 N26+ G,N33 N15 N14 N13 N12 N11 N27 N26 S36 S35 S34 S33,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,34,117772,61,S04 N25 G S39 S38 G N06 S13 G S15 S09 G S11 N12 G S26 S33 G S33 S15 G S03 S32 G S33 N33 G S21+ S29 G N34 N35 G N35+,,N26 N27 N11 N12 N13 N14 N15 N33 N34 N35 N36 S26
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,22,117886,13,N04 S20 G S13 S19 G N36 N10 G N07 N27 G N12 N14 G N26 N13 G N38 N30 G S01,,N31 N30 S40 S21 S06 S07 S01 S02 S03 S13 S14 S31
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,22,119107,37,S28 S33 G N05 N01 G S01 N39 G S37 N21 G S40 N29 G S30 N13 G N31 S30 G N30,,N30 N29 N28 S38 S37 S36 S35 S34 S33 S32 S31 S30
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,22,126281,17,N05 S29 G N23 N22 G S34 N24 G S31 S22 G S33 N06 G N33 N28 G S25 N27 G S32,,N27 N26 N25 N24 N23 N22 S32 S31 S30 S29 S28 S27
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,19,127403,12,N16 S18 G S31 S30 G N22 N30 G S25 N37 G N32 S23 G S31 S32 G N39,S32 N22 N21 N40 N39 N38 N37 N18 N17 N16 N15 N33 N32,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,127683,0,N07 S20 G S28 S01 G N24 N02 G S33 S18 G N18 S24 G S35 S36 G S26 S38+ G N26 S36+ G S35,N17 N18 N19 N20 N06 N07 N08 N23 N24 N25 N26 S36 S35 S17,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,132814,17,N05 N29 G N23 S04 G S29 N39 G N26 N37 G S21 N22+ G S27 N27 G N38 S27+ G S28 N32 G N33 S40 G,,S40 N30 N29 N12 N11 N10 N09 N08 N23 N22 N21 N40
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,27,137245,48,S22 N10 G N28 N03 G N06 N05 G S05 S37 G N02 N01 G S39 S20 G N36 S32 G S10 S26 G N38 S34 G,N06 N21 N40 N39 N38 N37 N36 S26 S25 S24 S23 S22 S21 S06,
Parallel MCTS,Parallel MCTS,One,Normal,25,141936,78,S12 S03 G N33 S06 G S25 S08 G N10 S24 G S22 S40 G S34 N23 G N40 S23 G N25 S23 G S30+,N23 N22 N21 N40 S30 S29 S28 S27 S26 S25 S24 S23,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,37,122950,35,N35 N18 G S09 N05 G N40 N07 G N38 S33 G N20 S18 G N19 S05 G S20 S16 G N19 S03 G S21 S19 G S02+ S04 G N05 N01 G S19 N05+ G N19,N06 N20 N19 N05 N04 N16 N15 N33 N32 S22 S21 S06,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,28,146955,3,N06 N08 G S08 N14 G S20 N19 G S16 S03 G N01 N03 G S05 S19+ G S01 N04 G S05 S01 G N02 S31 G N02,,N17 N18 N19 N05 N04 N03 N02 N10 N09 N25 N24 S34 S35 S17
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,28,149020,8,N13 N39 G S19 S26 G S12 N15 G S14 S31 G N17 N35 G S21 N32 G N22 N23 G S23 N36 G N16 S34 G S23+,,N15 N33 N34 S24 S23 S08 S07 S01 S05 S04 S16 S15
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,28,151943,17,N05 N09 G N40 S28 G N14 N37 G S38 N20 G S21 S40 G N38 S20 G N22 S39+ G S21 N22 G S07 S23 G N22,,N21 N22 N23 N24 N25 N26 S36 S37 S38 S39 S40 S21
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,30,156025,34,N33 S37 G N28 S27 G S30 N35 G S23 S24 G N34+ S23+ G S09 S25 G N34 S09+ G S25 N25 G N05 N10 G S34+ S02 G,,N09 N10 N11 N27 N28 S38 S39 S20 S06 S07 S08 S09
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,33,159088,3,N06 S14 G S40 S38 G S06 N27 G S36 S35 G N35 S08 G N23 N24 G S22 S24 G N33 S10 G N23 S16+ G N08 S17 G N25 S10 G,,N10 N11 N12 N13 N14 N15 N33 N34 S24 S25 S09 S10
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,30,108079,25,S36 S39 G N10 N12 G S03 N14 G S14 N03 G N35 S05 G S16 S04+ G S04+ N16 G N11 N04+ G S27 S12 G N01 N34+ G,N17 N16 N04 N03 N13 N12 N29 N28 N27 N26 S36 S35 S17,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,30,160872,18,N20 S03 G N07 N14 G S33 N40 G S21 S29 G S39 S31 G S14 N22 G S30 N17 G S40 S30 G N18+ N17 G N05 S36 G,N34 N33 N15 N14 N13 N12 N29 N28 S38 S37 S36 S35 S34,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,36,111277,60,S16 S05 G S12 S20 G S30 S18 G N37 S27 G S36 S25 G S37+ S10 G S08 N28 G S37 N12 G S38 N24 G S28 N10 G N01 N06 G N08 N30+ G,N10 N11 N12 N29 N30 S40 S21 S22 S23 S08 S09 S10,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,21,70429,46,S39 N28 G S17 S36 G N09 S37 G S13 S25 G S37 S38 G N37 N16 G S29 S38+ G,,N12 N29 N28 S38 S37 S18 S17 S16 S04 S03 S13 S12
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,22,77932,16,N19 S18 G S25 S38 G N10 N39 G N01 N21 G S34 S36 G S02 S11 G N20 S10 G S10+,,N26 S36 S37 S18 S19 S05 S01 S02 S10 S09 S25 S26
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,22,78280,7,N09 S12 G S22 N32 G S30 N40 G S08 N38 G S30+ N29 G S40 N11 G S29 N06 G N12,,N12 N29 N30 S40 S21 S22 S23 S08 S09 S10 S11 S12
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,22,79005,2,N08 N14 G N36 N28 G S21 N40 G N11 S29 G N26 S39 G N12 S38+ G S40+ S39 G S11,,N11 N12 N13 N14 N15 N16 N17 N35 N36 S26 S27 S11
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,25,86775,16,N19 N13 G N24 N09 G S25 N36 G S28 S14 G N34 S03 G N16 S36 G S18 S07 G S21 N02 G N25,N18 N19 N05 N01 N02 N10 N09 N25 N26 S36 S37 S18,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,18,96642,65,S05 N34 G N29 N32 G N13 S21 G S36 S23 G S09 N15 G N22 S23+ G,N03 N13 N14 N31 N32 S22 S23 S08 S07 S01 S02 S03,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,30,104203,65,S05 N27 G N33 N34 G N25 S35 G N17 S18 G N37 N36 G S26 N35+ G S12 N39 G N35 S32 G S34 S08 G S33+ S32+ G,N08 N23 N22 S32 S31 S14 S13 S03 S02 S01 S07 S08,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,30,105172,69,S01 N32 G S27 S26 G S26+ N37 G S37 N17 G S17 S34 G N36 N34 G N34 N36+ G N35 S29 G S35 N35+ G N26+ N35 G,,S32 S33 S34 N24 N25 N26 S36 S37 S38 N28 N29 N30 N31 N32
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,30,105703,11,N12 N19 G N24 N17 G S18 S37 G N36 S21 G N38 S20 G N07 N18 G N08 S28 G S29 S37 G S28 N26+ G S11 S39 G,,N26 N25 N24 N23 N22 N21 N40 S30 S29 S12 S11 S27 S26
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,31,108348,44,S38 S02 G N25 N01 G S04 S18 G S15 S14 G S05 S06 G N20 N19 G S19 N40 G S20 N38 G N38+ N12 G S29 S12 G N12,N38 N37 N18 N19 N05 N04 N03 N13 N12 N29 N28 S38,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,21,109967,76,S13 N18 G S23 N07 G S20 N21 G N40 N20 G S32 N19+ G S21 N35 G N35 S26 G,,N21 N40 N39 N38 N37 N36 S26 S25 S24 S23 S22 S21
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,24,111195,16,N19 S24 G S17 N33 G N22 N16 G S12 N35 G N34 S22 G N36 N24 G N17 N29 G S06 N36 G,N34 N35 N17 N18 N19 N05 N01 N07 N08 N23 N24 S34,
Parallel MCTS,Parallel MCTS,Two,Normal,22,115753,59,S29 S22 G S18 S34 G N33 S26 G S36 S09 G S25 S24 G S25 S06 G N09 S32 G S39,,N26 S36 S37 S38 S39 S40 S21 S22 S23 S24 S25 S26
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,124403,50,S23 N16 G N29 N18 G S19 N24 G N36 N35 G N26 S01 G S06 S21 G S31 N01 G S06 S40 G,N17 N35 N34 S24 S23 S22 S21 S40 S39 S20 S19 S18 S17,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,24,124465,3,N06 N01 G N24 N04 G S33 N19 G N36 N37 G N17 N39 G S28 N38 G N38+ N20 G S18 N40+ G,N16 N17 N18 N37 N38 N39 N40 S30 S31 S14 S15 S16,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,25,124983,42,S35 N21 G N01 S01 G N08 S08 G S26 S06 G N32 S40 G S22 S10 G N10 S09+ G S22 N13 G S10,N10 N09 N25 N26 S36 S37 S18 S19 S05 S01 S02 S10,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,27,125412,46,S39 N34 G N02 S02 G S29 S07 G S19 N16 G S17 S18 G S18+ S01 G S06 S05+ G N15 N14 G S01 S34 G,N27 N28 N29 N30 S40 S21 S06 S07 S01 S02 S10 S11 S27,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,126813,14,N17 S34 G N28 S29 G N14 N37 G N40 S25 G N22 S13 G N02 S31 G S30 N38+ G S12 S02 G S28,S32 S31 S30 S29 S28 S27 S26 S25 S24 N34 N33 N32,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,25,127477,28,N30 N10 G S27 S36 G N16 N14 G N33 N34 G S23 S38 G S32 S20 G N23 S07 G S19 S22+ G S19,N17 N35 N34 S24 S23 S22 S21 S06 S20 S19 S18 S17,
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,28,128911,22,N21 N16 G S38 S18 G S26 N39 G S34 N18 G N26 S09 G N19 S02 G N19 N10 G N34 S23 G N09 S25 G S10,,N10 N02 N03 N13 N14 N15 N33 N34 S24 S25 S09 S10
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,28,129724,40,S34 S24 G N19 N35 G N01 N16 G S03 N33 G N39 N38 G N31 S39 G S29 S18 G N15 S27 G N32 N29 G N32,,N04 N16 N15 N14 N31 N32 S22 S23 S08 S07 S01 S05 S04
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,28,134393,28,N30 N14 G N24 N03 G S14 N12 G N27 N33 G N35 N39 G S30 N21 G S36 N07 G S28 N06 G S19 N07+ G N20+,,N29 N12 N11 N10 N09 N08 N07 N06 N20 N39 N38 S28 S29
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,28,136113,9,N03 S35 G S29 S40 G N20 N12 G N31 N27 G S25 S38 G N35 N33 G S24 N32+ G N32+ S38 G S38 S11+ G S26,,S36 S35 S34 S33 S32 S31 S30 S29 S28 S27 S26 N36
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,30,143655,65,S05 S26 G N02 N03 G N30 S40 G N12 S22 G N19 S31 G S08 S20 G S21 N15 G N13 N23 G S33 S15 G N33 S15 G,,N08 N09 N10 N02 N03 N13 N14 N15 N33 N34 S24 S23 S08
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,43,182610,55,S25 S26 G N15 S13 G S34 S15 G N28 N17 G S17 S05 G N19 N05 G S20 S19 G S16 N34 G S04 N07 G S32 S20 G S18 N10 G S04 S14 G S19 N01 G N01 N02 G S23,N23 N24 S34 S35 S17 S18 S19 S20 S06 S07 S08 S23,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,16,58779,59,S29 N05 G N23 S34 G S23 N33 G S32 N31 G S15 N01+ G N16,,S32 N22 N23 N08 N07 N01 N05 N04 N16 N15 N33 N32
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,19,68517,32,N34 N25 G S14 S34 G S39 S17 G N38 S36 G S37 S21 G N22 N31 G N30,S36 S37 S38 S39 S40 N30 N31 N32 N33 N34 N35 N36,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,82886,44,S38 S24 G N06 N16 G S26 N29 G N35 N36 G N31 N14 G S11 N31+ G N30 N14 G S29 N32+ G,N18 N17 N16 N15 N33 N32 N31 N30 S40 S39 S38 S37 S18,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,27,89276,36,N38 S29 G N20 N05 G S06 N18 G S34 N21 G N33 N15 G N08 N35 G N14 N06 G N17+ N29 G N07 N10 G,,N10 N09 N25 N24 S34 S33 S15 S14 S13 S12 S11 S10
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,93031,27,N27 N24 G S05 S33 G S36 S35 G N36 S16 G S18 N39 G S13 N05 G N14 S35 G S35 N22 G N06 S29 G S19,,N20 N39 N38 S28 S29 S12 S13 S03 S02 S01 S05 S19 S20
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,28,97353,27,N27 S36 G N08 N07 G S20 N02 G S02 S10 G N24 S08 G S15 S05 G N10 S28 G S02 N16 G N37 N10 G N22+,,N02 N10 N09 N08 N23 N22 S32 S33 S15 S14 S13 S03 S02
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,28,100063,44,S38 N14 G S20 S21 G N24 S23 G N22 N06 G S07 N09 G S25 N02 G N11 N10 G N10+ N02 G N23 N08+ G N02,,N09 N10 N02 N03 N13 N14 N15 N33 N34 S24 S25 S09
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,19,101655,31,N31 S20 G S27 N13 G N23 N02 G N27 N11 G N09 S23 G S32 S07 G N10,N22 N23 N08 N09 N10 N11 N12 N13 N14 N31 N32 S22,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,21,103755,56,S30 N26 G S05 S23 G N02 S11 G N15 S02 G N29 N12 G S13 S26 G S26+ N11+ G,,N16 N15 N14 N13 N12 N11 N27 N26 S36 S37 S18 S19 S05 S04 S16
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,21,105887,17,N05 S28 G S14 N05+ G S24 N17 G N33 N36 G S40 N37 G N37+ N29 G N16 S17 G,,N17 N18 N37 N38 S28 S29 S30 S31 S14 S15 S16 S17
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,31,107360,7,N09 S07 G N37 N14 G S23 S08 G N23 S25 G S23 N33 G N34 N15+ G S22 N32 G N32 S33 G S11 N24 G S35 N32 G S24,N25 N26 N27 N11 N12 N13 N14 N31 N32 S22 S23 S24 S25,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,22,108258,7,N09 N35 G S21 S16 G S20 N39 G S05 N32 G S23 N14 G N31 S03 G N15 N16+ G N15,,S40 N30 N31 N14 N15 N16 N17 N18 N37 N38 N39 N40
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,33,115349,67,S20 S22 G S05 S19 G N31 S40 G S14 S08 G S25 S36 G N36 S33 G N34 S23 G N24 S38 G N29 S15 G N04 N12 G N12+ N22 G,N11 N12 N29 N28 S38 S39 S20 S06 S07 S01 S02 S10 S11,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,21,116753,9,N03 N33 G S40 N18 G S27 N10 G S13 N12 G S07 S12 G N28 N27 G S30 S38 G,N27 N11 N12 N13 N03 N04 N16 N17 N18 N37 N38 S28 S27,
Parallel MCTS,Parallel MCTS,Two,Normal,22,121497,9,N03 N37 G S37 N22 G S13 N08 G N06 N25 G S25 S34 G N23 N24 G S22 S34+ G N23+,,N17 N18 N19 N20 N06 N07 N08 N23 N24 S34 S35 S17
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,121525,78,S12 S29 G S15 S38 G N19 N18 G N18+ N38 G N39 N10 G S28+ N24 G N27 S27 G N38,,N16 N17 N18 N37 N38 S28 S29 S30 S31 S32 S33 S15 S16
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,24,121575,32,N34 N04 G N04+ S30 G S27 N32 G N21 N24 G S32 S33 G S33+ S21 G N20 S22+ G S21 N14 G,,N22 N21 N06 N07 N01 N05 N04 N16 N15 N33 N32 S22
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,122310,36,N38 N25 G N28 S22 G S31 S04 G S24 S09 G N36 S07 G N14 N34 G N33 N34 G N34+ N33+ G N34,N22 N21 N40 N39 N38 N37 N36 N35 N34 N33 N32 S22,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,27,126431,42,S35 S11 G N19 N01 G S06 S05 G N36 S02 G S20 N23 G N27 S03 G S22 S24 G N32 N16 G N32 S38 G,S32 S33 S34 S35 S17 S18 S19 S20 S06 S21 S22 N32,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,25,126863,5,N02 N37 G S32 N32 G S34 S16 G S30 S14 G S07 N14 G S33 N16 G S15 S03 G N15 S11 G N15,N07 N01 N05 N04 N16 N15 N33 N32 S22 S23 S08 S07,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,27,131060,59,S29 N04 G N23 S17 G N15 N36 G S09 N18 G N17 S14 G S03 S13 G N12 S38 G N37 N19 G N20 S03 G,N12 N13 N14 N15 N16 N17 N18 N19 N20 N39 N38 S28 S29 S12,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,28,131632,7,N09 N27 G N14 N16 G S24 N05 G S05 S19 G N03 S34 G N02 S02 G S15 N20 G N03 S08 G S32 N02 G S39,,N39 N20 N19 N05 N01 N02 N03 N13 N14 N31 N30 S40 S39
Monte Carlo Tree Search,Parallel MCTS,One,Normal,30,137649,44,S38 N25 G N19 S34 G S30 S36 G S18 N01 G S05 N22 G N06 N07 G N23 N03 G S03 N02+ G N05 N13 G S10 S04+ G,N12 N29 N30 S40 S39 S20 S19 S05 S04 S16 S15 S14 S13 S12,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,31,141185,27,N27 N25 G S05 S34 G S22 S36 G S10 N38 G S18 N18 G S24 S25 G S17 S27 G S37 S19 G N36 N37 G S37 S19+ G S37,N22 S32 S33 S34 S35 S17 S18 S37 S38 S39 S40 S21 S22,
