Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,22,109131,8,N13 S11 G S36 N25 G N35 N30 G S24 S23 G S18 N32 G N33 S33 G S15 S24 G S30,,N30 N31 N32 N33 N34 S24 S25 S26 S27 S28 S29 S30
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,143677,4,N10 S29 G S27 N02 G N13 S34 G S33 N36 G S24 S37 G S23 N25 G S38 S09 G S38,,N38 S28 S29 S30 S31 S32 S33 S34 S35 S36 S37 S38
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,138936,20,N22 S19 G N13 N17 G S13 N19 G S11 N16 G N38 N37 G N30 N01 G S02 S09 G S10+ N37 G N36 N29+ G,,N11 N12 N29 N30 S40 S21 S06 S07 S01 S02 S10 S11
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,18,55193,17,N05 S37 G N31 N34 G N23 S03 G N36 N15 G S12 N16 G S14 N04+ G,S24 N34 N33 N15 N16 N04 N05 N01 N07 N08 N23 N24,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,22,68788,72,S10 N34 G N39 S33 G S21 N22 G N29 N17 G N24 N36 G N31 N37 G N37 N08 G N37,,N30 N31 N32 N33 N34 N35 N36 N37 N38 N39 N40 S30
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,19,144549,74,S09 N03 G N24 S16 G N33 S02 G S14 S31 G S28 S33 G N30 S31+ G S28+,S32 S31 S30 S29 S28 S27 S26 S25 S24 N34 N33 N32,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,22,69114,56,S30 N25 G N16 N04 G S09 N39 G S40 N06 G N21 N14 G S11 S29+ G S13 S02 G N37,,N39 N38 N37 N18 N17 N16 N15 N14 N31 N30 S40 S39
Parallel MCTS,Parallel MCTS,Two,Normal,28,171040,52,S26 N19 G N16 S37 G N04 S10 G S22 N32 G S32 N34 G S22+ S06 G S09 S21+ G N40 S24 G N32 N30 G N31,,N21 N06 N07 N01 N05 N04 N16 N15 N14 N31 N30 S40 S21
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,102196,26,N25 N35 G S17 N30 G S32 S10 G N27 N03 G S03 S06 G N10 N02 G S08 N10 G N07 S08+ G N10,N13 N03 N02 N10 N09 N08 N23 N22 S32 S31 S14 S13,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,30,174964,0,N07 N15 G N04 N17 G S24 S08 G N23 N09 G N20 S25 G N24 S22 G N26 S36 G S21 N25 G S23+ S21 G S03 N26+ G,N26 N25 N09 N10 N02 N01 N05 N19 N18 N37 N36 S26,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,36,176652,52,S26 S24 G N37 S35 G S10 N26 G N21 S01 G N17 N35 G N31 N17+ G N35 N36 G N36+ N08 G N24 N23 G N23+ N08 G N08+ N09+ G N19+ N04+ G,,N22 N23 N08 N09 N10 N11 N12 N13 N14 N31 N32 S22
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,126690,67,S20 S35 G S02 S16 G N18 N40 G S18 S07 G N22 S33 G S25 S24 G N34 N32 G S23 S14 G S23,N16 N17 N35 N34 S24 S23 S08 S07 S01 S05 S04 S16,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,36,182390,52,S26 N35 G N40 N37 G S31 S30 G S09 S21 G S12 N29 G S18 N13 G N19 N16+ G N02 S24 G N31 S25 G N27 S05 G N03 N01+ G N12 S05 G,,N16 N04 N05 N01 N02 N10 N11 N27 N26 S36 S35 S17 S16
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,100387,65,S05 N33 G N27 N26 G S26 S09 G N09 N10 G S11 S28 G N09+ S13 G N10 N01 G S27 N40 G N04 N10 G,,N08 N09 N10 N11 N12 N13 N14 N31 N32 S22 S23 S08
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,27,111326,4,N10 N13 G N17 N39 G N29 S11 G N27 S26 G S02 S40 G S13 S38 G S19 S09 G S08 S25+ G S27 N32 G,N01 N02 N10 N11 N12 N29 N28 S38 S37 S18 S19 S05 S01,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,24,105833,73,S02 N06 G N28 N27 G S37 S18 G S35 N34 G S33 S34 G N23 N24 G N24 S33 G N13 S24+ G,,N19 N20 N06 N21 N22 S32 S33 S34 S35 S17 S18 S19
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,25,111404,51,S21 N01 G N36 N19 G N16 N39 G N32 N34 G S20 N17 G N14 S24 G N17 S22 G N35 S18 G N35,N19 N18 N17 N35 N34 S24 S23 S08 S07 S06 S20 S19,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,27,119447,32,N34 S25 G N17 N04 G S18 N15 G N28 N36 G S07 S26+ G N27 N25 G N38 N36 G N30 N31 G N35 N37+ G,,N11 N12 N29 N30 N31 N14 N15 N16 N17 N35 N36 S26 S27 S11
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,27,121045,26,N25 S34 G N27 N26 G N20 N27+ G S09 S36 G S37 N07 G S21 S02 G N02 S11 G N10 S06 G N23 N33 G,,N11 N12 N29 N30 S40 S21 S22 S23 S08 S09 S10 S11
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,28,124058,52,S26 S05 G S28 N38 G N22 N21 G S28+ S13 G S11 S31 G S15 S14 G N15 S31+ G N14 S14 G S14 S33+ G S32,,N07 N06 N21 N40 S30 S31 S32 S33 S15 S16 S04 S05 S01 S07
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,28,124066,56,S30 N21 G S14 S31 G N36 S14+ G S01 S32 G S34 N22+ G S32 S33 G S31 N33 G N30 N14 G N28 N16 G S33,,N07 N08 N23 N22 S32 S33 S15 S16 S04 S05 S01 S07
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,28,124325,25,S36 N25 G N29 S22 G N23 S06 G N35 S01 G S25 S33 G N07 N20 G N24 S07 G N10+ S39 G S08+ S07+ G S40+,,N07 N01 N02 N10 N11 N12 N29 N30 S40 S21 S06 S07
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,28,125932,56,S30 N23 G N39 N36 G S34 N27 G S28 S29+ G N06 S11 G N40 S28 G S39 S38 G S28 N06 G S20 S22 G S39,,N39 N40 N21 N22 N23 N08 N09 N10 N11 N27 N28 S38 S39
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,30,125964,52,S26 N35 G N39 N18 G S16 N05 G N32 N33 G S12 S03 G S14 S01 G S31 N38+ G N13 N14 G N37 S31 G N36 S18+ G,,N13 N03 N04 N05 N19 N20 N39 N40 S30 S31 S14 S13
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,18,132713,51,S21 S35 G N13 N35 G N38 S17 G N33 N34 G N27 S24 G N33 S24 G,N39 N38 N37 N36 N35 N34 S24 S23 S22 S21 S40 S39,
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,145225,25,S36 S06 G N17 S01 G N06 N19 G S10 N38 G N10 N32 G N33 S19 G N20 S19 G S19,,N19 N05 N04 N16 N15 N33 N32 S22 S21 S06 S20 S19
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,22,149125,7,N09 S35 G S14 N35 G S39 N19 G N40 S18 G N04 N05 G S05 S04 G S07 S05+ G S04,,N01 N05 N19 N20 N39 N40 S30 S31 S14 S13 S03 S04 S05 S01
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,21,149218,42,S35 N24 G S14 S29 G S01 S02 G S11 S32 G S33 N32 G N39 S38 G S30+ S23 G,N38 S28 S29 S30 S31 S32 S33 S34 S35 S36 S37 S38,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,21,149267,30,N29 N25 G S19 S25 G N13 S10 G N38 N27 G N32 S27 G N26+ N20 G S22 S35 G,,N10 N09 N25 N26 S36 S37 S18 S19 S05 S01 S02 S10
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,22,152526,68,S07 S03 G S20 S12 G N21 S27 G S30 S10 G S14 S31 G S31+ N31 G S15 S13 G N40,,S40 S39 S20 S19 S05 S04 S03 S13 S14 S31 S30 N40
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,24,152628,52,S26 S12 G S04 N01 G S01 S30 G S38 N19 G S08 N18 G N18+ S18 G N37 N38 G S36 N19+ G,N07 N01 N05 N19 N18 N37 N36 S26 S25 S09 S08 S07,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,24,153910,46,S39 N29 G S22 S23 G N27 S27 G N19 N04 G S37 N02 G N25 N35 G N10 N11 G N38 S06+ G,N35 N34 S24 S23 S08 S07 S06 S20 S19 S18 S37 S36 S35,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,24,154004,56,S30 S12 G S13 S04 G S27 S20 G S17 S34 G N14 N36 G S23 S24 G S25 S11 G N27 N22 G,N34 S24 S25 S26 S27 S28 N38 N39 N40 N21 N22 S32 S33 S34,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,24,158003,48,S22 N31 G N35 S31 G N06 N27 G N24 N29 G S02 S13 G N03 N10 G N29 S11 G S27 S04 G,,N12 N13 N03 N04 N16 N17 N35 N36 S26 S27 S11 S12
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,21,158780,30,N29 N12 G N25 N16 G S28 N33 G N14 N15 G S15 N33+ G N02 S34 G S24 N22 G,,N22 N23 N08 N09 N10 N11 N12 N13 N14 N31 N32 S22
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,25,160175,57,N40 S12 G S34 N29 G S03 S40 G S33 S31 G S18 N19 G N07 S38 G N17 S13 G N03 S09 G S13,N13 N12 N29 N28 S38 S37 S18 S19 S05 S04 S03 S13,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,25,169069,40,S34 S28 G N02 N19 G N07 S36 G N23 N22 G S17 S32 G S01 S18 G S32 N22 G N32 N23 G N22,N17 N18 N19 N20 N06 N21 N22 S32 S33 S34 S35 S17,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,169713,56,S30 S24 G N40 S35 G S26 N24 G S15 S33 G S31+ N37 G S34 N26 G S33 S34 G S16 S01 G S34,N26 S36 S35 S34 S33 S32 S31 S30 S29 S28 S27 S26,
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,34,187845,4,N10 N07 G S08 N13 G N36 N15 G S16 S01 G N17 N16 G N18 N04 G S18 S19 G S06 S34 G N17 S11 G N16 N04 G S19 S13 G S11,,N15 N33 N34 S24 S25 S09 S10 S11 S12 S13 S14 S15
Parallel MCTS,Parallel MCTS,Two,Normal,33,197185,64,S19 S05 G S27 S16 G N30 S39 G S06 N38 G N28 N14 G N40 S30 G S29 S31 G N40+ S13 G N01 S12+ G N03 N32 G S32 N34 G,,N03 N13 N14 N15 N33 N34 S24 S25 S09 S10 S02 S03
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,22,77254,34,N33 S07 G S27 N36 G N28 N38 G S24 N07 G S39 N20 G S10 S20 G N26 S26 G S19,,N19 N20 N39 N38 S28 S27 S11 S10 S02 S01 S05 S19
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,24,85769,76,S13 N15 G N28 S35 G N20 N37 G S27 N13 G N30 N31 G S06 S19 G N30 S40 G S26+ S31+ G,,N27 N28 S38 S39 S40 S21 S22 N32 N33 N34 N35 N36 S26 S27
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,25,88809,1,N01 N16 G N10 N02 G N30 N10+ G S32 N03 G S12 N20 G S06 N21 G N40 N03 G S10 S03 G S02,N02 N01 N07 N06 N21 N40 S30 S29 S12 S13 S03 S02,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,91277,27,N27 S14 G S20 N32 G S16 S36 G S26 S09 G S34 S05 G S08 S23 G S04+ S08 G S03 S02 G S08,N10 N11 N12 N29 N30 N31 N32 S22 S23 S08 S09 S10,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,28,99680,27,N27 S36 G N08 N19 G S20 N03 G N33 N10 G N01 N02 G S10 N10+ G S32 N07+ G N02 S03 G N09 S25 G N14+,,N02 N03 N13 N14 N15 N33 N34 S24 S25 S09 S10 S02
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,28,101543,40,S34 N23 G N27 N09 G S08 N02 G S03 N07 G S05 S01 G S20 N06 G N37 N19 G N39 S07 G S19 S12 G N20,,N20 N19 N05 N04 N03 N13 N12 N29 N28 S38 S39 S20
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,30,103560,8,N13 N04 G N09 N01 G S09 S08 G S18 S35 G N26 S08+ G S31 S20 G N34 N15 G N11 N28 G N30 N15+ G S14+ S03 G,N20 N06 N07 N01 N02 N03 N13 N14 N31 N30 S40 S39 S20,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,30,106816,76,S13 S31 G S04 S03 G N40 S01 G N05 N01 G N38 S27 G S25 S09 G S02 N01 G S23 S21 G N07+ N01 G N01 N08+ G,N10 N09 N08 N07 N06 N21 N40 S30 S29 S12 S11 S10,
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,21,112737,34,N33 S23 G S40 N26 G S27 N35 G N19 N18 G S16 N19+ G N18 N34 G S13 N34 G,,N20 N19 N18 N17 N35 N34 S24 S23 S22 S21 S06 S20
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,21,114578,24,N26 N13 G N40 N04 G S07 N09 G S23 N11 G S25 N02 G S10 N07 G S08 N23 G,,N31 N14 N13 N03 N02 N10 N09 N08 N23 N22 N21 N40 S30 S31
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,34,118969,27,N27 S34 G N01 N23 G N39 N21 G S22 S32 G N33 S30 G N14 N31 G N40 N14+ G N31 N30 G N32 N31+ G N21 N40 G N32 S40+ G N30,,N06 N07 N01 N02 N03 N13 N14 N31 N30 S40 S21 S06
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,22,119411,6,N11 N36 G N06 S06 G S34 N02 G S10 S02 G N08 S13 G S03 S12 G S02 N10 G S10,,N10 N02 N01 N05 N19 N18 N37 N36 S26 S27 S11 S10
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,22,120090,26,N25 N07 G N31 N02 G N18 N04 G N04+ S05 G N19 N01 G N22 N15 G N05 N03 G N05,,N22 N21 N06 N07 N01 N05 N04 N03 N13 N14 N31 N32 S22
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,24,122405,8,N13 S23 G N29 S21 G S12 N31 G S03 S14 G N26 S28 G S27 S40+ G S13 S17 G N30 N19 G,,N38 S28 S27 S26 S25 S24 N34 N33 N32 N31 N30 N29 N28 S38
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,24,127126,27,N27 N26 G S39 N09 G S14 S24 G N23 S37 G S37+ S19 G N38 S35 G N39 S17 G S17+ S35+ G,N12 N11 N27 N26 S36 S35 S34 S33 S15 S14 S13 S12,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,24,127195,12,N16 S19 G S12 S01 G S16 S08 G S35 S06 G S22 S40 G S32 S31 G S06 N31 G S24 S21 G,N03 N04 N16 N15 N33 N32 S22 S21 S06 S07 S01 S02 S03,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,127222,59,S29 S26 G N40 N37 G S05 S28 G S20 S28 G N04 S03 G S36 N12 G N13 N03 G N03 N15 G,N12 N13 N14 N15 N16 N17 N18 N37 N38 S28 S29 S12,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,25,132026,56,S30 N11 G N17 N02 G N31 N09 G N06 N19 G S06 N13 G S13 N03+ G N20 N13 G S10 S16 G N13,N20 N19 N05 N04 N03 N13 N14 N31 N30 S40 S21 S06 S20,
Parallel MCTS,Parallel MCTS,Two,Normal,28,136860,27,N27 S26 G S32 S24 G N38 N10 G N16 N08 G N18 N24 G N25 S34 G N09 N24+ G N17 N35 G N35+ N25+ G N09,,N14 N15 N16 N04 N03 N02 N10 N09 N25 N24 S34 S33 S15 S14
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,28,137036,51,S21 N34 G N03 S03 G S29 S12 G S01 N15 G N16 S05 G S17 N24 G N19 N04 G N17 S08 G S02 N26 G N16,,N10 N02 N03 N04 N16 N17 N35 N34 S24 S25 S09 S10
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,137251,27,N27 N05 G S12 N38 G S31 N40 G S27 S10 G S03 N09 G N14 N31 G S30 N34 G S34 S23 G S35 S17 G N24,,N34 N33 N15 N16 N04 N05 N01 N07 N08 N23 N24 S34
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,30,141604,46,S39 N38 G S34 N25 G N18 S37 G N29 N28 G S23 S36 G S38 N37 G N28 S38 G N34 N31 G N15 N38 G S38 N04 G,,N38 S28 S29 S30 S31 S32 S33 S34 S35 S36 S37 S38
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,31,141789,27,N27 S26 G N10 N14 G N35 N39 G S36 N25 G S34 N12 G N30 N07 G S07 S22 G N29 N05 G S23 S02 G N01 S08 G N01,N15 N16 N04 N05 N01 N07 N08 N23 N22 S32 S33 S15,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,31,141831,0,N07 N36 G S15 S29 G S02 N40 G S31 S17 G N20 S27 G S36 N38 G N38 N29 G S28 N27 G S38 N28 G N28+ S29 G S28,N07 N06 N20 N39 N38 S28 S29 S12 S13 S03 S02 S01 S07,
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,33,151322,76,S13 N38 G S09 N28 G S34 N07 G N12 S26 G N29+ N31 G S11 N29+ G S27 N12 G S29 N10 G N03 N04 G S11 S22 G N02 S11+ G,,N07 N06 N21 N40 S30 S29 S12 S11 S10 S09 S08 S07
Parallel MCTS,Monte Carlo Tree Search,One,Normal,18,57791,7,N09 S22 G N05 N40 G N36 N23 G S36 N07 G N29 N20 G N22+ N29+ G,N30 N29 N12 N11 N10 N09 N08 N07 N06 N21 N40 S30,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,18,57869,10,N14 S30 G N10 S12 G S23 S10 G N16 S27 G S25 N34 G S11 S29 G,N13 N14 N31 N32 S22 S23 S24 S25 S26 S27 S28 S29 S12 S13,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,19,58902,78,S12 S21 G S16 N32 G S24 S32 G N14 S14 G N21 S22 G N23 S26 G N31,N31 N32 N33 N34 S24 S25 S26 S27 S28 S29 S30 S31,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,21,67387,63,S17 N01 G N34 N08 G S01 S08 G S11 N11 G N06 S20 G N20 S07 G N07 N39 G,N07 N08 N23 N24 S34 S35 S17 S16 S04 S05 S01 S07,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,22,68650,61,S04 N24 G S40 N26 G S26 S37 G S17 S35 G N16 N17 G N35 N33 G S35 S24 G S23,,N17 N35 N34 S24 S23 S22 S21 S40 S39 S38 S37 S18 S17
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,72237,16,N19 S39 G S34 N30 G S06 N39 G N06 S36 G N03 S17 G S01 S19 G S20 N08 G S37,,N38 N39 N20 N06 N07 N08 N23 N24 S34 S35 S17 S18 S37 S38
Parallel MCTS,Parallel MCTS,Two,Normal,22,72323,64,S19 N13 G S06 N02 G N26 N05 G S02 N31 G N20 N06 G N14+ N20+ G N07 N30 G S13,,N13 N12 N29 N30 S40 S21 S06 S07 S01 S02 S03 S13
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,25,74034,65,S05 N27 G S15 S34 G N34 S07 G N23 S40 G S12 S29 G S25 S20 G N31 S06+ G S20 N32 G S20,N17 N35 N34 N33 N32 N31 N30 S40 S39 S20 S19 S18 S17,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,24,74828,16,N19 S11 G S22 S09 G N09 N35 G S18 N37 G S36 S26 G N27 S25+ G N02 N26 G S26 S34 G,S36 S35 S34 N24 N23 N08 N07 N01 N05 N19 N18 N37 N36,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,24,77048,67,S20 S18 G S02 N27 G S09 S08 G N07 N23 G S22 N25 G N02 N26+ G N17 N25 G N09 S23 G,N26 N27 N28 S38 S39 S40 S21 S22 S23 S24 S25 S26,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,81757,73,S02 N35 G S06 S22 G S31 S08 G N06 N09 G N23 S07+ G N10 S25 G S25+ S09 G S24 S23 G N10,N10 N09 N08 N23 N22 S32 S31 S30 S29 S12 S11 S10,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,25,81821,60,S16 S22 G N10 S40 G N14 N16 G N29 S14 G N03 N31 G N31 S38 G N30 N05 G S30 N40 G S30,S40 S39 S38 S37 S18 S17 S16 S15 S14 S31 S30 N40,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,27,83079,31,N31 S26 G N04 N35 G N38 N33 G S31 S24 G S22 N18 G N36 N20 G S36 N16+ G S25 N37 G N24 N37 G,,N15 N16 N17 N18 N37 N36 S26 S27 S11 S12 S13 S14 S15
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,28,83143,65,S05 S31 G N02 S29 G N22 S36 G S13 N11 G N25 N40 G N20 S30 G S39 S12 G S30 N12+ G N30 S40 G N13,,N13 N03 N04 N05 N19 N20 N39 N40 S30 S31 S14 S13
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,27,86632,31,N31 N32 G S38 S21 G S03 S07 G N05 S05 G N07 S20 G N10 S23 G N18 S09 G N36 N11 G S01+ N36+ G,,S36 S37 S38 S39 S20 S06 S07 S08 S09 S25 S26 N36
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,27,86646,35,N35 N17 G S34 N23 G N13 N11 G S13 S29 G N26 N40 G S31 N01 G N31 N24 G N32 S30 G S30 S19 G,N30 N31 N32 N33 N34 S24 S25 S26 S27 S28 S29 S30,
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,28,87300,62,S15 S29 G S04 S19 G N20 N21 G S06 S02 G N31 S17 G N25 S22 G N23 S09 G S40 N08 G S08 N23 G N24,,N26 N25 N24 N23 N22 N21 N40 S30 S29 S28 S27 S26
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,30,93614,31,N31 N12 G S40 N30 G N01 N04 G N36 N17 G S03 S07 G S32 N26 G S20 S18 G N20 N19 G N25+ N09 G N37 N06+ G,N21 N06 N20 N19 N18 N17 N16 N15 N33 N32 S22 S21,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,31,96555,65,S05 N23 G S38 S36 G N09 N10 G S18 N21 G S29 S08 G S06 S20 G N07 S13 G S11 S27 G N08 N09 G S12 N19 G N09,N26 N25 N09 N08 N07 N06 N20 N39 N38 S28 S27 S26,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,31,96957,67,S20 S10 G S15 S03 G N33 S18 G N39 N18 G N01 N04 G N35 S30 G N16 N06 G S12 S13 G N21 N17 G S02 S13+ G S04,N14 N31 N30 S40 S39 S20 S19 S05 S04 S03 S13 S14,
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,31,97062,65,S05 S33 G S12 N24 G N31 S18 G S40 S35 G S22 S17 G N13 S16 G S17 S16 G N19 N29 G N04 N05 G N38 S04 G S16,N16 N15 N33 N34 S24 S23 S08 S07 S01 S05 S04 S16,
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,31,97174,22,N21 S02 G S37 N11 G S11 N09 G S23 S35 G N26 S33 G N33 S25 G N24 N25+ G N01 N24 G S16 N23 G N16 S16 G N23,N11 N27 N26 N25 N24 N23 N22 N21 N40 S30 S29 S12 S11,
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,34,105988,65,S05 S11 G S16 S13 G S30 S20 G N21 N20 G S21 N05 G S07 S08 G N07 S07 G S06 N02 G S09 N06 G N06 S34 G N30 S10 G S34,,N06 N21 N22 S32 S33 S34 S35 S17 S18 S19 S20 S06
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,34,106019,31,N31 S40 G N09 S38 G N13 N16 G N34 S24 G S13 S08 G S04 S16 G S17 S04+ G S15 S34 G S32 S35 G S35 S24+ G S14 N34+ G S34,,N34 N35 N17 N16 N04 N05 N01 N07 N08 N23 N24 S34
