Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,33,111729,73,S02 N22 G N16 N06 G S28 N39 G N28 N18 G S34 S33 G N37 N26 G N37 N38 G N36 N35 G N37+ N10 G N36 N09 G S25+ S16 G,N07 N01 N05 N19 N18 N37 N36 S26 S25 S09 S08 S07,
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,21,71475,5,N02 S20 G N35 N34 G S07 N15 G N30 N31 G S31 N30+ G N31 N04 G N33 N16+ G,,N18 N17 N16 N15 N14 N31 N30 S40 S39 S20 S19 S18
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,27,86716,5,N02 N27 G S07 S11 G S34 N09 G S22 S09 G N08 N35 G N08 S24 G S08 N23 G S15 N19 G S39 N38 G,,N22 N23 N24 N25 N26 N27 N28 N29 N30 S40 S21 S22
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,24,92843,7,N09 N21 G S35 S32 G S39 N11 G S14 N13 G S18 N04 G N02 S12 G S04 S16 G N12 S15 G,,N16 N04 N03 N02 N10 N11 N27 N26 S36 S35 S17 S16
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,27,92910,58,S31 S30 G N01 N27 G S11 S15 G N32 S19 G N03 N36 G S01 S07 G N06 S21 G S04 N13+ G S39 N33+ G,,N06 N20 N39 N38 N37 N36 N35 N34 N33 N32 S22 S21 S06
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,18,97808,50,S23 N01 G N17 S15 G N12 N21 G S34 S11 G N23 N24 G N09 S02 G,,N35 N17 N16 N04 N03 N02 N10 N09 N25 N24 S34 S35
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,22,77929,55,S25 N04 G N38 S29 G N31 S23 G S31 N34 G N12 N32 G N15 N32 G S15 S30 G N14,,N14 N15 N16 N04 N05 N19 N20 N39 N40 S30 S31 S14
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,19,98624,49,N32 N37 G N08 S26 G S28 N06 G S35 S13 G S24 S12 G S12+ S30 G S29,N30 N31 N32 S22 S23 S24 S25 S26 S27 S28 S29 S30,
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,19,103208,39,N39 S33 G N11 S29 G S12 S03 G S23 N13 G N04 N18 G N01 S13 G N05,N13 N03 N04 N05 N19 N20 N39 N38 S28 S29 S12 S13,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,22,108281,61,S04 S09 G N04 N09 G S21 S15 G S13 S11 G N21 N40 G N39 S30 G S36 N34 G S30,,N13 N03 N04 N05 N19 N20 N39 N40 S30 S31 S14 S13
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,108522,5,N02 S36 G S09 S07 G N31 S35 G S21 S23 G S12 S03 G S08 S02 G S08 S22 G S02,,N26 S36 S35 S17 S16 S04 S03 S02 S10 S09 S25 S26
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,21,109085,45,N28 S36 G S39 N26 G S17 S26 G S34 S09 G N34 N22 G S23 S35 G S25 S35 G,,N21 N22 S32 S33 S34 S35 S36 S37 S38 S39 S40 S21
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,27,96237,38,N37 N04 G S32 S04 G N01 N19 G S18 N39 G S39 N21 G N06 S35 G S38 S06 G S17 S13+ G S17 N20 G,S36 S35 S17 S16 S04 S03 S13 S12 S29 S28 N38 N37 N36,
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,22,114793,47,S37 N02 G N30 N37 G N26 S23 G S09 N13 G N14 N11 G N12 S39 G N31 N40 G S40,,N07 N01 N02 N10 N11 N12 N29 N30 S40 S21 S22 S23 S08 S07
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,34,114894,5,N02 N10 G S21 N27 G S07 N10+ G S18 S34 G N30 N29 G S25 S27 G S20 N40 G S14 S31 G S29 S30 G S30+ S31 G N28 S29 G S29,,N29 N12 N11 N10 N09 N08 N07 N06 N21 N40 S30 S29
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,33,116510,50,S23 S13 G S20 N29 G S02 N32 G N18 S15 G S21 N31 G S14+ S30 G S03 S06+ G S38 N30 G S22 N08 G S21 N06 G N30 N05+ G,,N14 N15 N16 N04 N05 N01 N07 N08 N23 N22 S32 S31 S14
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,21,116955,21,S32 N18 G N07 S20 G N11 S26 G S08 S24 G S09 N24 G N25 S38 G S21 S35 G,,N26 N25 N09 N08 N07 N01 N05 N19 N18 N37 N36 S26
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,34,117257,67,S20 S02 G S15 S09 G S36 S21 G S07 N32 G S32 S34 G N23 N22 G N25 N24 G N08 N26+ G S40 N30 G N30 N07 G S27+ S08 G S33,,N08 N23 N24 S34 S33 S15 S16 S04 S05 S01 S07 S08
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,118204,26,N25 N06 G N08 S21 G N01 S34 G N17 S36 G N18 N07+ G S25 N05 G N10 N18 G N34,,N34 N35 N17 N18 N19 N20 N06 N07 N08 N23 N24 S34
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,24,107098,49,N32 S26 G S31 S17 G S07 N15 G S23 N34 G S33 N23 G N33 S22+ G S24 S15 G S23 N33 G,N34 N33 N32 S22 S21 S06 S20 S19 S18 S17 S35 S34,
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,27,127930,74,S09 S02 G S30 N40 G N28 S26 G S37 S38 G N25 N26 G S17 S35 G S37 N17 G S16 N35 G N35 S36 G,,N16 N17 N18 N37 N36 S26 S27 S11 S12 S13 S03 S04 S16
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,30,129436,5,N02 S09 G N26 S39 G S05 S20 G N28 N29 G S06 N12 G N14 S12 G N29 N12 G S29 S31 G N13 S29 G N22 N21 G,N30 S40 S39 S20 S19 S05 S04 S03 S13 S14 S31 S30,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,27,131342,59,S29 N05 G N23 N40 G S01 S15 G S03 S32 G S34 S22 G N33 N15 G N17 S36 G S18 S10 G N06 S37 G,N06 N21 N40 S30 S29 S12 S11 S10 S02 S01 S07 S06,
Parallel MCTS,Parallel MCTS,Two,Normal,28,141172,21,S32 N33 G N02 S24 G S05 N21 G S08 N07 G N39 N09 G S29 S21 G S23 N37 G S36 N38+ G N38+ N35 G N36,,S36 N26 N25 N09 N10 N02 N03 N04 N16 N17 N35 N36
Parallel MCTS,Monte Carlo Tree Search,One,Normal,33,150480,4,N10 N11 G S34 S31 G S09 N15 G N25 N31 G N13 N07 G S21 N08 G N08+ N21 G S21+ N32+ G N22+ N21+ G N32 N22 G S32 N06+ G,N22 S32 S31 S30 S29 S12 S11 S10 S09 S08 S23 S22,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,30,150567,0,N07 N24 G N02 N03 G S29 N05 G S04 N09 G S23 N40 G S09 S32 G S26 S25 G S02 S26+ G N15 N35 G S25 S08 G,N08 N09 N10 N11 N12 N13 N14 N31 N32 S22 S23 S08,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,19,62645,51,S21 N08 G N35 N17 G S12 N39 G N37 S26 G S28 N38 G S36 S24 G N29,N29 N30 S40 S21 S22 S23 S24 S25 S26 S27 S11 S12 S29,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,22,73398,5,N02 S06 G S29 S36 G S02 N11 G N25 S23 G S09 S04 G N10 N08 G S14 S33 G S03,,S40 S39 S20 S19 S05 S04 S03 S13 S12 S29 S30 N40
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,22,76381,0,N07 N38 G N23 N22 G S06 N14 G S31 N16 G S15 N34 G N22 N33 G S32 N32 G N33,,N31 N32 N33 N34 N35 N36 N37 N38 S28 S29 S30 S31
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,77951,51,S21 S09 G S15 N35 G S02 S20 G N37 N20 G S28 S12 G N40 N21 G N19+ N15 G N18 N04 G,N22 N21 N06 N20 N19 N05 N04 N16 N17 N35 N34 N33 N32 S22,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,25,84309,51,S21 N03 G N35 N16 G N19 N14 G S16 N33 G S33 S32 G N32 N21 G N23 S38 G N32 N34 G S24,N06 N20 N19 N05 N04 N16 N15 N33 N34 S24 S23 S22 S21 S06,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,27,95129,8,N13 S22 G N11 N10 G N26 S02 G S31 S24 G S13 S16 G S32 N14+ G S04 S07 G S04 S05 G N04+ N17 G,N26 N25 N09 N10 N02 N03 N13 N14 N15 N33 N34 S24 S25 S26,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,31,102765,76,S13 S04 G S09 S01 G N32 S31 G S39 S19 G N40 S30 G S21 N28 G S37 S03 G S28 S29 G S03 S15+ G N39 S03+ G S29,N29 N28 S38 S37 S18 S19 S05 S04 S03 S13 S12 S29,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,34,110230,31,N31 S40 G N11 N07 G S08 N04 G N37 N13 G N02 N03 G S13 N13+ G N08+ N10+ G N03 S29 G S11 S12+ G S12+ S16 G N13 S28+ G N16,,N04 N16 N17 N18 N37 N38 S28 S29 S12 S13 S03 S04
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,21,110648,67,S20 N15 G S11 N20 G S32 S33 G N37 S16 G S14 N13 G S26 N17 G S15 N40 G,N07 N06 N21 N22 S32 S31 S14 S15 S16 S04 S05 S19 S20 S06 S07,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,22,111369,28,N30 S34 G N01 N17 G S04 S39 G N15 S37 G N04 N13 G N03 N12 G N12+ N05+ G N14,,N15 N14 N13 N03 N02 N01 N07 N08 N23 N24 S34 S33 S15
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,22,115106,67,S20 S10 G S15 S05 G N34 S18 G N36 S13 G N40 S30 G S29 S31 G N05 N06 G S31,,N37 N36 S26 S27 S28 S29 S30 S31 S32 S33 S34 S35 S17 S18 S37
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,34,115444,2,N08 S15 G N39 S19 G S26 S37 G N35 S30 G N21 S28 G S12 S29 G N29 N30 G N06 S29 G S12 N30+ G N31+ S39 G N29 S29 G N29,,N14 N31 N30 N29 N28 S38 S37 S18 S17 S16 S15 S14
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,125009,28,N30 S24 G N05 S08 G S26 S21 G S15 S20 G N06 N08 G N24 N28 G N06+ S25 G S11 N10 G N11,N10 N11 N27 N28 S38 S39 S20 S06 S07 S08 S09 S10,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,25,127907,1,N01 S37 G N29 S15 G N23 S04 G N03 N13 G N16 S32 G S34 N33 G N34 S24 G S34 S23 G S34,N34 N33 N15 N16 N04 N05 N01 N07 N08 N23 N24 S34,
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,28,134501,31,N31 N09 G N33 N05 G N21 N13 G S05 N15 G N15 N16 G S14 N15+ G N17 N16 G N16 N03 G N32 S33 G N13,,N13 N12 N11 N10 N09 N25 N24 S34 S33 S15 S14 S13
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,134599,2,N08 S13 G N24 S36 G S05 N10 G N34 S33 G N22 S34+ G S34+ S25 G S08 S26 G N25 N16 G S33 S26 G,,N15 N33 N34 N35 N36 S26 S27 S11 S12 S13 S14 S15
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,27,134627,0,N07 N10 G N03 N37 G S23 S24 G S17 N16 G N33 N14 G N34+ S15 G N33+ N34 G S01 S10 G S33+ S01+ G,,N02 N10 N11 N27 N26 S36 S37 S18 S19 S05 S01 S02
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,27,134763,51,S21 N06 G S24 S10 G N12 S07 G S16 S05 G S39 S01 G S01+ S33 G S23 S25+ G N18 S09 G N24 N25 G,,N25 N09 N08 N07 N01 N05 N19 N18 N37 N36 S26 S25
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,31,144502,35,N35 N34 G S31 S03 G S27 S16 G N04 S18 G S05 S10 G S12 N05 G N02 N10 G S11 S12 G S29 S13 G N23 S38+ G S13,N19 N18 N37 N38 S28 S29 S12 S13 S03 S04 S05 S19,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,30,149021,4,N10 N27 G N03 N13 G S24 S10 G N25 S03 G S06 S22 G S30 S08 G S32 N17 G N21 N33 G S28 N09 G N02 N39 G,N13 N14 N31 N32 N33 N34 S24 S23 S08 S07 S01 S05 S04 S03 S13,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,31,149144,67,S20 S38 G S05 S19 G N15 S21 G S08 N30 G S39 S16 G N19 S17 G S35 S18 G S18 S37 G S37+ S38 G S18 N07 G S38,N17 N16 N15 N14 N31 N30 S40 S39 S38 S37 S36 S35 S17,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,31,149332,34,N33 N11 G N19 N02 G N09 N04 G N13 S36 G S31 S39 G S07 N03 G N03 S13 G S02 S04 G S03 S11 G N04 N30 G S03,N03 N02 N10 N09 N25 N26 S36 S35 S17 S16 S04 S03,
Parallel MCTS,Parallel MCTS,Two,Normal,34,159338,41,N24 S18 G S30 S16 G N19 N08 G S03 S12 G N10 N04 G N14 N01 G S04 N07+ G S13 S07 G N05 S01 G N01 S03 G N02 N01 G S03,,N06 N21 N40 S30 S31 S14 S13 S03 S02 S01 S05 S19 S20 S06
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,39,166824,67,S20 N17 G N27 N16 G S15 S16 G N01 N19 G N03 N18+ G S11 N19 G N38 S10 G N32 S02 G S02 N30 G N18 N31 G N31 N40 G N21 S22 G N31 N40+ G,,N11 N10 N09 N08 N07 N06 N21 N40 S30 S29 S12 S11
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,42,177863,66,S18 N26 G S40 N17 G N11 S11 G N02 S09 G S02 S24 G N28 S38 G S30 N13 G S25 N14 G N29 N28 G N39 N29+ G N40+ N28 G N39 S09 G S11 S29+ G N28 N38 G,N13 N14 N15 N16 N17 N35 N36 S26 S25 S09 S10 S02 S03 S13,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,19,62425,34,N33 S21 G S25 S07 G S23 S05 G S12 N01 G S03 S13 G N04 N03 G N13,N07 N01 N02 N03 N13 N14 N31 N32 S22 S23 S08 S07,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,74260,15,N15 N11 G S31 N07 G S34 N17 G N05 S19 G N03 S17 G N02 N01+ G N01 N23 G S22 S33 G,N33 N15 N14 N13 N03 N02 N01 N07 N08 N23 N24 S34 S33,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,24,75884,42,S35 S32 G N10 N23 G N06 N20 G N25 N24 G S07 N20+ G N13 N01 G N04 N05 G N05+ S16+ G,,N14 N13 N03 N02 N01 N05 N19 N20 N39 N40 S30 S31 S14
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,18,77020,44,S38 N02 G S15 N07 G N26 N25 G N24 S13 G S04 N16 G S10 N33 G,,N16 N04 N03 N02 N10 N09 N25 N24 S34 S33 S15 S16
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,25,77605,49,N32 N28 G N04 N03 G S01 N14 G S15 S17 G N17 S19 G S04 S05+ G S05+ N19 G S19 S16 G S04,N35 N34 N33 N32 S22 S23 S08 S07 S01 S05 S04 S16 S17 S35,
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,22,78285,8,N13 N04 G S24 N15 G N22 N09 G N35 N18 G N26 N16 G N07 N03 G N17 N28 G N17,,N08 N07 N01 N05 N04 N16 N17 N35 N34 S24 S23 S08
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,24,73633,26,N25 S38 G N01 N29 G S22 N23 G N27 S11 G S09 N31 G S40 N30+ G S23+ S14 G N28+ N14 G,N12 N13 N14 N31 N32 S22 S23 S08 S09 S10 S11 S12,
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,25,77591,79,S14 N26 G S05 S37 G N02 S17 G S11 S02 G N23 N13 G N04 S03 G N07 N22 G N03 N05 G N22,N02 N01 N07 N08 N23 N22 S32 S31 S14 S13 S03 S02,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,21,83223,42,S35 S30 G S06 N30 G N21 N28 G N23 S39 G N33 S21+ G S31+ S40+ G S10 S27 G,N34 N33 N32 N31 N30 S40 S39 S38 S37 S36 S35 S34,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,22,85856,68,S07 S04 G S38 S29 G N13 S09 G N25 S02 G S40 S03+ G S05+ S02 G N01 S10+ G S02,,N09 N25 N26 S36 S37 S18 S19 S05 S04 S03 S02 S10 S09
Parallel MCTS,Parallel MCTS,Two,Normal,22,87024,73,S02 N38 G N23 N36 G S18 S25 G N27 S27 G N29 N28 G S26 N29+ G N28 S28 G S27,,N27 N26 N25 N24 N23 N22 N21 N40 N39 N38 S28 S27
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,87038,49,N32 N26 G N06 N20 G S12 S05 G S19 S07 G N01 N20 G N07+ N19+ G N20 N06+ G N20,,N20 N06 N07 N08 N09 N25 N26 S36 S37 S18 S19 S20
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,25,87102,46,S39 N26 G N14 N13 G S12 S01 G N29 N16 G N36 N34 G N18 S03 G N30 N12 G N05 N35 G N17,N13 N03 N04 N16 N17 N35 N36 S26 S27 S11 S12 S13,
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,27,91902,34,N33 S06 G S26 N26 G S01 S09 G S30 N40 G S08 S23 G N20 N18 G S28 S30 G S28 S34 G N13 N12 G,,N38 S28 S27 S26 S25 S24 S23 S22 S21 S40 S39 S38
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,24,87434,26,N25 S04 G S39 N30 G N33 N27 G N40 N03 G N12 N11 G S12 N02 G S29 N10 G N10 N23+ G,N22 N23 N08 N07 N01 N02 N03 N13 N14 N31 N32 S22,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,30,92472,15,N15 N04 G N36 S09 G S14 S23 G S25 N09 G S25 S12 G S03 S39 G S18 N29 G S29+ S13 G S28 S17 G N13 S28 G,,N12 N13 N03 N04 N16 N17 N35 N36 S26 S27 S11 S12
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,33,96019,26,N25 S18 G S22 N32 G N36 N35 G N34 S06 G S01 S39 G S15 S30 G S21 S40 G S32 N22 G S21 S28 G N03 S12 G S21 S11 G,N07 N06 N21 N40 S30 S29 S12 S11 S10 S02 S01 S07,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,28,96819,45,N28 S21 G N02 S36 G S07 S03 G N40 N33 G N31 N35 G S33 S15 G N06 N21+ G N16 S26 G S29 N07+ G S29,,N03 N02 N01 N07 N06 N21 N40 S30 S29 S12 S13 S03
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,28,97106,38,N37 N11 G S32 S39 G N33 S21 G N29 N30 G S14 N12+ G S29 N40 G S08 S30 G S31 N08 G S06 S07 G N24,,N12 N11 N10 N09 N25 N24 S34 S33 S32 S31 S30 S29 S12
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,31,105844,23,N23 N06 G S32 N10 G S18 N03 G S08 N05 G S02 S05 G S13 S06 G N18 N07 G N01 N02 G N02+ N28 G N01 N03 G N04,N17 N18 N19 N05 N04 N03 N02 N10 N11 N27 N26 S36 S35 S17,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,27,105930,18,N20 S29 G N23 S32 G S23 N05 G N21 S02 G N15 S09 G S16 S17 G N21 N37 G N17 S21 G N19 N16 G,,N09 N08 N07 N01 N05 N04 N16 N17 N18 N37 N38 S28 S27 S11 S10 S09
Parallel MCTS,Parallel MCTS Beeline,One,Normal,27,105932,38,N37 S29 G N19 N40 G S22 N38 G N38 N04 G S19 S18 G S16 S03 G S01 N17 G N05 N35+ G S31 N13 G,N02 N03 N04 N16 N17 N35 N34 S24 S23 S08 S07 S01 S02,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,28,106490,30,N29 N33 G S40 N35 G N03 N04 G S04 S15 G N16 S12 G N04 N16 G S34 N16 G N16 S19 G N11+ S36 G S19,,N01 N05 N04 N16 N15 N33 N32 S22 S21 S06 S20 S19 S05 S01
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,37,115631,30,N29 S22 G N02 S10 G S06 S07 G S03 S02 G S05 S19 G S06 N34 G N15 S26 G S19 N24 G N27+ N14 G S35 N14 G N37 N36+ G S09 N33+ G S34,N34 N33 N15 N14 N13 N12 N11 N27 N26 N25 N24 S34,
