Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,19,164941,53,N36 S05 G S31 N31 G N28 S22 G S14 N21 G N33 N29 G N32 N15 G N29,N27 N28 N29 N30 N31 N14 N15 N33 N34 N35 N36 S26 S27,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,27,274007,29,S40 N29 G N33 S23 G N40 S25 G N38 N23 G N25 S37 G N31 S24 G N35 S18 G S17 S09 G S10 N16+ G,,N16 N04 N03 N13 N12 N29 N28 S38 S37 S18 S17 S16
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,22,274340,13,N04 N24 G S36 N05 G S03 S13 G S22 S24 G S38 S01 G N40 S32 G S08 S06 G S19,,N22 N23 N24 S34 S35 S17 S18 S19 S05 S01 S07 S06 S21 S22
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,21,165552,63,S17 S08 G N38 S40 G S32 S19 G S38 S39 G S37 N07 G S38 S36 G N11 S01+ G,N31 N30 S40 S39 S38 S37 S36 S35 S34 S33 S32 S31,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,27,284108,13,N04 N13 G N17 N12 G N34 N01 G S30 S27 G S14 S15 G S15+ N21 G N38 N23 G S22 S26+ G N06 N30 G,,N14 N13 N03 N02 N01 N07 N08 N23 N24 S34 S33 S15 S14
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,24,179363,41,N24 N23 G N26 S04 G S23 N34 G N30 N09 G N36 N08+ G N09 N32 G N12 N40 G S09 N35 G,,S40 N30 N29 N28 N27 N26 N25 N09 N08 N07 N06 N21 N40
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,30,222759,32,N34 S07 G S27 S20 G N38 N17 G N32 S14 G N33+ S16 G N36 N37+ G S35 N35 G N36 S33 G N16 S36 G S17 S36 G,N20 N39 N40 S30 S31 S32 S33 S34 S35 S36 S37 S38 S39 S20,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,22,187953,41,N24 S28 G N08 N13 G S08 N26 G N20 N10 G S10 N09+ G N09+ N39 G N31 S22 G N39,,N26 N25 N09 N08 N07 N06 N20 N39 N38 S28 S27 S26
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,27,188599,36,N38 S11 G S31 N31 G S29 S12 G N20 S29+ G N23 N35 G N21 N17 G N17+ N16 G N16 N27 G N25 S07 G,,N07 N06 N21 N22 S32 S31 S14 S13 S03 S02 S01 S07
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,31,284763,54,S27 N37 G S23 N12 G S26 S15 G S05 S18 G N34 N32 G S19 N16 G S07 N35 G N05 S07 G N17 N05+ G N14 S17 G N04,N17 N16 N04 N03 N13 N12 N29 N28 S38 S37 S18 S17,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,25,209281,26,N25 S17 G S24 S19 G S12 S39 G S34 S37 G N39 S04 G S01 S05+ G N19 S01 G N06 S11+ G S04,N19 N20 N39 N38 S28 S29 S12 S13 S03 S04 S05 S19,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,31,278232,12,N16 S24 G N09 N40 G N02 N23 G S29 S32 G S40 N20 G N19 S19 G N39+ S17 G N07+ N37 G N30+ N18 G S04 S05+ G S02,N02 N03 N13 N14 N31 N30 S40 S39 S20 S19 S05 S01 S02,
Parallel MCTS,Parallel MCTS,One,Normal,31,333353,13,N04 N33 G S40 S26 G N36 S17 G N18 S20 G S37 S01 G N10 S03 G N12 S18+ G N06 N17 G S04 N16 G N19 N37 G N16,N13 N03 N04 N16 N17 N35 N36 S26 S27 S11 S12 S13,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,27,234238,8,N13 S10 G S15 S34 G N40 N15 G N34 S25 G S23 N38 G S29 N18 G N36 N20 G N01 S40 G N25+ S18 G,S40 N30 N29 N28 N27 N26 N25 N24 N23 N22 N21 N40,
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,31,236813,65,S05 S18 G S21 S37 G S35 N02 G S08 S27 G N13 S15 G N36 N18 G S17 N29 G N27 N26 G N12+ N27+ G N11 N26 G N27,N27 N26 S36 S35 S17 S16 S04 S03 S02 S10 S11 S27,
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,19,133230,8,N13 S07 G S33 N35 G N24 N11 G N30 S11 G S12 S03 G S31 S26 G N16,N13 N03 N04 N16 N17 N35 N36 S26 S27 S11 S12 S13,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,19,139672,28,N30 N03 G S27 N35 G N20 N32 G S24 N14 G N15 N18 G S32 N17+ G N18,N39 N20 N19 N18 N17 N16 N15 N14 N31 N30 S40 S39,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,19,143496,33,S24 S14 G N04 S01 G S17 N36 G S34 N26 G S18 N39 G N25 S30 G N25,N25 N26 S36 S37 S18 S19 S05 S01 S07 S08 S09 S25,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,22,152392,8,N13 S07 G N37 S36 G S16 N27 G S38 S20 G S40 S21 G S06+ N25 G N09 S25 G S40,,N38 N37 N36 S26 S25 S09 S08 S07 S06 S21 S40 S39 S38
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,22,154179,8,N13 S20 G S26 N36 G N26 N38 G S02 S29 G S28 S37 G S28 S26 G S28 S14 G S28,,N38 S28 S27 S11 S10 S02 S01 S07 S06 S20 S39 S38
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,21,154755,33,S24 N33 G N37 N21 G S28 S27 G S38 N29 G S28+ S21 G N32+ S37 G S18 S37 G,,N37 N18 N17 N16 N15 N33 N32 S22 S21 S40 S39 S38 S37
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,22,158863,33,S24 S14 G N04 S11 G N13 N03 G N39 N40 G N12 N24 G N09 N10 G S30 N22 G N10,,N03 N02 N10 N09 N25 N24 S34 S33 S15 S14 S13 S03
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,183957,28,N30 S37 G S21 S24 G N26 S34 G N32 N31+ G S32 N15 G N32 S16 G N17 N23 G S23,,N23 N24 S34 S35 S17 S18 S19 S20 S06 S21 S22 S23
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,28,191868,8,N13 S11 G S36 N25 G N35 N10 G N06 S29 G N27 N11 G N38 N39 G N26 S37+ G N38+ N39 G S05 S28+ G N39,,N01 N07 N06 N20 N39 N38 S28 S27 S11 S10 S02 S01
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,28,193531,28,N30 N25 G S39 S36 G S08 N14 G S17 N03 G N39 N20 G S22 S05 G N18 S38+ G N20 S37 G S19 N27 G S37,,N20 N06 N07 N08 N23 N24 S34 S35 S17 S18 S37 S38 S39 S20
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,28,195503,8,N13 S11 G S36 N25 G N34 N10 G N07 S29 G N27 N11 G N26 S19 G S16 N38 G S39 N20 G S06 N39 G N39+,,N01 N07 N06 N20 N39 N38 S28 S27 S11 S10 S02 S01
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,31,201486,8,N13 S23 G N11 N35 G S29 S28 G N30 N28 G N12 S37 G S01 N26 G S39 N39 G N27 S28 G S28 S33 G N27 N01 G N38,N13 N03 N04 N16 N17 N18 N37 N38 S28 S29 S12 S13,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,28,202654,33,S24 N33 G N37 N36 G S32 N24 G N21 S21 G S37 S39 G S34+ N04 G N27 S34+ G N17 S40 G S17 S33 G N17+,,N33 N15 N16 N17 N18 N19 N20 N06 N07 N08 N23 N24 S34 S33
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,210671,33,S24 N35 G N26 N14 G N02 S08 G N22 N24 G N08 N33 G S31 S22 G S17 S16 G S23 S20 G S23,N23 N08 N07 N01 N02 N03 N13 N14 N31 N32 S22 S23,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,27,210927,28,N30 S09 G S16 S04 G N17 S39 G N37 S06 G S04 S21 G S21+ S06+ G S40 S21 G S30 S40+ G S21 S33+ G,N13 N14 N31 N30 S40 S21 S06 S07 S01 S02 S03 S13,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,27,220360,8,N13 S29 G N23 S27 G S08 S09 G S09+ S02 G N26 N36 G S20 S21 G S08 S07 G S24+ S16 G S17 N37+ G,,N34 N35 N36 N37 N38 N39 N40 S30 S31 S32 S33 S34
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,27,220363,8,N13 S29 G N15 N36 G N40 S25 G S31 S15 G N22 S32 G N32 S10 G S26 S09+ G S07 S40 G N38+ N19 G,,S32 S31 S30 S29 S12 S11 S10 S09 S08 S23 S22 N32
Parallel MCTS,Monte Carlo Tree Search,One,Normal,31,223454,69,S01 S10 G S15 S32 G S13 S03 G N34 S17 G S13+ N21 G N30 N32 G S23 S21 G N08 S06+ G S21 S03 G S33 N24 G S15,N22 S32 S31 S14 S15 S16 S04 S05 S19 S20 S06 S21 S22,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,28,223998,35,N35 S01 G S36 N26 G S40 N24 G S22 S17 G S33 N26 G N15 S19 G S13 S19 G N03 N31 G S18 N32+ G S18,,N08 N23 N24 N25 N26 S36 S37 S18 S19 S05 S01 S07 S08
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,33,227415,33,S24 S03 G N38 N33 G N01 N16 G N31 S27 G N18 N17 G N36 N13 G S30 N40 G N15 S21 G S28 S31 G S37 S30 G S39 N19 G,,N14 N15 N16 N17 N18 N19 N20 N06 N21 N22 S32 S31 S14
Parallel MCTS,Parallel MCTS,One,Normal,31,240044,67,S20 N17 G N22 N21 G N10 N11 G S30 N26 G S28 S37 G N39 N28 G N40 N11 G S29 S36 G N21+ N27 G N08 N10 G S38+,N07 N01 N02 N10 N09 N25 N26 S36 S37 S38 S39 S20 S06 S07,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,31,240289,8,N13 N14 G N04 N03 G S21 S40 G N20 N16 G S26 N33 G S15 N34 G N16 N35 G N37 S36 G S17 N26 G N35 N36 G N26,N17 N16 N04 N03 N02 N10 N11 N27 N26 S36 S35 S17,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,36,242321,28,N30 S21 G N14 N31 G S23 N14+ G S14 N33 G S27 N31 G N24 N06 G N08 N19 G N39 N40 G S30 S12 G S30 N30 G N09+ S22 G N22 S38+ G,,N22 S32 S33 S34 S35 S17 S18 S19 S20 S06 S21 S22
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,33,259706,2,N08 N40 G N01 N07 G S15 N10 G S07 S06 G S20 S18 G N16 N29 G S05 N32 G S04 N26 G S27 S25 G S07 S01 G S11 N21 G,,N10 N02 N03 N13 N14 N15 N33 N34 S24 S25 S09 S10
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,34,259800,8,N13 S39 G N09 S09 G N07 N01 G S23 N28 G S36 N33 G S17 S34 G N35 S15 G N16 S32 G N15 S35 G N24 N34 G N34+ N32 G S34,,N16 N04 N05 N01 N02 N10 N09 N25 N24 S34 S35 S17 S16
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,19,120065,48,S22 S38 G N33 N29 G S27 S08 G N02 S24 G S10 N31 G N21 N30+ G N12+,N11 N12 N29 N30 S40 S21 S22 S23 S24 S25 S26 S27 S11,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,19,126753,0,N07 S21 G S26 S29 G S09 N40 G S33 N38 G N39 S11 G S04 S12+ G S11,N08 N07 N06 N20 N39 N38 S28 S29 S12 S11 S10 S09 S08,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,19,127191,14,N17 S23 G S12 S30 G N32 N39 G S33 S28 G N24 S32 G N30 S31+ G N38,N31 N32 N33 N15 N16 N17 N18 N37 N38 S28 S29 S30 S31,
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,21,137438,4,N10 N37 G N14 S30 G S09 S10 G S28 S29 G N12 N28 G N30 N17 G N17 N34 G,,N38 N37 N36 N35 N34 N33 N32 N31 N30 N29 N28 S38
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,21,137585,14,N17 N29 G N01 N40 G N31 N37 G N20 N19 G N18+ N20+ G S05 N18 G S20 N38+ G,,N38 N39 N20 N19 N05 N01 N02 N10 N11 N27 N28 S38
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,22,138511,15,N15 S02 G N40 N06 G S39 S40 G N01 N07 G S06 S21 G N05 S08 G N22 S06 G S12,,N30 S40 S21 S06 S07 S01 S02 S10 S11 S12 S29 S30
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,22,138782,14,N17 N32 G N04 N01 G S09 S04 G N19 N20 G S19 S07 G S01 S21 G S21 N16 G S08,,N16 N15 N33 N32 S22 S23 S08 S07 S01 S05 S04 S16
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,22,141155,49,N32 S20 G S23 S18 G N29 N28 G S28 N39 G N26 N36 G N28 S27 G S27 N19 G S37,,N37 N36 S26 S25 S09 S08 S07 S06 S20 S39 S38 S37
Parallel MCTS,Parallel MCTS,Two,Normal,22,143014,17,N05 S03 G S36 S12 G S08 N02 G S10 N09 G N27 S25 G N36 N35 G S09 S27 G S11,,S36 S35 S17 S16 S04 S03 S02 S10 S11 S27 S26 N36
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,24,156950,14,N17 N21 G S11 N07 G S07 N34 G N09 S29 G S14 N29 G N38 N24 G N36 N08 G S36 S30 G,,S32 N22 N21 N40 N39 N38 S28 S27 S26 S25 S24 N34 N33 N32
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,24,156964,50,S23 N30 G N03 S03 G S30 N23 G S33 N20 G S14 N40 G N40 N21 G N32 N15 G N15+ N33 G,,N33 N15 N16 N04 N03 N02 N10 N09 N25 N24 S34 S33
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,25,158344,38,N37 S30 G N04 S03 G S23 S37 G S01 S20 G N20 S28 G S28+ N28 G N38 S27+ G S28+ N23 G N19,N06 N20 N19 N18 N37 N36 N35 N34 S24 S23 S22 S21 S06,
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,27,168955,57,N40 S32 G N03 N23 G N27 N06 G S21 N21+ G N32 N06+ G N21 N22 G S31 N31 G N30 N29 G S32 N30+ G,,N07 N01 N02 N03 N13 N14 N31 N30 S40 S21 S06 S07
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,27,173281,14,N17 N14 G N01 N06 G S23 N22 G S06 N08 G S19 S07 G N07 S02 G S40 N07 G S09 S39 G S21 S38 G,N20 N39 N38 N37 N36 S26 S25 S24 S23 S22 S21 S40 S39 S20,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,27,176669,40,S34 S13 G N18 S29 G S24 S36 G S27 S11 G N27 S31 G N06 S30+ G S40 S11 G S28 S12+ G S17 N13 G,N11 N27 N26 N25 N24 S34 S33 S32 S31 S30 S29 S12 S11,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,176799,28,N30 S01 G N36 S25 G S29 N32 G N40 S21 G S27 S23 G S31 S13 G N22 N21+ G S15 S23 G S08 N08 G,,S32 S31 S30 N40 N39 N38 N37 N36 N35 N34 N33 N32
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,28,177388,20,N22 S02 G S35 N35 G S16 N37 G N03 N05 G N20 N18 G S18 S19 G N16 S40 G N04 S21 G S27 S12 G S21,,N18 N37 N38 S28 S29 S12 S13 S03 S02 S01 S07 S06 S21 S40 S39 S38 S37 S18
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,28,179326,20,N22 S15 G N40 S31 G S12 N08 G S25 S09 G S23 S24 G S02 S22 G S09 S25+ G N37 N25 G S09 S10 G N25,,N25 N09 N08 N07 N06 N20 N39 N38 N37 N36 S26 S25
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,31,192138,4,N10 N38 G N14 N16 G N34 N03 G N05 N20 G S40 S37 G S02 S04 G N19 S07 G S22 S06 G S06+ N07 G S22 N20+ G N07,N23 N08 N07 N06 N20 N19 N18 N17 N35 N34 S24 S23,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,30,192727,52,S26 N36 G S22 S20 G N20 S38 G N30 N33 G S36 S10 G N08 N12 G S32 N25 G S33 N27 G N27 S14 G N03 S33 G,N06 N21 N22 S32 S33 S34 S35 S17 S18 S19 S20 S06,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,30,196191,47,S37 S22 G N12 N10 G S12 N01 G S03 N03 G N15 N17 G S14 S01 G S10 S02+ G N34 N19 G N19 S01 G S01+ N04 G,,N31 N30 S40 S21 S06 S07 S01 S02 S03 S13 S14 S31
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,33,210470,48,S22 S20 G S24 N24 G N29 N26 G N08 N09 G S35 N11 G N18 S08 G S02 N02 G S13 N13 G N10 S03 G N10 S10+ G S01 S07 G,,N27 N11 N10 N02 N01 N05 N19 N18 N37 N36 S26 S27
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,34,216068,56,S30 N40 G S26 N36 G N25 S35 G S33 S32 G S40 S20 G N23 N10 G S08 S22 G S28 N22 G N26 N06+ G S23 S21 G S21 N07+ G N08,,N06 N07 N08 N23 N24 S34 S35 S17 S18 S19 S20 S06
Parallel MCTS,Parallel MCTS Beeline,One,Normal,36,235620,14,N17 N18 G N04 N38 G N31 N34 G S26 N18 G S15 S38 G N16 N18+ G S20 S17 G S04 S36 G N11 N33 G N16 N17 G S35 N36 G S07 N26+ G,N12 N11 N27 N26 S36 S35 S34 S33 S15 S14 S13 S12,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,42,257608,20,N22 S03 G N40 S30 G S26 N39 G S12 N13 G S28 S30 G N29 S20 G S30 N02 G S30 S29 G S38 N10 G N12 N26 G S30 S31 G S22 S23+ G N03 N32 G S22 S06 G,N26 S36 S37 S38 S39 S40 S21 S22 S23 S24 S25 S26,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,18,118010,60,S16 N26 G S22 S40 G N04 N13 G N31 N09 G S24 N24 G S33 S37 G,,N23 N24 N25 N26 N27 N11 N12 N13 N14 N31 N32 S22 S23
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,19,125452,34,N33 N05 G S26 N18 G S20 S18 G N39 N20 G N19 S21 G S36 N22 G N21,N22 N21 N06 N20 N19 N18 N17 N35 N34 N33 N32 S22,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,21,130559,10,N14 N20 G N26 N25 G N02 S34 G N23 S24 G S40 S09 G S25 N25 G N25+ S10 G,S24 N34 N33 N15 N16 N04 N03 N02 N10 N09 N25 N24,
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,22,138709,4,N10 N19 G S22 N17 G S28 N15 G N04 N06 G S06 N39 G S39 N30 G S07 S14 G S21,,S40 S21 S22 N32 N33 N15 N16 N04 N05 N19 N20 N39 N40
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,147197,69,S01 N37 G N22 N14 G S22 S08 G S06 N40 G S39 S20 G N20 S25 G N07 S09+ G S25,,N20 N19 N18 N37 N36 S26 S25 S09 S08 S07 S06 S20
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,24,151790,69,S01 S37 G S22 S40 G N12 N05 G S06 N33 G S24 N08 G N25 N07 G S19 S09 G S26 S23 G,,N18 N19 N05 N01 N07 N08 N09 N25 N26 S36 S37 S18
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,24,152096,48,S22 S24 G S06 S09 G N12 N31 G S13 S40 G N08 N28 G N38 S29 G N30 N22 G S08 N30+ G,N23 N08 N09 N10 N11 N12 N29 N30 S40 S21 S22 S23,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,24,156931,10,N14 S03 G N40 S30 G S25 S24 G S28 S29 G N35 S33 G N37 N36 G S27 N17 G N17 N33+ G,N30 N31 N32 N33 N34 N35 N36 S26 S27 S28 S29 S30,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,24,156927,64,S19 N40 G S08 S10 G N37 N38 G S26 S27 G N27 S36 G S38 S37 G N36 S26 G S37 S39+ G,N11 N27 N28 S38 S39 S20 S19 S05 S04 S03 S02 S10 S11,
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,24,156950,36,N38 S25 G S29 N15 G S31 N20 G N40 S11 G N28 S28 G S07 S37 G S27 N17 G S27 N02 G,,N07 N06 N21 N40 S30 S29 S28 S27 S26 S25 S09 S08 S07
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,25,157598,60,S16 S11 G S20 S07 G N39 S23 G S31 S09 G S25 N25 G N34 N35 G N23 N16 G S05 S26 G S06,N06 N20 N39 N38 N37 N36 S26 S25 S09 S08 S07 S06,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,25,157864,72,S10 N40 G S33 N16 G S35 S17 G S03 N38 G S19 S18 G S39 N02 G S19 N18 G N18 N34 G S24,N10 N02 N03 N04 N16 N17 N35 N34 S24 S25 S09 S10,
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,25,157984,56,S30 N40 G S12 N38 G N14 N18 G S24 S34 G N35 N36 G N25 S36 G S38 S29 G N22+ S29 G S32,N38 S28 S29 S30 S31 S32 S33 S34 S35 S36 S37 S38,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,27,168194,60,S16 N25 G N32 N30 G S28 S39 G S18 S06 G N19 N39 G N06 N07 G N22 N21 G S40 S21 G N22 N07 G,,N20 N06 N07 N08 N09 N10 N11 N27 N28 S38 S39 S20
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,27,170965,48,S22 N31 G N36 N17 G S35 S06 G N34 N29 G N21 S16 G N37+ S37 G S12 S38 G S30 S17 G N39 S05 G,,N15 N14 N31 N30 S40 S39 S20 S19 S05 S04 S16 S15
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,27,176506,39,N39 S28 G N16 N35 G S15 S24 G S32 N33 G N30 N31 G S22 N13 G N30+ S31+ G S31+ N21+ G N15 S26+ G,S40 N30 N29 N12 N13 N14 N15 N33 N34 N35 N36 N37 N18 N19 N20 N39 N40,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,27,176722,8,N13 N21 G S27 S08 G N25 S34 G S35 N36 G S18 N18 G S38 N20 G N26+ N32 G N33 N34 G S36 N20 G,N09 N10 N02 N03 N13 N14 N15 N33 N34 S24 S25 S09,
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,28,176863,4,N10 S26 G S06 N37 G S12 N27 G S30 S38 G N29 S28 G N13 N38+ G N11 N05 G S29 N20 G N01+ N40+ G S28,,N21 N40 S30 S29 S28 S27 S26 S25 S24 S23 S22 S21
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,28,177295,48,S22 N31 G N35 N15 G S28 S01 G S24 S08 G S37 S10 G N05 S09 G N09 S25 G S39 S23+ G S20 N18+ G S09,,N05 N19 N18 N37 N36 S26 S25 S09 S10 S02 S03 S04 S05
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,30,182529,48,S22 N19 G N29 N13 G N01 N33 G N31 N39 G S38 S28 G N20+ N32 G S33 N25 G N23 N14 G S31 N22 G S40 S35 G,,N26 N25 N24 N23 N22 N21 N40 S30 S29 S28 S27 S26
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,30,183196,4,N10 S34 G S06 S17 G S36 S04 G N17 S15 G S13 S33+ G S15 S14 G S16 S15+ G N19 S16 G S03 N34 G S25 S27 G,,N19 N18 N17 N16 N15 N33 N32 S22 S21 S06 S20 S19
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,31,196698,10,N14 N04 G N12 N17 G N39 N40 G S20 N30 G N28 N29+ G N29+ S40 G S38 S39+ G S39+ S38 G N06 S21 G N14 N29 G N28,N38 N37 N36 N35 N34 N33 N32 N31 N30 N29 N28 S38,
Parallel MCTS,Parallel MCTS,One,Normal,31,198562,47,S37 S38 G N09 N27 G N13 N12 G N21 N13+ G S26 N12 G N10+ N11+ G N11 N12 G S04 S13 G S16 S11 G S11+ S27+ G S29,N26 S36 S35 S17 S16 S15 S14 S13 S12 S29 S28 S27 S26,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,34,200210,11,N12 N13 G S40 N31 G N17 N13+ G S25 N08 G N11 N12 G N19 N30 G N28 N29 G N38 S28 G N29 S36 G N36 S37 G S37 N28 G S37,,S36 S37 S38 S39 S20 S06 S07 S08 S09 S25 S26 N36
