Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS,Parallel MCTS,Two,Normal,22,235591,50,S23 S08 G S31 N03 G N04 N40 G N08 S10 G S10+ S04 G S19 S15 G S03 S33 G S03,,N07 N08 N23 N22 S32 S31 S14 S13 S03 S04 S05 S01 S07
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,18,164209,18,N20 N11 G N32 S29 G S04 S11 G S24 S14 G S18 S19 G N05 S17 G,N18 N19 N20 N39 N40 S30 S31 S14 S15 S16 S17 S18,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,21,235692,72,S10 N11 G N16 S02 G N25 N38 G S16 N26 G S37 N27+ G S36 N13 G S32 N33 G,,S28 N38 N37 N18 N17 N16 N04 N03 N02 N10 N11 N27 N28
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,216889,56,S30 N27 G S07 S36 G N10 N31 G N05 N02 G S10 N04 G N24 N07 G N15 S11 G N03 N13 G S11,N10 N02 N01 N07 N06 N21 N40 S30 S29 S12 S11 S10,
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,28,232382,2,N08 S36 G N32 S23 G S13 N01 G S32 N04 G N30 S40 G N12 S33 G N36 S33 G S10 N16+ G S01 N35 G N15,,N15 N14 N13 N12 N11 N27 N26 S36 S35 S34 S33 S15
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,22,143224,34,N33 S02 G N18 S27 G S32 S29 G N38 S13 G S12 N27 G N02 S12 G N04 S11 G N02+,,S28 N38 N37 N18 N19 N05 N01 N02 N10 N11 N27 N28
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,201319,78,S12 N23 G S37 S16 G S22 S30 G N29 S35 G N26 S26 G S07 S20 G N11 N27 G S09 N39 G S33,N33 N32 S22 S21 S06 S20 S19 S05 S04 S16 S15 S33,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,22,152726,40,S34 S27 G N15 N17 G N07 N19 G N34 S12 G N04 N05 G N12 N11 G S20 S12 G S11,,N12 N13 N14 N15 N33 N34 S24 S25 S26 S27 S11 S12
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,27,270129,5,N02 S09 G S36 S39 G S05 N28 G S21 S34 G N30 N29 G N31 N30+ G N30 S15 G N40 N14 G S40 S29 G,N01 N02 N03 N13 N14 N31 N30 S40 S39 S20 S19 S05 S01,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,219090,27,N27 N30 G S18 N40 G N14 S24 G S34 S20 G N35 S31 G S28 S26 G N35+ N12 G N02 N29 G N12,N26 N27 N11 N12 N13 N14 N15 N16 N17 N35 N36 S26,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,25,182838,75,S11 N18 G N08 N07 G N40 N02 G S07 S23 G N04 S14 G S22 S21 G N32 S08 G S25 S26+ G S09+,N21 N40 S30 S29 S28 S27 S26 S25 S24 S23 S22 S21,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,39,261633,64,S19 S38 G S15 N27 G S36 S01 G N25 N01 G N26+ N25+ G N03 S03 G S11 S02+ G S28 S03 G N02 N10 G S10 S34 G N26 S13 G N30+ N10 G S03 S12+ G,,N08 N23 N22 S32 S31 S30 S29 S12 S11 S10 S09 S08
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,30,191070,75,S11 S17 G N29 S32 G N08 S29 G S14 S04 G N17 N16 G S15 S33+ G S16 S04 G N17 S05+ G S03+ S15 G S15 N18+ G,N07 N06 N20 N19 N18 N37 N36 S26 S25 S09 S08 S07,
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,28,211240,58,S31 S14 G N40 S30 G N26 N40+ G S23 N38 G N32 N33 G S27 S30 G N35 N34 G S35 N33 G N33 N35 G N17,,N17 N35 N34 S24 S25 S26 S27 S11 S12 S13 S03 S04 S16 S17
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,34,336141,74,S09 S23 G N10 N03 G S21 S06 G N17 N25 G N19 N38 G N06 N40 G S18 S25 G S38 N08 G S24 N01 G S25 S39 G S39 N39 G N20,,N06 N20 N39 N38 N37 N36 S26 S25 S09 S08 S07 S06
Parallel MCTS,Monte Carlo Tree Search,One,Normal,18,127612,59,S29 S04 G N09 S34 G S37 S32 G N32 S15 G S14 S31 G N13 S30+ G,N38 S28 S29 S30 S31 S14 S15 S33 S34 S35 S36 S37 S38,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,21,128009,8,N13 S27 G N31 N30 G N20 N04 G S02 N09 G N01 N02 G N17 N01+ G N21 S21 G,N39 N20 N06 N07 N08 N09 N10 N11 N12 N29 N30 S40 S39,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,19,137354,11,N12 S20 G S28 S07 G S16 N10 G S05 S04 G N26 S02 G S18 S35 G N26+,N03 N13 N12 N29 N28 N27 N26 S36 S35 S17 S16 S04 S03,
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,21,137514,21,S32 S27 G N21 N22 G N11 N21+ G N09 N25 G N30 S08 G N09+ S35 G S09 S24 G,,N07 N06 N20 N39 N38 S28 S27 S26 S25 S24 S23 S08 S07
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,22,138760,21,S32 N36 G N01 N05 G S01 N20 G S08 S07 G S09 S10 G S04 S03 G N09 S21 G S10,,N10 N02 N01 N07 N06 N20 N39 N38 N37 N36 S26 S27 S11 S10
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,22,138792,21,S32 S33 G N07 N01 G S01 S06 G S37 S39 G S08 N07 G S19 N39 G S20 N19 G N19,,N19 N20 N06 N07 N08 N23 N24 S34 S35 S36 S37 S18 S19
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,22,138964,28,N30 S24 G N04 N16 G N19 N14 G N07 N33 G S31 N39 G N38 N21 G S18 N38+ G S27,,N08 N07 N06 N20 N39 N38 S28 S27 S26 S25 S09 S08
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,22,144587,69,S01 S35 G N29 N30 G S29 S12 G N04 S14 G S04 N18 G S06 N23 G N13 S12 G N13,,N17 N16 N04 N03 N13 N12 N29 N28 S38 S37 S18 S17
Parallel MCTS,Parallel MCTS,Two,Normal,21,147205,11,N12 S09 G N18 S07 G N08 N10 G N03 S11 G N25 S10+ G N27 N13+ G N04 N01 G,,N10 N02 N01 N05 N19 N18 N37 N36 S26 S25 S09 S10
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,22,147892,43,S33 S25 G N01 N27 G S10 S36 G N25 N19 G S19 N16 G N36 S38 G N04 S17 G N04,,N26 N25 N09 N08 N07 N01 N02 N03 N04 N16 N17 N35 N36 S26
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,25,157728,69,S01 N40 G N03 N13 G N35 S03 G S19 S12 G S11 N29 G S14 S08 G N13 N16 G N32 S15 G N15,N11 N12 N13 N14 N15 N33 N34 N35 N36 S26 S27 S11,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,25,158298,8,N13 S16 G S08 S33 G S36 N15 G S31 N17 G S15 N05 G N04 S13 G N16 S29 G S14 N14 G S14,N13 N12 N11 N27 N26 S36 S35 S34 S33 S15 S14 S13,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,25,159889,8,N13 N07 G N17 S25 G N23 N11 G S37 N02 G N09 S32 G N33 N32 G N32+ S22 G S22 N33 G N34,N08 N09 N10 N02 N03 N13 N14 N31 N32 N33 N34 S24 S23 S08,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,27,167163,69,S01 S07 G N05 N19 G N08 N06 G S28 N40 G N31 N30 G S06+ S31 G S14 S09+ G S13 N12 G S10 S39+ G,N10 N09 N08 N23 N22 S32 S31 S14 S13 S03 S02 S10,
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,25,167562,60,S16 N03 G N33 S21 G S24 N24 G S32 N14 G N31 N16 G N36 N40 G S19 S20 G S20 S33 G S01,N14 N31 N30 S40 S21 S06 S07 S01 S05 S04 S16 S15 S14,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,177185,69,S01 S09 G N31 N32 G S31 S14 G S21 S12 G N06 N01 G S18 N24 G N27 N38 G N12 N40 G S38 S20 G N39,,N39 N38 N37 N36 S26 S25 S24 S23 S22 S21 S40 S39
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,28,178385,72,S10 N39 G S15 S32 G S13 S14 G N15 S30 G S22 N40+ G S30 S31 G N30 N29 G N28 N12 G S30 N13 G N13+,,N38 N37 N18 N19 N05 N04 N03 N13 N12 N29 N28 S38
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,28,188378,58,S31 N34 G N27 S36 G N38 S18 G S34 S07 G N29 S02 G N03 N16 G N05 S16 G S09 S04 G N15 N14 G S09,,N10 N02 N03 N13 N14 N31 N32 N33 N34 S24 S25 S09 S10
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,30,191186,44,S38 N27 G N31 N12 G N17 N03 G S34 N10 G N07 N28 G N30+ N29+ G N28 N02 G S02 S25 G S08 S07 G S26 N37+ G,N08 N07 N06 N20 N19 N18 N37 N36 S26 S25 S09 S08,
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,31,207228,9,N03 N13 G N35 N31 G N16 N33 G N13 N29 G S29 S12 G N09 N15 G S14 S15 G S16 N39 G N14 S19 G N20 N06 G N21,N21 N06 N07 N01 N05 N04 N16 N15 N14 N31 N30 S40 S21,
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,34,217323,8,N13 N16 G S07 N35 G S32 N31 G N18 N33 G S29 N25 G S27 S26 G S28 S27+ G N14+ N29+ G S18 S37 G N15 N30 G S18+ S37 G N30,,N01 N05 N04 N16 N15 N14 N31 N30 S40 S21 S06 S07 S01
Monte Carlo Beeline 4,Monte Carlo Beeline 4,Two,Normal,34,217417,21,S32 N22 G N26 S37 G S32+ S30 G N31 N32 G S21 S39 G S24 S25 G N08 N23 G S01 N22 G N06 N19 G N04 S03 G S06 N12+ G N12+,,S40 N30 N29 N12 N13 N03 N04 N05 N19 N20 N39 N40
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,36,227308,21,S32 N08 G S37 N01 G N21 N06 G S06 N24 G S08 N23+ G N22 N25 G N25 S24 G N10 N11 G N35 N36 G S26 N11+ G S25 N36+ G N35 N10 G,,S36 S37 S38 S39 S40 S21 S22 N32 N33 N34 N35 N36
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,36,245290,12,N16 N05 G N12 N02 G S10 N03 G S01 N13 G S30 S25 G N36 S08 G S23 N32 G N03 N23 G N14+ N22 G N22+ N13+ G N03 S15 G S15+ N03+ G,N08 N09 N10 N02 N03 N13 N14 N15 N33 N34 S24 S23 S08,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,37,246094,69,S01 S26 G N03 S29 G S40 S03 G S11 N16 G S15 S16 G S35 S15+ G S16 S04 G N19 N05 G N05+ N04 G S17 N18 G S04 N17 G N04 S16 G N17,N19 N18 N17 N16 N15 N14 N31 N30 S40 S39 S20 S19,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,19,119751,25,S36 S38 G N10 N07 G S07 S23 G S26 S19 G N23 S21 G S05 N08+ G S05,N07 N08 N23 N24 S34 S35 S17 S18 S19 S05 S01 S07,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,19,124630,19,N18 S08 G S34 S12 G S04 N38 G S30 S26 G S28 N36 G S37 N35 G N36,N16 N17 N35 N36 S26 S27 S11 S12 S13 S03 S04 S16,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,19,127571,7,N09 N15 G S11 S15 G S02 S04 G S31 S14 G S13 N01 G S03 S34 G S03,N02 N10 N09 N25 N24 S34 S33 S15 S14 S13 S03 S02,
Parallel MCTS,Monte Carlo Tree Search,One,Normal,19,127659,64,S19 N37 G N08 S26 G N17 N35 G N30 N33 G S22 S07 G S36 S21 G S16,N16 N15 N33 N32 S22 S21 S06 S20 S19 S05 S04 S16,
Parallel MCTS,Parallel MCTS,One,Normal,21,137383,43,S33 S38 G S02 S20 G S26 S16 G S28 S35 G N06 S18 G N18 S19+ G S18 N38+ G,N06 N21 N22 S32 S33 S34 S35 S17 S18 S19 S20 S06,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,22,138383,62,S15 S02 G N36 S20 G N33 S36 G S18 S05 G N05 N04 G N16 S19+ G N03 N06 G N03,,N03 N04 N16 N17 N35 N36 S26 S27 S11 S10 S02 S03
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,22,138425,71,S08 S13 G S18 S29 G N29 S27 G N25 S10 G N02 S12 G N26 S36 G S11 N26+ G S11,,N26 S36 S35 S17 S16 S04 S03 S13 S12 S11 S27 S26
Monte Carlo Beeline 3,Parallel MCTS,One,Normal,25,157900,19,N18 N20 G N03 N30 G S03 S13 G N32 S29 G N14 S10 G N13+ N15 G N31 S32 G N16 N38 G N16,N30 N31 N14 N15 N16 N17 N18 N37 N38 S28 S29 S30,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,25,157940,19,N18 S18 G S25 S12 G S35 N16 G S16 N03 G S01 N04 G N04+ S02 G N01 N05 G S06 N06 G N07,N07 N06 N20 N19 N18 N37 N38 S28 S29 S12 S13 S03 S02 S01 S07,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,25,160062,67,S20 S05 G N25 S34 G N36 S36 G N38 S18 G S29 S22 G S31 S08 G N21 N22 G S07 N21+ G S07,N17 N35 N36 S26 S25 S09 S08 S07 S06 S20 S19 S18 S17,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,25,160618,32,N34 S25 G S21 S08 G N06 S23 G S31 S32 G S23 S01 G N19 S07+ G N37 S02 G S19 S20 G N37+,N33 N34 N35 N36 N37 N38 N39 N40 N21 N22 S32 S33,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,161950,32,N34 N36 G N15 N16 G S01 S23 G N21 S25 G S09 N18 G S35 S36 G N17 N14+ G S35+ N16+ G N17+,N03 N04 N16 N17 N35 N34 S24 S25 S09 S10 S02 S03,
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,27,168557,19,N18 S26 G N20 N39 G N31 N16 G S32 N35 G N33 N36+ G N35 N17 G S14 S16 G N35+ N17 G S04 N01 G,,N16 N04 N05 N01 N07 N06 N21 N22 S32 S33 S15 S16
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,27,176587,27,N27 S18 G S33 N33 G S25 S24 G S21 S22 G N21 N30 G S30 S39 G S21 S20+ G S20+ S39 G S39 S05+ G,N10 N11 N12 N13 N14 N15 N33 N32 S22 S23 S08 S09 S10,
Parallel MCTS,Parallel MCTS Beeline,One,Normal,27,176639,62,S15 N12 G S21 N10 G N37 S10 G S28 S27 G S12 S02 G S07 S03 G N02+ S11 G S11 N11 G N19+ N04 G,N17 N18 N19 N05 N01 N07 N08 N09 N25 N24 S34 S35 S17,
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,27,176692,12,N16 N02 G N20 N11 G N38 S14 G N14 N31 G N21 S30 G N39 S03 G S37 N31 G N03 N30+ G N15 N13 G,N18 N17 N16 N15 N33 N32 N31 N30 N29 N28 S38 S37 S18,
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,27,176746,38,N37 S15 G S40 N03 G N29 N12 G N27 S13 G S12 S02 G S14+ S13 G S03 S29 G S04+ S18 G S03 S35 G,N03 N04 N16 N17 N35 N36 S26 S27 S11 S12 S13 S03,
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,28,177180,38,N37 N16 G S34 N33 G S40 N39 G N35 N34 G S28 S29 G S38 N11 G N19+ N28 G N29 N12 G S31 N22 G S39,,N39 N40 N21 N22 S32 S33 S34 S35 S36 S37 S38 S39
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,29,191921,19,N18 S02 G S34 N24 G N28 N34 G S15 S09 G S23 S39 G S27 S37 G S21 N07 G N31 N21 G N39 S31 G N13 S40,N09 N25 N26 N27 N28 N29 N30 S40 S21 S22 S23 S08 S09,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,31,196536,42,S35 S16 G N06 N21 G S40 S37 G N24 N37 G S19 S32 G S28 N09 G N34 S17 G N23 N22 G S23 N12 G N19 S38 G N38,N38 N37 N36 N35 N34 S24 S23 S22 S21 S40 S39 S38,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,33,207391,27,N27 S22 G S18 S15 G N23 N25 G N35 S20 G S36 S05 G S37+ S07 G S02 S01 G S01+ S07 G N38 S02 G N02 S10 G N10 N02+ G,,N02 N03 N04 N16 N17 N35 N34 S24 S25 S09 S10 S02
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,36,214931,25,S36 S27 G S20 N13 G N34 N27 G N09 S38 G N29 N15 G S40 N14+ G N28 S39 G S39+ S01 G S34+ S29+ G S32 S08 G N16+ S09+ G N01 S05 G,,N10 N09 N08 N07 N06 N20 N39 N38 S28 S27 S11 S10
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,34,215874,19,N18 N33 G N05 N19 G N08 N06 G N01 N04 G S13 S10 G S29 S30 G N12 N28 G S32 S31 G S29 S30 G S27 N29 G S39 S37 G N29,,N27 N28 N29 N30 S40 S21 S22 S23 S08 S09 S10 S11 S27
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,34,215879,19,N18 N14 G S25 N12 G S12 N05 G S03 N32 G S34 N34 G S07 N03 G N33 N32 G S31 S22+ G N33 N22 G S13 N31 G S32 S30 G S32,,N07 N06 N21 N22 S32 S31 S14 S13 S03 S02 S01 S07
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,40,255079,36,N38 S26 G S31 S12 G N14 N02 G N18 S09 G S21 S03 G S10 N05 G S10 S02 G S09 N08 G N04 N05 G S11 S09 G N25 N26 G N11 N05 G S36 S27 G S36,,N01 N02 N10 N11 N27 N26 S36 S35 S17 S16 S04 S05 S01
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,21,134261,8,N13 N40 G S26 N26 G S33 S14 G S07 S06 G S16 S35 G N24 S36+ G S35 S02 G,N04 N03 N13 N12 N11 N27 N26 S36 S35 S17 S16 S04,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,21,137433,43,S33 S20 G N11 N10 G S05 N08 G N11+ N10 G N24 N04 G N01 S07 G N09 N06 G,,N06 N07 N01 N05 N04 N03 N13 N12 N29 N28 S38 S39 S20 S06
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,21,137498,25,S36 N25 G N36 S15 G N29 S38 G S31 N27 G N14 N26 G S08 S37 G N26 S12 G,N15 N14 N13 N12 N11 N27 N26 S36 S35 S34 S33 S15,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,22,140729,34,N33 N07 G N27 S38 G N38 S40 G N12 N29 G S30 N12+ G N29 N21 G S06 S20 G S39,,N20 N06 N07 N01 N02 N10 N11 N12 N29 N30 S40 S39 S20
Monte Carlo Tree Search,Parallel MCTS,One,Normal,24,148268,35,N35 N21 G S11 S07 G N10 S24 G S23 S09 G S38 N27 G N25 N24 G S25 S10 G N25+ S25+ G,N37 N36 S26 S25 S09 S08 S07 S06 S20 S39 S38 S37,
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,24,152253,35,N35 S30 G N02 N21 G N11 N20 G N13 N05 G N07 N01+ G N01+ N05 G N07 N19+ G N05 S27 G,,N14 N13 N03 N04 N05 N19 N20 N39 N40 S30 S31 S14
Monte Carlo Beeline 3,Parallel MCTS Beeline,Two,Normal,24,156899,35,N35 N08 G S03 S20 G S08 S24 G S18 S26 G S14 S01 G S34 S16 G S19 S25 G S16 S22 G,,N01 N07 N08 N23 N24 S34 S35 S17 S16 S04 S05 S01
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,24,157258,13,N04 S04 G S40 S13 G N21 N40 G S15 S14 G N21+ S32 G S30 N22+ G S32 S30+ G S25 S32+ G,N13 N03 N02 N01 N07 N06 N21 N22 S32 S31 S14 S13,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,25,158270,8,N13 S40 G S25 S26 G N10 S35 G S25+ S22 G S07 S21+ G S12 S31 G S22 S03 G S16 N22 G N23,N14 N13 N03 N02 N10 N09 N08 N23 N22 S32 S31 S14,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,25,158697,36,N38 N16 G N08 N03 G N05 N12 G S03 N14 G N30 N15+ G N14 S10 G N13 S01 G S21 N10 G S02,N02 N03 N04 N05 N19 N20 N39 N38 S28 S27 S11 S10 S02,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,25,159638,23,N23 S28 G S15 N37 G N28 S22 G S09 S08 G S24 N19 G S19 N39 G S39 N40 G S06 N04 G N40,N23 N22 N21 N40 N39 N38 N37 N36 N35 N34 S24 S23,
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,27,162881,58,S31 S04 G N24 S17 G S38 S15 G N35 S34 G S34 S33 G S22 S32+ G N37 S33 G S33 S08 G S25 S06 G,,N16 N17 N35 N34 S24 S23 S22 S21 S06 S07 S01 S05 S04 S16
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,27,168638,35,N35 S39 G N08 N09 G N03 S26 G N16 S09 G N17+ S02 G N16 S11 G N32 S25 G S34 S24+ G S27 N31 G,N10 N02 N03 N13 N14 N31 N32 S22 S23 S08 S09 S10,
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,27,176650,8,N13 N02 G N29 N27 G S26 N15 G S20 S19 G N06 S01 G S12 S06 G S06 N22 G S08 S22 G N21+ N22+ G,,S32 N22 N23 N08 N09 N10 N02 N01 N05 N04 N16 N15 N33 N32
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,176685,47,S37 S01 G N31 S14 G N29 S33 G S17 S04 G N02 S05+ G N20 N19 G S19 S04 G N05 N40 G N19 S22+ G,,N15 N33 N32 S22 S23 S08 S07 S01 S05 S04 S16 S15
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,177280,48,S22 S21 G N10 N28 G S05 N33 G S28 N03 G N12 S03 G S18 S33 G N26 N06 G S10 N18 G N39 S09 G N40,,N10 N09 N08 N07 N06 N21 N40 S30 S29 S12 S11 S10
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,28,178389,43,S33 N39 G N24 N26 G S28 S35 G N36 S08 G N22 N23+ G S10 N07 G N22 S21 G N32 N33 G S25 N32+ G N33,,S40 S21 S22 N32 N33 N34 N35 N36 N37 N38 N39 N40
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,30,189010,5,N02 S02 G S28 S20 G N29 S21 G S38 N28 G S05 S38+ G S30 S32 G S06 N23 G S17 N14 G N06 S08 G S40 S21 G,,N18 N37 N38 S28 S29 S12 S13 S03 S04 S16 S17 S18
Parallel MCTS,Parallel MCTS Beeline,One,Normal,30,196185,5,N02 N06 G N26 N24 G S13 N15 G S15 S14 G N17 N08 G N25 N23+ G N08 N22 G S25 S26 G S26+ N16 G N23 S35 G,N35 N36 S26 S27 S11 S12 S13 S14 S15 S33 S34 S35,
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,31,196712,21,S32 S28 G N01 N19 G S01 S22 G N06 N20 G N40 N39 G N06 S25 G S39 S40 G N20 N39 G S08 N13 G S06 N14 G S24,S24 S25 S09 S08 S07 S01 S05 S04 S16 S15 S33 S34 N24,
Parallel MCTS,Parallel MCTS,One,Normal,31,197282,9,N03 S08 G S38 S39 G S01 N30 G N25 N32 G S21 N15 G S31 S30 G N31 S28 G N14 S29 G S12 S31 G S29 S30+ G N14,N07 N01 N02 N03 N13 N14 N31 N30 S40 S21 S06 S07,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,33,207929,8,N13 N04 G N09 N01 G S01 N02 G S14 S30 G N02 N30 G S12 S11 G S38 N03 G S28 S29+ G S28 N02 G N02+ N10 G N10 N38 G,S28 S27 S11 S10 S02 S01 S05 S19 S18 S37 S38 N28,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,33,209776,13,N04 N14 G N17 N37 G N12 N19 G N22 N06 G S21 N39 G N40 N38+ G N20 S20 G N39 S07 G S11 N30 G N20 N19 G S39 N37 G,N07 N01 N02 N10 N11 N27 N28 S38 S39 S40 S21 S06 S07,
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,34,216047,23,N23 S32 G N18 S30 G N07 N27 G N31 S36 G S18 N20 G S20 N15 G S05 S01 G N34 N33 G N05 S23 G S05 N34 G S16 N04 G N34,,N20 N39 N38 N37 N36 N35 N34 S24 S23 S22 S21 S06 S20
