Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,21,90806,9,N03 N13 G N35 S12 G S29 N38 G N40 S17 G N22 S31 G S04 S02 G S22 S38 G,,N31 N14 N15 N33 N34 N35 N36 N37 N38 N39 N40 S30 S31
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,25,111083,65,S05 N18 G S21 N28 G N07 N11 G S12 S32 G S23 S15 G N13 S34 G S28 S36 G S35 S18+ G S35,N01 N07 N08 N23 N24 S34 S35 S17 S18 S19 S05 S01,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,22,156650,70,S06 N36 G S32 S07 G N01 N33 G N10 N03 G N30 N13 G S12 N21 G N13 N40 G N39,,N15 N33 N34 N35 N36 N37 N38 N39 N40 S30 S31 S14 S15
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,31,108781,13,N04 N20 G N10 N09 G N36 N13 G N18 N01 G N37 N34 G S01 S15 G S33 N07 G N07 S12 G S12+ S13 G S13 S14+ G S13,S36 S35 S34 S33 S15 S14 S13 S12 S11 S27 S26 N36,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,25,146412,26,N25 N17 G N01 S21 G S32 N04 G S07 S08 G S38 S39 G S10 S02 G N30 S11 G N29 S30 G N29,N08 N09 N25 N26 N27 N28 N29 N30 S40 S21 S22 S23 S08,
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,22,78175,76,S13 S04 G N23 S17 G N27 S15 G S24 S01 G N16 S19 G N05 S18+ G S05 N04 G N05+,,N04 N05 N01 N07 N08 N23 N22 S32 S33 S15 S16 S04
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,22,78873,78,S12 N39 G S25 S26 G N15 N35 G S16 S33 G S36 N24 G N36 S35 G S15 N26 G N22,,N23 N22 N21 N40 N39 N38 N37 N36 N35 N34 S24 S23
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,22,110910,23,N23 N18 G S23 S39 G S04 N07 G S08 S01 G N12 N28 G N30 N31 G N34 S26 G S07,,N07 N01 N05 N19 N18 N37 N36 S26 S25 S09 S08 S07
Parallel MCTS,Monte Carlo Beeline 4,One,Normal,25,96909,25,S36 N35 G N25 S05 G N12 N03 G S12 N10 G N01 N27 G N30 N11+ G N29+ N02 G S11+ S31 G N02,N07 N01 N02 N10 N11 N12 N29 N28 S38 S37 S18 S19 S05 S01 S07,
Parallel MCTS,Parallel MCTS,One,Normal,30,189258,1,N01 N10 G N27 N17 G S31 S17 G S13 S14 G S04 N22 G S40 S21 G N40 N21 G N39 S30+ G N02 N38 G N21 S27 G,N01 N05 N19 N18 N37 N36 S26 S27 S28 S29 S12 S13 S03 S02 S01,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,Two,Normal,28,96339,44,S38 N27 G N31 N12 G S10 N03 G N24 N25 G S06 S01 G S08 S04 G S23 N20 G N22 N06 G S23 S05 G N06,,N22 N21 N06 N20 N19 N05 N04 N16 N15 N33 N32 S22
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,28,105392,17,N05 S31 G N18 N38 G S10 N20 G S01 N21 G S06 N08 G S08 S09+ G N06 N40 G N39 N06+ G N20 S34 G N20,,N19 N20 N39 N40 S30 S31 S14 S13 S03 S04 S05 S19
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,40,154564,58,S31 S04 G N26 S36 G N28 S34 G N02 S17 G N34 N32 G S16+ N14 G N09 S33 G N33 S15 G N09 N16 G S17 N15+ G N09 N33 G S23 N16 G S15 N16 G N16,,N07 N01 N05 N04 N16 N15 N33 N32 S22 S23 S08 S07
